isReIntervention,timezone,resolution,interventionDuration,timestamp,app,interventionType,timeIntervalUntilReIntervention
False,America/New_York,openedApp,6.0,1753891392.68472,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753891726.6153378,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753895015.455639,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753895635.1601682,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753896250.014711,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753896867.575587,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753901075.178421,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753901698.090565,instagram,breathingExercise,600.0
True,America/New_York,dismissedAppOpening,6.0,1753902359.241828,instagram,breathingExercise,
False,America/New_York,openedApp,6.0,1753902481.231779,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753903126.94281,instagram,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753904726.109045,youtube,breathingExercise,
False,America/New_York,openedApp,6.0,1753904804.262793,youtube,breathingExercise,
False,America/New_York,openedApp,6.0,1753909369.175272,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753909622.2271671,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753912467.028213,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753913091.372958,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753913686.619679,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753914289.584457,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753914899.330904,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753915494.797667,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753916094.8542671,youtube,breathingExercise,
False,America/New_York,openedApp,6.0,1753916926.741387,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753917740.505491,instagram,breathingExercise,420.0
False,America/New_York,openedApp,6.0,1753918256.407095,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753918909.223692,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753919529.3670812,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753920149.6762729,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753920750.705772,instagram,breathingExercise,600.0
False,America/New_York,dismissedAppOpening,6.0,1753926943.2252002,tikTok,breathingExercise,
False,America/New_York,dismissedAppOpening,6.0,1753963478.2564049,instagram,breathingExercise,
False,America/New_York,openedApp,6.0,1753972366.955295,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753972987.67658,instagram,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753973368.1273289,instagram,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753974021.467785,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753974650.166487,instagram,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753977488.177,instagram,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753986978.1308331,tikTok,breathingExercise,240.0
False,America/New_York,openedApp,6.0,1753991220.103029,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753991699.150729,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753991860.704123,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753992481.161803,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753993184.568067,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753993802.436991,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753994418.165554,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753994585.967485,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753995204.644896,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753996756.3667479,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1753997517.121818,instagram,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1753999326.20677,instagram,breathingExercise,600.0
False,America/New_York,dismissedAppOpening,6.0,1753999927.258013,instagram,breathingExercise,
False,America/New_York,openedApp,6.0,1753999991.243991,tikTok,breathingExercise,600.0
True,America/New_York,dismissedAppOpening,6.0,1754000639.957047,tikTok,breathingExercise,
False,America/New_York,openedApp,6.0,1754000744.973808,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1754001391.3267488,tikTok,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1754002009.8830938,tikTok,breathingExercise,600.0
False,America/New_York,openedApp,6.0,1754002077.601097,youtube,breathingExercise,
False,America/New_York,openedApp,6.0,1754004643.218649,instagram,breathingExercise,600.0
True,America/New_York,openedApp,6.0,1754005265.656872,instagram,breathingExercise,600.0
True,America/New_York,dismissedAppOpening,6.0,1754005901.073704,instagram,breathingExercise,
False,America/New_York,openedApp,6.0,1754007214.3833508,youtube,breathingExercise,
False,America/New_York,openedApp,6.0,1754007515.7494931,tikTok,breathingExercise,600.0
False,America/New_York,dismissedAppOpening,6.0,1754010229.0925,instagram,breathingExercise,
False,America/New_York,openedApp,6.0,1754015051.7847838,instagram,breathingExercise,600.0
