timeIntervalUntilReIntervention,interventionType,app,isReIntervention,timezone,interventionDuration,timestamp,resolution,purpose
,,facebook,False,America/Toronto,,1750342399.465612,closedApp,
660.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750342408.394881,openedApp,
,,facebook,False,America/Toronto,,1750342832.779059,closedApp,
840.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750343007.108787,openedApp,
,,facebook,False,America/Toronto,,1750343080.8860621,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750343923.750976,openedApp,
,,facebook,False,America/Toronto,,1750344951.6221871,closedApp,
600.0,breathingExercise,facebook,False,America/Toronto,1.5,1750344959.54016,openedApp,Bored
,,facebook,False,America/Toronto,,1750345001.702786,closedApp,
780.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750347711.621303,openedApp,
,,facebook,False,America/Toronto,,1750348320.9997358,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750349039.760117,openedApp,
,,facebook,False,America/Toronto,,1750350247.1466498,closedApp,
,,facebook,False,America/Toronto,,1750350308.6981912,closedApp,
,breathingExercise,facebook,False,America/Toronto,1.5,1750350487.194735,dismissedAppOpening,
900.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750357551.065292,openedApp,
,,facebook,False,America/Toronto,,1750357634.369738,closedApp,
660.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750362740.7852778,openedApp,
,,facebook,False,America/Toronto,,1750362914.7311668,closedApp,
780.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750366311.227571,openedApp,
,,facebook,False,America/Toronto,,1750366339.5971122,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,1.5,1750366347.067397,dismissedAppOpening,
840.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750370023.9587111,openedApp,
,,facebook,False,America/Toronto,,1750370069.476152,closedApp,
960.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750371998.018662,openedApp,
,,facebook,False,America/Toronto,,1750372058.895021,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750372101.306184,openedApp,
,,facebook,False,America/Toronto,,1750372186.728839,closedApp,
840.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750372202.743109,openedApp,
,,facebook,False,America/Toronto,,1750372684.356474,closedApp,
960.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750372727.893409,openedApp,
,,facebook,False,America/Toronto,,1750372809.7634091,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750376102.533217,openedApp,
,,facebook,False,America/Toronto,,1750376323.1106892,closedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750384038.403296,openedApp,
,,facebook,False,America/Toronto,,1750384139.560154,closedApp,
2280.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750384775.855166,openedApp,
,,facebook,False,America/Toronto,,1750385303.587254,closedApp,
2400.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750385316.9333959,openedApp,
,,facebook,False,America/Toronto,,1750385424.698738,closedApp,
1800.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750385457.896119,openedApp,
1860.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750385780.272904,openedApp,
,,facebook,False,America/Toronto,,1750386455.696615,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750386649.770275,openedApp,
,,facebook,False,America/Toronto,,1750386970.457943,closedApp,
1920.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750387052.264256,openedApp,
,,facebook,False,America/Toronto,,1750388361.769633,closedApp,
1740.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750388422.306056,openedApp,
,,facebook,False,America/Toronto,,1750388803.558913,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750389290.3644829,openedApp,
,,facebook,False,America/Toronto,,1750389362.162171,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,1.5,1750395865.350484,openedApp,
,,facebook,False,America/Toronto,,1750396145.4716458,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750408365.822398,openedApp,
,,facebook,False,America/Toronto,,1750408390.495689,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750409450.832732,openedApp,
,,facebook,False,America/Toronto,,1750409821.713818,closedApp,
,,facebook,False,America/Toronto,,1750409827.984394,closedApp,
720.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750435994.454211,openedApp,
,,facebook,False,America/Toronto,,1750436081.717952,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750443885.874368,openedApp,
,,facebook,False,America/Toronto,,1750443901.244421,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750450567.391268,openedApp,
,,facebook,False,America/Toronto,,1750450619.117039,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1750457114.833318,dismissedAppOpening,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750457129.9772758,openedApp,
,,facebook,False,America/Toronto,,1750457190.320115,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750459569.168638,openedApp,
,,facebook,False,America/Toronto,,1750459624.648751,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750459793.3597832,openedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750466978.9148579,openedApp,
,,facebook,False,America/Toronto,,1750467324.52421,closedApp,
,,facebook,False,America/Toronto,,1750467614.556576,closedApp,
,,facebook,False,America/Toronto,,1750468037.565489,closedApp,
840.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750468053.843978,openedApp,
,,facebook,False,America/Toronto,,1750468486.1314769,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750495829.709908,openedApp,
,,facebook,False,America/Toronto,,1750495856.244091,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750497348.647633,openedApp,
,,facebook,False,America/Toronto,,1750497367.1781368,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750499709.9995399,openedApp,
,,facebook,False,America/Toronto,,1750499739.866463,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750508152.328484,openedApp,
,,facebook,False,America/Toronto,,1750510422.2563,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750521126.554846,openedApp,
,,facebook,False,America/Toronto,,1750521170.7983608,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750521219.140759,openedApp,
,,facebook,False,America/Toronto,,1750521672.8780332,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750529862.600616,openedApp,
,,facebook,False,America/Toronto,,1750530361.2237859,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750537369.075327,openedApp,
,,facebook,False,America/Toronto,,1750537615.2850819,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750544127.6180449,openedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1750544756.051433,dismissedAppOpening,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750544765.5362182,openedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1750545004.205137,dismissedAppOpening,
,,facebook,False,America/Toronto,,1750544992.191914,closedApp,
960.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750547270.250639,openedApp,
,,facebook,False,America/Toronto,,1750548088.135305,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750550879.816169,openedApp,
,,facebook,False,America/Toronto,,1750550969.0618958,closedApp,
,,facebook,False,America/Toronto,,1750551528.224293,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750556195.7380939,openedApp,
,,facebook,False,America/Toronto,,1750556551.5850558,closedApp,
,,facebook,False,America/Toronto,,1750557513.360941,closedApp,
,,facebook,False,America/Toronto,,1750559507.520278,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750568936.855494,openedApp,
,,facebook,False,America/Toronto,,1750569387.392828,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750569433.566523,openedApp,
,,facebook,False,America/Toronto,,1750570725.893965,closedApp,
,,facebook,False,America/Toronto,,1750570764.566169,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1750570875.774308,dismissedAppOpening,
1380.0,breathingExercise,facebook,False,America/Toronto,6.0,1750570941.962679,openedApp,Message
,,facebook,False,America/Toronto,,1750571249.662288,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750571323.52473,openedApp,
,,facebook,False,America/Toronto,,1750572117.402059,closedApp,
,,facebook,False,America/Toronto,,1750572189.105392,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750594435.247777,openedApp,
,,facebook,False,America/Toronto,,1750595004.935802,closedApp,
60.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750595110.3625221,openedApp,
,,facebook,False,America/Toronto,,1750595172.622025,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750601728.5546021,openedApp,
,,facebook,False,America/Toronto,,1750601743.2354999,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750601753.330615,openedApp,
,,facebook,False,America/Toronto,,1750602015.1580071,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750615879.759056,openedApp,
,,facebook,False,America/Toronto,,1750615972.296215,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750632887.6589441,openedApp,
,,facebook,False,America/Toronto,,1750633030.901947,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750639101.396943,openedApp,
,,facebook,False,America/Toronto,,1750639387.893044,closedApp,
600.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750639932.979209,openedApp,
,,facebook,False,America/Toronto,,1750640434.944135,closedApp,
,,facebook,False,America/Toronto,,1750640844.8011122,closedApp,
,,facebook,False,America/Toronto,,1750643373.591089,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750643835.107013,openedApp,
,,facebook,False,America/Toronto,,1750644917.115849,closedApp,
,,facebook,False,America/Toronto,,1750646040.367902,closedApp,
60.0,breathingExercise,facebook,False,America/Toronto,6.0,1750646056.549732,openedApp,Message
,,facebook,False,America/Toronto,,1750646118.470077,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750647329.9338632,openedApp,
,,facebook,False,America/Toronto,,1750648212.654828,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750651058.517801,openedApp,
,,facebook,False,America/Toronto,,1750651212.164633,closedApp,
,,facebook,False,America/Toronto,,1750651529.7048922,closedApp,
960.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750651650.799705,openedApp,
,,facebook,False,America/Toronto,,1750652241.549854,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750652254.609009,openedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750674595.756614,openedApp,
960.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750674614.460678,openedApp,
,,facebook,False,America/Toronto,,1750675664.851732,closedApp,
60.0,breathingExercise,facebook,False,America/Toronto,6.0,1750675687.081654,openedApp,Message
,,facebook,False,America/Toronto,,1750675757.160201,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1750676130.857436,dismissedAppOpening,
960.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750676287.1865659,openedApp,
,,facebook,False,America/Toronto,,1750676689.5487561,closedApp,
,,facebook,False,America/Toronto,,1750676734.7047749,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750676783.825947,openedApp,
,,facebook,False,America/Toronto,,1750676982.033609,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750677431.5727348,openedApp,
,,facebook,False,America/Toronto,,1750678180.392453,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750686101.993887,openedApp,
,,facebook,False,America/Toronto,,1750687389.754924,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1750687554.002419,dismissedAppOpening,
1080.0,breathingExercise,facebook,False,America/Toronto,6.0,1750687612.3507938,openedApp,Message
,,facebook,False,America/Toronto,,1750687722.474886,closedApp,
,,facebook,False,America/Toronto,,1750688094.430571,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750692095.615378,openedApp,
,,facebook,False,America/Toronto,,1750692530.252903,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750693242.604675,openedApp,
,,facebook,False,America/Toronto,,1750693591.761864,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750694578.608547,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750694606.2771258,openedApp,
,,facebook,False,America/Toronto,,1750695061.742703,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750701237.967424,openedApp,
,,facebook,False,America/Toronto,,1750701330.5658479,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750703412.190885,openedApp,
,,facebook,False,America/Toronto,,1750703497.889131,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750706537.255484,openedApp,
,,facebook,False,America/Toronto,,1750706802.232713,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750706824.484539,openedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1750707627.815273,dismissedAppOpening,
,,facebook,False,America/Toronto,,1750707457.523254,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750710231.102199,openedApp,
,,facebook,False,America/Toronto,,1750710404.015335,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750716602.293727,openedApp,
,,facebook,False,America/Toronto,,1750717939.964251,closedApp,
,,facebook,False,America/Toronto,,1750720488.1219501,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750720549.058313,openedApp,
,,facebook,False,America/Toronto,,1750721522.2799978,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750721684.5672998,openedApp,
,,facebook,False,America/Toronto,,1750722282.1863189,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1750722565.193284,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750722572.8395638,openedApp,
,,facebook,False,America/Toronto,,1750722739.1382089,closedApp,
,,facebook,False,America/Toronto,,1750722778.165339,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750723863.524222,openedApp,
,,facebook,False,America/Toronto,,1750724950.263842,closedApp,
900.0,breathingExercise,facebook,False,America/Toronto,6.0,1750724968.14963,openedApp,Message
,,facebook,False,America/Toronto,,1750725386.667663,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750725425.119104,openedApp,
,,facebook,False,America/Toronto,,1750725663.7936668,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750725675.904597,openedApp,
,,facebook,False,America/Toronto,,1750725944.0195231,closedApp,
,,facebook,False,America/Toronto,,1750726703.9127789,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750727373.116638,openedApp,
,,facebook,False,America/Toronto,,1750727565.8751721,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750727971.186537,openedApp,
,,facebook,False,America/Toronto,,1750728087.467711,closedApp,
900.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750728201.4266338,openedApp,
,,facebook,False,America/Toronto,,1750728267.942724,closedApp,
960.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750728304.433797,openedApp,
,,facebook,False,America/Toronto,,1750728613.766347,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750729611.5449739,openedApp,
,,facebook,False,America/Toronto,,1750729731.520242,closedApp,
,,facebook,False,America/Toronto,,1750729772.743164,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750730384.6370401,openedApp,
,,facebook,False,America/Toronto,,1750730459.793694,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750730562.3233771,openedApp,
,,facebook,False,America/Toronto,,1750731205.274414,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1750731499.9518871,openedApp,
,,facebook,False,America/Toronto,,1750732193.540814,closedApp,
