app,interventionType,isReIntervention,timezone,timestamp,interventionDuration,resolution
whastapp,breathingExercise,False,America/Sao_Paulo,1753294429.0875192,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753296027.015263,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753305106.188885,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753306442.496692,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753317836.705761,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753326333.957114,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753343987.557755,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753350719.0956001,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753357867.985692,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753357919.555522,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753366265.50465,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753370269.491094,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753375446.388694,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753375802.138587,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753377661.343293,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753378117.562426,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753379037.624374,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753380345.804796,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753382264.645578,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753385879.909122,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753388868.48916,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753389750.735941,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753391556.5550961,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753393463.939323,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753395349.9757771,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753397160.4173288,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753397185.738515,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753397246.851079,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753397249.303277,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753397265.869184,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753400066.992796,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753400527.81171,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753414610.065885,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753445183.099125,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753445586.459474,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753450809.5367332,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753456602.305818,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753460893.144474,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753461053.259914,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753461139.7879171,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753462393.09685,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753475127.3920388,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753476152.095356,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753476154.228771,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753476156.219132,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753477227.335716,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753478382.3774261,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753478874.204849,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753479014.65547,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753486402.25086,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753489210.5311232,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753491129.468948,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753496271.16483,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753530013.452779,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753535663.2087379,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753539653.553176,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753539689.660996,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753539693.361316,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753539743.117873,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753540688.02998,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753541245.541281,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753542527.46624,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753545567.6547241,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753547894.374934,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753548965.5128279,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753549967.1185899,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753555226.292243,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753555289.189873,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753555586.318214,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753555684.250565,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753555699.228753,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753563135.8036242,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753569708.603971,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753571423.674294,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753571715.658397,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753573362.4012852,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753573377.461941,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753574798.742725,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753583208.84213,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753592040.027344,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753592647.138277,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753612228.570129,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753624665.591778,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753624698.910965,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753625828.484657,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753626033.035115,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753626156.725819,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753626375.870471,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753626432.423396,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753626435.441925,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753626474.999486,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753626503.9118428,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753626956.708006,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753637592.620337,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753644618.2100139,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753644736.216658,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753649337.2708359,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753658093.345214,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753658182.705762,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753671886.594636,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753692313.80855,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753692544.349547,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753692605.364789,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753715511.197641,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715522.2905679,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715573.621263,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715655.688058,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715669.6477618,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715774.602525,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715841.911058,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753715844.910235,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753716553.094881,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753721639.232763,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753721775.997122,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753721801.366231,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753721890.087693,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753721891.458915,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753722051.9938579,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753722489.638157,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753722540.119673,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753723117.3781981,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753723988.735961,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753725434.007646,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753726559.237341,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753733841.971612,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753733876.8882508,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753733947.954633,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753733948.859335,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753733960.4114099,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753734073.177647,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753739244.10096,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753739611.297056,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753742473.731432,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753743591.102295,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753755478.454804,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753757262.610749,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753757360.264569,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753757481.928694,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753786662.2068648,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753793247.2745109,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753802320.5425959,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753818979.718252,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753820442.805581,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753820674.529741,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753820907.078529,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753826197.859858,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753827622.666913,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753829888.173372,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753833926.652678,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753834466.440562,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753835407.5287561,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753835865.269409,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753838359.485389,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753838411.5796351,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753842181.193068,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753842611.586083,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753870254.434186,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753878712.046211,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753890739.022252,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753903253.133332,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753904214.384964,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753915822.311621,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753918426.86766,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753918690.441009,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753922313.572846,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753964059.289177,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753964094.892813,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753966915.6528502,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753968104.918091,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753968141.1401749,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1753980848.7800422,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753980859.282498,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753980920.62169,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1753993285.909869,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754000291.394108,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754058741.771357,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754065089.6177058,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754068233.198374,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754069612.308835,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754069699.97277,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754069816.268234,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754069972.486182,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754082622.2349548,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754137491.978647,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754142930.285057,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754143346.0727959,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754165544.96071,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754166839.7912679,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754167578.10304,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171129.262481,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171182.844191,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171256.512638,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754171408.704767,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171410.7142239,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171437.895273,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171559.7662868,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754171657.032707,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754171819.157717,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754175821.894915,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754177125.2560859,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754190739.2135382,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754226044.8744469,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754226089.841311,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754240316.604752,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754242064.815618,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754245521.5846,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754248949.664814,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754249048.787257,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754249170.982664,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754250111.2827492,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754250199.0468302,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754250252.107181,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754250579.562618,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754251124.425292,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754270230.3534079,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754281444.691366,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754302084.220381,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754302383.4293032,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754304887.3859549,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754312177.610225,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754313070.5306869,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754313545.842118,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754323297.137631,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754329850.5461879,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754334191.730987,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754336896.0772681,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754337399.805677,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754337792.56196,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754343891.057571,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754343894.5809221,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754343914.716114,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754349139.755189,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754349162.094589,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754351317.706636,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754357589.6966739,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754365982.161168,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754366078.227469,6.0,dismissedAppOpening
whastapp,breathingExercise,False,America/Sao_Paulo,1754383903.720238,6.0,openedApp
whastapp,breathingExercise,False,America/Sao_Paulo,1754392207.596159,6.0,openedApp
