timestamp,interventionType,isReIntervention,resolution,timezone,interventionDuration,app,purpose,timeIntervalUntilReIntervention
1753993113.8252869,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Entertainment,480.0
1754006361.362802,breathingExercise,False,openedApp,America/Los_Angeles,6.0,instagram,Message,
1754008193.7460198,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Message,660.0
1754008957.236391,breathingExercise,False,dismissedAppOpening,America/Los_Angeles,6.0,instagram,,
1754009438.688109,breathingExercise,False,dismissedAppOpening,America/Los_Angeles,6.0,instagram,,
1754015527.943962,breathingExercise,False,dismissedAppOpening,America/Los_Angeles,6.0,tikTok,,
1754015531.999407,breathingExercise,False,dismissedAppOpening,America/Los_Angeles,6.0,tikTok,,
1754015579.5728369,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Stay In the Loop,300.0
1754028023.456351,breathingExercise,False,openedApp,America/Los_Angeles,6.0,instagram,Entertainment,
1754031227.501193,breathingExercise,False,openedApp,America/Los_Angeles,6.0,instagram,Entertainment,
1754063922.034244,breathingExercise,False,openedApp,America/Los_Angeles,6.0,instagram,Message,
1754075116.176383,breathingExercise,False,openedApp,America/Los_Angeles,6.0,instagram,Escape / Avoid,
1754081865.006896,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Escape / Avoid,
1754082167.369707,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Escape / Avoid,840.0
1754082736.945823,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Entertainment,720.0
1754083450.204606,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Escape / Avoid,660.0
1754083537.234235,breathingExercise,False,openedApp,America/Los_Angeles,6.0,tikTok,Escape / Avoid,780.0
1754090923.889186,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Escape / Avoid,
1754107256.909208,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Escape / Avoid,
1754111904.297968,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Stay In the Loop,
1754111961.077407,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Message,
1754112000.366216,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Message,
1754113276.433807,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Relax,
1754113732.363373,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Stay In the Loop,
1754148827.320335,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Stay In the Loop,
1754156550.720892,,False,openedApp,America/Bahia_Banderas,,twitter,,
1754156730.720892,,False,closedApp,America/Bahia_Banderas,,twitter,,
1754156730.720892,,False,dismissedAppOpening,America/Bahia_Banderas,,twitter,,
1754156950.182442,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Stay In the Loop,
1754160912.064445,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Escape / Avoid,
1754162312.4911299,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,tikTok,Escape / Avoid,720.0
1754163054.9086099,breathingExercise,True,openedApp,America/Bahia_Banderas,6.0,tikTok,Relax,
1754165597.134879,breathingExercise,False,dismissedAppOpening,America/Bahia_Banderas,6.0,instagram,,
1754165602.815114,breathingExercise,False,dismissedAppOpening,America/Bahia_Banderas,6.0,instagram,,
1754173613.4730191,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Message,
1754174156.969455,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,twitter,Message,
1754174698.2968102,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Entertainment,
1754175113.642582,breathingExercise,False,dismissedAppOpening,America/Bahia_Banderas,6.0,instagram,,
1754176629.683691,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,tikTok,Message,600.0
1754178771.099237,breathingExercise,False,dismissedAppOpening,America/Bahia_Banderas,6.0,instagram,,
1754178793.2549171,breathingExercise,False,openedApp,America/Bahia_Banderas,6.0,instagram,Stay In the Loop,
1754193262.470337,breathingExercise,False,openedApp,America/Mexico_City,6.0,instagram,Relax,
