timestamp,interventionType,resolution,app,isReIntervention,timezone,interventionDuration,purpose
1750921213.640462,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750921590.055192,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750922368.16541,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1750923444.847883,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750926581.223232,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750927555.43555,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750928086.693736,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750928345.792053,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750928357.055369,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750929431.292759,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750930188.573365,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750934234.4236221,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750944584.951031,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750944735.5912461,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750947346.4854798,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750948311.961627,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750950416.500252,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750951338.188735,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750951489.770516,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750951685.893337,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750953166.6279159,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750953618.178568,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750954044.691502,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750956761.519845,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750956792.7966561,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750960120.325494,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750960879.376883,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Relax
1750961044.0251741,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750961634.341846,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750963036.618823,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750963362.179388,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750963844.431569,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750964081.8753471,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1750964673.2065291,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Bored
1750968766.107801,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750969373.0609531,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750974019.1643028,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750975529.30555,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750975997.061952,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750976161.363411,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750978882.620481,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751006652.47044,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751006772.1328092,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751006856.4053988,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751009957.177041,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751009986.749053,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Relax
1751013977.260747,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751017326.2130132,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751018394.213163,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751024101.701136,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751040859.7236571,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751041210.4100552,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751041332.59519,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751041743.591367,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751041752.8067331,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751041831.656332,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751041842.293159,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751041966.478106,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751043053.2066998,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751051575.5751839,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751051586.2759728,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751051809.043147,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751051963.787545,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751052212.893785,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751054225.9630098,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751054403.471055,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751055210.835318,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Relax
1751059020.90576,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751059271.080723,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751059913.693664,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751060769.6990042,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751061276.378838,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751061959.6995811,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751062342.664373,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751062352.613672,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751062768.729708,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751063053.77651,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751097835.459278,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751098739.076771,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751098748.834765,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751100210.84162,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751100429.8544378,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751100458.869601,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751101391.07275,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751101400.524287,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751101484.928318,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751101845.341986,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751103591.813386,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751103663.749217,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751105553.243455,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751112637.489661,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751112966.9135752,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751115515.423016,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751120806.018477,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751123778.017908,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751124418.998569,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751124505.439187,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751127166.4664788,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751127532.63361,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751128411.081754,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751129093.457444,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751129216.065743,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751129220.069099,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751129510.198516,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Relax
1751129619.965147,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Escape / Avoid
1751130301.39849,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751130580.681144,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751132222.9539719,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751132889.094316,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751133202.561969,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751133656.704197,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751133983.3623471,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751135227.8914042,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751141184.474716,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751141760.5696979,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751142105.086849,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751142297.029331,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Relax
1751151106.518639,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751182733.037987,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751183208.194421,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751184073.062846,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751184083.647419,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751184905.672244,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751184915.914547,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751184939.4605951,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751184947.6468139,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751185609.410057,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751189168.851485,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751192011.018657,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751195477.267179,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751196670.216535,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751196768.476578,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751196843.831773,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751198458.779042,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751199099.322295,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751202541.343404,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751202640.664674,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751204251.948631,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751205919.8527231,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751206590.3882198,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751208519.559554,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751210349.8473701,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751211476.6087332,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751213246.693266,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751213348.85455,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751214543.528297,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751214810.177041,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751215660.357502,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751216013.816066,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751217430.3575711,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751217432.522052,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751217441.89484,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751217575.186798,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751219310.987612,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751220845.985344,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751221400.851269,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751223188.5434098,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751223192.090903,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751223349.624779,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751223972.027529,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751224696.260769,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751230648.062272,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751233571.5064812,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751234212.742595,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751234215.246597,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751235560.84221,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751263912.090993,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751264365.453929,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751264778.905685,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751265202.476089,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751278914.412205,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751278951.208003,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751287167.2699928,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751289084.6999512,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751290325.7434301,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751291317.4972491,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751292697.494532,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751293045.980506,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751293204.593272,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751294855.008597,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751299504.4606981,breathingExercise,dismissedAppOpening,facebook,False,Europe/Brussels,3.0,
1751299623.45135,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751302522.996052,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751302698.108875,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751305599.4424748,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751306608.06152,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751306929.3862848,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751312547.871037,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751313091.960813,breathingExercise,dismissedAppOpening,instagram,False,Europe/Brussels,3.0,
1751314388.7451081,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751315375.472507,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751316449.633883,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751350480.11837,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751372894.805798,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751373195.498217,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751376874.784452,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751377962.641485,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751379280.092478,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751380850.2796612,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751384043.935744,breathingExercise,dismissedAppOpening,instagram,False,Europe/Brussels,3.0,
1751385543.714233,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751386556.917115,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751386607.8792229,breathingExercise,dismissedAppOpening,instagram,False,Europe/Brussels,3.0,
1751392296.1490002,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751398550.927753,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751399122.349478,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751399483.980665,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751400104.295525,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751400225.433656,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751401789.323276,breathingExercise,openedApp,facebook,False,Europe/Brussels,3.0,Message
1751404376.112208,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751405028.6876988,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751405322.855173,breathingExercise,openedApp,instagram,False,Europe/Brussels,3.0,Message
1751415049.1761389,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751415076.518342,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751415240.541047,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751416143.346204,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751416495.1508331,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751439920.202244,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751440060.8760672,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751440101.9550462,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751440114.614229,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751444477.30616,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751447304.9126968,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751448838.815545,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751451957.858449,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751451973.969118,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751452088.4335709,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751454042.035754,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751455325.584135,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751463906.300864,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751471374.217484,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751471405.249007,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751474294.7922668,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751474575.168822,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751476633.073364,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751479592.895258,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751479735.630727,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751480447.6686568,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751480508.193119,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751483940.153819,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751484517.892632,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751485815.003762,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751486094.655058,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751486564.600656,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751488184.889473,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751488782.58918,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751489330.9476871,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751489413.664754,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751490009.636469,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751490493.964435,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751492430.5507212,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751492681.7362862,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751527615.7806,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751527686.005784,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751527794.676077,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751528341.442298,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751551494.188671,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751553144.42999,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751553179.351352,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751553458.25834,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751559662.041353,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751560329.651493,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751561634.126719,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751561731.157625,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751561999.101958,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751563418.730974,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751563966.442109,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751564218.2987041,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751568587.458212,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751568811.853131,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751568939.915691,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751569285.193419,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751569918.860538,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751569990.790999,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751571008.256271,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751571415.42276,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751571762.648086,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751574929.817223,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751580816.117528,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751580909.3414311,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751581143.796926,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751582492.860755,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751612406.892026,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751613060.079403,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751613232.655271,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751613242.4610481,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751614930.4115949,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751615034.476901,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751615123.019542,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751615337.8487458,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751618170.8532429,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751635460.598315,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751635943.10786,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751637738.6780028,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751641994.95829,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751642982.31876,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751643625.8908648,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751644608.1073809,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751645595.685616,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751649283.718188,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751651235.109724,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751651445.8222342,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751654262.012649,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751654461.36461,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751655078.767909,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1751655088.734894,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751658916.269922,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751659017.8299088,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751659576.877635,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751661834.174386,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751662265.045279,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751664241.6247668,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751664439.744076,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751664783.794392,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751664785.823598,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,3.0,
1751664811.330838,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751664966.806984,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751667374.68801,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751668110.834917,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751700403.979742,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751700572.708947,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751701229.1386452,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751704165.6353211,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1751704383.900348,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1751717649.074456,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
