interventionDuration,purpose,timeIntervalUntilReIntervention,timestamp,isReIntervention,timezone,resolution,app,interventionType
,,,1751186869.625389,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751187941.558169,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Entertainment,300.0,1751188263.614318,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751188249.668489,False,America/New_York,closedApp,instagram,
,,,1751188508.241749,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751190500.44537,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751190644.607984,False,America/New_York,closedApp,instagram,
,,,1751190685.5204802,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751220225.499079,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751220339.6744661,False,America/New_York,closedApp,instagram,
6.0,Message,300.0,1751221004.012548,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751221027.659848,False,America/New_York,closedApp,instagram,
,,,1751221363.593193,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751221997.0074492,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751222239.5810971,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751222695.560195,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751222921.467404,False,America/New_York,closedApp,twitter,
,,,1751222986.929306,False,America/New_York,closedApp,twitter,
6.0,Relax,300.0,1751223002.610225,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751223213.666688,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751223285.99084,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751223270.026626,False,America/New_York,closedApp,twitter,
,,,1751223423.62376,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751224003.8424559,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751224114.6434898,False,America/New_York,closedApp,twitter,
6.0,,,1751224124.1204848,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Stay In the Loop,300.0,1751224144.100724,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751224347.68381,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751224673.789064,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751224980.116024,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751225262.176192,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751225282.4051309,False,America/New_York,closedApp,instagram,
,,,1751225689.791562,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751225709.349365,False,America/New_York,openedApp,twitter,breathingExercise
6.0,Entertainment,300.0,1751226031.286591,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751226017.3263478,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751226062.082063,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751226273.973506,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751226929.29416,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751227238.966587,False,America/New_York,closedApp,twitter,
6.0,Stay In the Loop,300.0,1751227257.202812,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751227343.129755,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751227894.6337562,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751228056.835298,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751228074.956665,False,America/New_York,openedApp,twitter,breathingExercise
6.0,Entertainment,300.0,1751228395.798286,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751228380.974814,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751228713.3068929,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751228698.9162269,False,America/New_York,closedApp,twitter,
,,,1751228861.396213,False,America/New_York,closedApp,twitter,
6.0,,,1751228953.621068,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Entertainment,300.0,1751229705.207052,False,America/New_York,openedApp,instagram,breathingExercise
6.0,,,1751230042.608519,False,America/New_York,dismissedAppOpening,twitter,breathingExercise
,,,1751229851.8897061,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751230393.71914,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751230479.1507158,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751231305.8513188,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751231371.0776281,False,America/New_York,closedApp,instagram,
6.0,Post something,300.0,1751231818.280618,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751231836.627499,False,America/New_York,closedApp,instagram,
,,,1751231911.77001,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751237524.8822541,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751237589.369903,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751238546.517442,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Entertainment,300.0,1751238867.559317,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751238853.6808171,False,America/New_York,closedApp,instagram,
,,,1751239171.48908,False,America/New_York,closedApp,instagram,
6.0,Bored,300.0,1751239484.195819,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751239790.6594281,False,America/New_York,closedApp,twitter,
6.0,,,1751240393.248343,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Entertainment,300.0,1751242285.9125671,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751242385.122592,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751242642.783434,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751242627.8174062,False,America/New_York,closedApp,instagram,
,,,1751242939.329732,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751242961.2162662,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751243264.800745,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751243715.37098,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751243737.697947,False,America/New_York,closedApp,instagram,
,,,1751243907.045013,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751243983.180598,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751244090.97373,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751244248.11931,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751244233.877038,False,America/New_York,closedApp,instagram,
,,,1751244307.232022,False,America/New_York,closedApp,instagram,
,,,1751244456.604136,False,America/New_York,closedApp,twitter,
6.0,Stay In the Loop,300.0,1751244958.579575,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751245076.188233,False,America/New_York,closedApp,instagram,
6.0,,,1751247002.3073258,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Entertainment,300.0,1751247814.7715158,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751247958.314929,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751248159.352025,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751248367.535161,False,America/New_York,closedApp,twitter,
6.0,,,1751250070.365227,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Entertainment,300.0,1751252163.459712,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751252240.855146,False,America/New_York,closedApp,instagram,
6.0,,,1751254025.009624,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Entertainment,300.0,1751254464.186672,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Entertainment,300.0,1751255847.113919,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751255937.0319738,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751268948.5526161,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751268970.500469,False,America/New_York,closedApp,instagram,
6.0,,,1751272196.7701,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,,,1751272324.592525,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Entertainment,300.0,1751272644.8926702,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751272780.4784322,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751273328.691683,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751273413.434062,False,America/New_York,closedApp,instagram,
6.0,Can’t sleep,240.0,1751275972.739537,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751276042.337511,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751276096.620466,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751276365.626895,False,America/New_York,closedApp,tikTok,
,,,1751276428.139571,False,America/New_York,closedApp,tikTok,
6.0,Can’t sleep,300.0,1751276502.289968,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751276607.288266,False,America/New_York,closedApp,instagram,
6.0,Can’t sleep,300.0,1751276624.644071,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751276672.955888,False,America/New_York,closedApp,twitter,
6.0,Can’t sleep,300.0,1751276702.8798342,True,America/New_York,openedApp,tikTok,breathingExercise
6.0,Can’t sleep,300.0,1751277019.937286,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751277005.862022,False,America/New_York,closedApp,tikTok,
,,,1751277222.340794,False,America/New_York,closedApp,tikTok,
,,,1751277333.651546,False,America/New_York,closedApp,tikTok,
6.0,,,1751295359.116037,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Check likes,300.0,1751300378.0016189,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751300402.970447,False,America/New_York,closedApp,instagram,
,,,1751300445.2052112,False,America/New_York,closedApp,instagram,
,,,1751300578.908123,False,America/New_York,closedApp,instagram,
,,,1751301110.661649,False,America/New_York,closedApp,instagram,
6.0,,,1751302075.7125669,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Post something,300.0,1751302109.89296,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751302112.226694,False,America/New_York,closedApp,instagram,
,,,1751302142.423634,False,America/New_York,closedApp,instagram,
,,,1751302145.096401,False,America/New_York,closedApp,instagram,
6.0,Post something,300.0,1751302466.821522,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751302451.310111,False,America/New_York,closedApp,instagram,
,,,1751302683.552938,False,America/New_York,closedApp,instagram,
,,,1751302774.335925,False,America/New_York,closedApp,instagram,
6.0,Post something,300.0,1751302788.533708,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751302843.906524,False,America/New_York,closedApp,instagram,
,,,1751303036.2654471,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751303648.692449,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751303954.947577,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751304865.431909,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751305134.440619,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751305170.772054,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751305208.620823,False,America/New_York,closedApp,twitter,
,,,1751305283.23805,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751305629.5065541,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751305812.126657,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751306244.980379,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751306229.886328,False,America/New_York,closedApp,instagram,
,,,1751306286.589909,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751307007.4037662,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751307081.403263,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751307180.434885,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751307422.703737,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751307927.381081,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Entertainment,300.0,1751308248.420486,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751308233.8684258,False,America/New_York,closedApp,instagram,
,,,1751308436.546099,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751309571.367063,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751309589.857646,False,America/New_York,closedApp,instagram,
,,,1751309886.747503,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751310280.361537,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751310299.863463,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751312114.6894422,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751312182.588577,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751314729.831129,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751314796.814295,False,America/New_York,closedApp,instagram,
,,,1751314963.685287,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751315773.8388782,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751315912.713043,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751316352.062859,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751316577.942709,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751321218.6073442,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751321307.506775,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751323791.048943,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751323866.228203,False,America/New_York,closedApp,instagram,
,,,1751323914.863659,False,America/New_York,closedApp,instagram,
,,,1751324023.376655,False,America/New_York,closedApp,instagram,
,,,1751324208.073389,False,America/New_York,closedApp,instagram,
6.0,Message,300.0,1751324780.0366712,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751325010.752915,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751325041.7938209,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751325366.116767,False,America/New_York,closedApp,instagram,
,,,1751325119.3180718,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751325625.7891378,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751325825.335144,False,America/New_York,closedApp,instagram,
,,,1751325951.714452,False,America/New_York,closedApp,instagram,
6.0,,,1751326484.0842218,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Bored,300.0,1751326828.330875,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751326979.9603372,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751329355.5094972,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Check likes,300.0,1751329678.1184049,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751329662.881421,False,America/New_York,closedApp,instagram,
,,,1751329981.224515,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751330059.488305,False,America/New_York,openedApp,twitter,breathingExercise
6.0,Stay In the Loop,300.0,1751330381.822767,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751330367.22823,False,America/New_York,closedApp,twitter,
,,,1751330575.020643,False,America/New_York,closedApp,twitter,
6.0,Stay In the Loop,300.0,1751330591.6537619,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751330841.04722,False,America/New_York,closedApp,instagram,
6.0,,,1751330967.375036,False,America/New_York,dismissedAppOpening,twitter,breathingExercise
6.0,Stay In the Loop,300.0,1751330985.7777228,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751331290.817205,False,America/New_York,closedApp,twitter,
6.0,Check likes,300.0,1751331315.2108688,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751331439.160353,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751332221.50878,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751332533.757355,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751333500.6942291,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751333683.287174,False,America/New_York,closedApp,instagram,
,,,1751333773.820292,False,America/New_York,closedApp,instagram,
,,,1751333827.770012,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751337120.069093,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751337266.6078649,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751337516.538466,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751337682.6030931,False,America/New_York,closedApp,tikTok,
,,,1751337868.746904,False,America/New_York,closedApp,tikTok,
6.0,Entertainment,300.0,1751338020.24863,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751338005.3704019,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751338337.805984,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751338324.06537,False,America/New_York,closedApp,tikTok,
,,,1751338594.303162,False,America/New_York,closedApp,tikTok,
6.0,Search Info,300.0,1751338610.025148,False,America/New_York,openedApp,twitter,breathingExercise
6.0,Entertainment,300.0,1751338930.864239,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751338916.180262,False,America/New_York,closedApp,twitter,
,,,1751339030.6589708,False,America/New_York,closedApp,twitter,
6.0,Bored,300.0,1751339055.4864779,False,America/New_York,openedApp,tikTok,breathingExercise
6.0,Bored,300.0,1751339375.359699,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751339361.810307,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751339697.221426,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751339681.8907971,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751340014.3555288,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751339998.6623402,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751340333.1122289,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1751340318.350533,False,America/New_York,closedApp,tikTok,
,,,1751340635.652941,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751340675.153394,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751340869.454678,False,America/New_York,closedApp,instagram,
,,,1751340873.527261,False,America/New_York,closedApp,instagram,
6.0,Bored,300.0,1751340902.143981,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751341209.402598,False,America/New_York,closedApp,tikTok,
,,,1751341211.630725,False,America/New_York,closedApp,tikTok,
6.0,Stay In the Loop,300.0,1751341231.616833,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751341531.0561972,False,America/New_York,closedApp,tikTok,
,,,1751342075.755249,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751342180.954144,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751342487.4349918,False,America/New_York,closedApp,tikTok,
,,,1751345656.745741,False,America/New_York,closedApp,tikTok,
6.0,Bored,300.0,1751345691.847009,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751345998.5583072,False,America/New_York,closedApp,instagram,
,,,1751346144.9784389,False,America/New_York,closedApp,instagram,
6.0,Bored,300.0,1751346619.9812179,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751346925.2180328,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751348450.7668881,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751348758.338175,False,America/New_York,closedApp,instagram,
,,,1751349049.383246,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751378018.847876,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751378091.6345592,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751380500.396113,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751380763.921826,False,America/New_York,closedApp,instagram,
6.0,Check likes,300.0,1751382305.879688,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751382610.386713,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751382627.576118,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751382698.7523022,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751383695.524025,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751383822.7315512,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751389425.19364,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751389641.513952,False,America/New_York,closedApp,instagram,
,,,1751391437.2021499,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751393494.810085,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Stay In the Loop,300.0,1751393820.3562322,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751393802.037908,False,America/New_York,closedApp,instagram,
,,,1751394040.725106,False,America/New_York,closedApp,instagram,
,,,1751394134.183353,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751394149.750848,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751394401.2020922,False,America/New_York,closedApp,twitter,
6.0,Relax,300.0,1751395130.742251,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751395145.472868,False,America/New_York,closedApp,twitter,
6.0,Relax,300.0,1751395603.0552912,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751395631.622544,False,America/New_York,closedApp,instagram,
,,,1751395733.7632852,False,America/New_York,closedApp,instagram,
,,,1751395853.515636,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751400703.2812672,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Entertainment,300.0,1751401023.98716,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751401010.016793,False,America/New_York,closedApp,instagram,
,,,1751401235.484787,False,America/New_York,closedApp,instagram,
6.0,Escape / Avoid,300.0,1751401253.1357841,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751401324.420164,False,America/New_York,closedApp,twitter,
6.0,Stay In the Loop,300.0,1751403251.230307,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751403289.770876,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751403583.5091848,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751403568.1916971,False,America/New_York,closedApp,instagram,
,,,1751403848.325259,False,America/New_York,closedApp,instagram,
6.0,Relax,300.0,1751403879.675823,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751404186.7134662,False,America/New_York,closedApp,twitter,
6.0,Stay In the Loop,300.0,1751409621.793472,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751409730.442723,False,America/New_York,closedApp,instagram,
6.0,Relax,300.0,1751413393.659185,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751413483.519625,False,America/New_York,closedApp,instagram,
,,,1751413695.798877,False,America/New_York,closedApp,instagram,
6.0,Relax,300.0,1751413712.8829532,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751413852.557224,False,America/New_York,closedApp,twitter,
,,,1751413854.1420321,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751415325.204665,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Relax,300.0,1751415647.304812,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751415632.382577,False,America/New_York,closedApp,instagram,
,,,1751416010.280322,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751416766.902543,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Relax,300.0,1751417090.00253,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751417074.14311,False,America/New_York,closedApp,instagram,
,,,1751417340.715713,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751417450.846514,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751417757.855101,False,America/New_York,closedApp,twitter,
6.0,,,1751420823.4788198,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Stay In the Loop,300.0,1751430485.8967571,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751430708.042346,False,America/New_York,closedApp,instagram,
,,,1751430817.447511,False,America/New_York,closedApp,instagram,
6.0,Can’t sleep,300.0,1751430835.4938111,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751430877.29528,False,America/New_York,closedApp,twitter,
6.0,Bored,300.0,1751431873.044514,False,America/New_York,openedApp,tikTok,breathingExercise
6.0,Bored,300.0,1751432412.91652,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751432181.018897,False,America/New_York,closedApp,tikTok,
,,,1751432376.131376,False,America/New_York,closedApp,tikTok,
,,,1751432694.9198508,False,America/New_York,closedApp,tikTok,
6.0,Bored,240.0,1751432718.270853,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751432965.888928,False,America/New_York,closedApp,instagram,
,,,1751433192.623812,False,America/New_York,closedApp,instagram,
6.0,Bored,300.0,1751433211.564834,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751433518.707432,False,America/New_York,closedApp,tikTok,
,,,1751435921.161728,False,America/New_York,closedApp,tikTok,
6.0,Relax,300.0,1751436443.807195,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751436548.111899,False,America/New_York,closedApp,instagram,
,,,1751436672.041045,False,America/New_York,closedApp,instagram,
6.0,Can’t sleep,300.0,1751436694.839479,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751437000.261318,False,America/New_York,closedApp,twitter,
6.0,Bored,300.0,1751437023.052864,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1751437326.045076,False,America/New_York,closedApp,tikTok,
,,,1751438018.129599,False,America/New_York,closedApp,tikTok,
6.0,,,1751438025.4934258,False,America/New_York,dismissedAppOpening,tikTok,breathingExercise
6.0,Escape / Avoid,300.0,1751440573.308272,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751440854.2111568,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751462775.029757,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751463067.7049708,False,America/New_York,closedApp,instagram,
6.0,Stay In the Loop,300.0,1751463087.423099,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751463394.90549,False,America/New_York,closedApp,twitter,
6.0,Entertainment,300.0,1751469174.9082851,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751469353.13102,False,America/New_York,closedApp,instagram,
6.0,Relax,300.0,1751471936.044119,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751472200.465297,False,America/New_York,closedApp,instagram,
,,,1751472245.8368921,False,America/New_York,closedApp,instagram,
6.0,Relax,300.0,1751472260.350429,True,America/New_York,openedApp,instagram,breathingExercise
6.0,Stay In the Loop,300.0,1751472715.6953812,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751472420.728969,False,America/New_York,closedApp,instagram,
6.0,Relax,300.0,1751473036.0973768,True,America/New_York,openedApp,twitter,breathingExercise
,,,1751473022.247154,False,America/New_York,closedApp,twitter,
,,,1751473157.289298,False,America/New_York,closedApp,twitter,
6.0,Relax,300.0,1751473222.014703,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751473410.918808,False,America/New_York,closedApp,instagram,
6.0,,,1751473736.8963718,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Bored,300.0,1751476487.9526,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751476793.909208,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751476813.666759,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751477182.52844,False,America/New_York,closedApp,twitter,
6.0,Bored,300.0,1751478990.337291,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751479205.9162931,False,America/New_York,closedApp,instagram,
6.0,Message,300.0,1751492586.101784,False,America/New_York,openedApp,instagram,breathingExercise
,,,1751492720.5442472,False,America/New_York,closedApp,instagram,
,,,1751492866.304956,False,America/New_York,closedApp,instagram,
,,,1751492966.018873,False,America/New_York,closedApp,instagram,
6.0,,,1751493668.4767861,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
6.0,Stay In the Loop,300.0,1751496108.739064,False,America/New_York,openedApp,instagram,breathingExercise
6.0,Stay In the Loop,240.0,1751496435.375936,True,America/New_York,openedApp,instagram,breathingExercise
,,,1751496420.728287,False,America/New_York,closedApp,instagram,
,,,1751496621.346428,False,America/New_York,closedApp,instagram,
6.0,Entertainment,300.0,1751496676.629875,False,America/New_York,openedApp,twitter,breathingExercise
,,,1751496983.886732,False,America/New_York,closedApp,twitter,
