interventionType,resolution,isReIntervention,purpose,timezone,interventionDuration,timestamp,app,timeIntervalUntilReIntervention
,closedApp,False,,America/Bogota,,1750703331.0589418,whastapp,
,closedApp,False,,America/Bogota,,1750703548.271436,whastapp,
,closedApp,False,,America/Bogota,,1750703648.3894691,whastapp,
,closedApp,False,,America/Bogota,,1750703749.175251,whastapp,
,closedApp,False,,America/Bogota,,1750703888.1873689,whastapp,
,closedApp,False,,America/Bogota,,1750704393.513495,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750705895.750493,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750706301.123182,whastapp,900.0
,closedApp,False,,America/Bogota,,1750706320.03179,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750706683.974917,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750706896.6789489,whastapp,900.0
,closedApp,False,,America/Bogota,,1750706923.20747,whastapp,
,closedApp,False,,America/Bogota,,1750707048.3682551,whastapp,
,closedApp,False,,America/Bogota,,1750707119.264122,whastapp,
,closedApp,False,,America/Bogota,,1750707633.569143,whastapp,
,closedApp,False,,America/Bogota,,1750707679.354264,whastapp,
,closedApp,False,,America/Bogota,,1750707928.881733,whastapp,
,closedApp,False,,America/Bogota,,1750708076.878131,whastapp,
,closedApp,False,,America/Bogota,,1750708191.683941,whastapp,
,closedApp,False,,America/Bogota,,1750708242.428777,whastapp,
,closedApp,False,,America/Bogota,,1750708389.209729,whastapp,
,closedApp,False,,America/Bogota,,1750708448.780843,whastapp,
,closedApp,False,,America/Bogota,,1750708491.947451,whastapp,
,closedApp,False,,America/Bogota,,1750708561.3111181,whastapp,
,closedApp,False,,America/Bogota,,1750708700.9212918,whastapp,
,closedApp,False,,America/Bogota,,1750708739.156073,whastapp,
,closedApp,False,,America/Bogota,,1750708788.387528,whastapp,
,closedApp,False,,America/Bogota,,1750709771.8658671,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1750709968.0789108,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750710522.254548,whastapp,
,closedApp,False,,America/Bogota,,1750709954.138994,whastapp,
,closedApp,False,,America/Bogota,,1750710019.4203029,whastapp,
,closedApp,False,,America/Bogota,,1750710302.781446,whastapp,
,closedApp,False,,America/Bogota,,1750710400.8028002,whastapp,
,closedApp,False,,America/Bogota,,1750710522.613802,whastapp,
,closedApp,False,,America/Bogota,,1750710556.21697,whastapp,
,closedApp,False,,America/Bogota,,1750710676.100809,whastapp,
,closedApp,False,,America/Bogota,,1750710678.737019,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750711498.258682,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750713671.409478,whastapp,900.0
,closedApp,False,,America/Bogota,,1750713192.958096,whastapp,
,closedApp,False,,America/Bogota,,1750713756.098768,whastapp,
,closedApp,False,,America/Bogota,,1750713789.5226269,whastapp,
,closedApp,False,,America/Bogota,,1750713807.682075,whastapp,
,closedApp,False,,America/Bogota,,1750713893.225096,whastapp,
,closedApp,False,,America/Bogota,,1750713908.6409779,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750713998.196333,whastapp,900.0
,closedApp,False,,America/Bogota,,1750714036.94916,whastapp,
,closedApp,False,,America/Bogota,,1750714058.903916,whastapp,
,closedApp,False,,America/Bogota,,1750714098.9599671,whastapp,
,closedApp,False,,America/Bogota,,1750714295.069391,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750714778.020886,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750714861.506713,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750715412.7345161,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750715416.991916,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750716589.967659,whastapp,900.0
,closedApp,False,,America/Bogota,,1750716672.261392,whastapp,
,closedApp,False,,America/Bogota,,1750716725.145942,whastapp,
,closedApp,False,,America/Bogota,,1750717257.221302,whastapp,
,closedApp,False,,America/Bogota,,1750717445.153634,whastapp,
,closedApp,False,,America/Bogota,,1750717464.38729,whastapp,
,closedApp,False,,America/Bogota,,1750719389.806777,whastapp,
,closedApp,False,,America/Bogota,,1750720468.019346,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750720616.404694,safari,900.0
,closedApp,False,,America/Bogota,,1750720646.836968,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750720770.761166,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750720825.341955,safari,900.0
,closedApp,False,,America/Bogota,,1750720971.1809258,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750721291.169441,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750721315.613422,whastapp,900.0
,closedApp,False,,America/Bogota,,1750721498.467082,whastapp,
,closedApp,False,,America/Bogota,,1750722239.34438,whastapp,
,closedApp,False,,America/Bogota,,1750722611.021389,whastapp,
,closedApp,False,,America/Bogota,,1750722618.784826,whastapp,
,closedApp,False,,America/Bogota,,1750722690.455611,whastapp,
,closedApp,False,,America/Bogota,,1750722760.674859,whastapp,
,closedApp,False,,America/Bogota,,1750722812.515367,whastapp,
,closedApp,False,,America/Bogota,,1750722899.625603,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750722967.327755,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750723015.6310701,whastapp,780.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750724013.817255,whastapp,900.0
,closedApp,False,,America/Bogota,,1750723057.339023,whastapp,
,closedApp,False,,America/Bogota,,1750723066.597944,whastapp,
,closedApp,False,,America/Bogota,,1750723132.4557881,whastapp,
,closedApp,False,,America/Bogota,,1750723560.765907,whastapp,
,closedApp,False,,America/Bogota,,1750724054.2045,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750724326.305408,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750724762.3237782,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750727578.645721,safari,900.0
,closedApp,False,,America/Bogota,,1750727602.3761501,safari,
,closedApp,False,,America/Bogota,,1750727708.9022331,safari,
,closedApp,False,,America/Bogota,,1750728252.2404552,safari,
,closedApp,False,,America/Bogota,,1750728592.276403,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750729194.074697,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750729680.826902,whastapp,720.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750730376.362349,spotify,
,closedApp,False,,America/Bogota,,1750729900.576247,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750730400.572659,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750730426.223192,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750730733.5722709,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750731107.6546311,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750732748.755806,instagram,840.0
,closedApp,False,,America/Bogota,,1750732658.344526,instagram,
,closedApp,False,,America/Bogota,,1750732660.988404,spotify,
breathingExercise,dismissedAppOpening,True,,America/Bogota,6.0,1750733259.0184531,instagram,
,closedApp,False,,America/Bogota,,1750733260.703716,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750733453.8213692,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750767800.9715118,whastapp,
,closedApp,False,,America/Bogota,,1750736033.985715,whastapp,
,closedApp,False,,America/Bogota,,1750736832.271319,whastapp,
,closedApp,False,,America/Bogota,,1750737066.4136229,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750767848.666805,whastapp,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750771545.574142,instagram,900.0
,closedApp,False,,America/Bogota,,1750771687.865285,instagram,
,closedApp,False,,America/Bogota,,1750772007.986449,instagram,
,closedApp,False,,America/Bogota,,1750772363.7115731,instagram,
,closedApp,False,,America/Bogota,,1750768581.983467,whastapp,
,closedApp,False,,America/Bogota,,1750771525.7011309,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750772599.355915,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750772735.5975761,spotify,
,closedApp,False,,America/Bogota,,1750772766.771871,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750773095.266809,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750773113.322455,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750773595.8967628,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750774977.96278,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750775267.7328281,safari,720.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750775453.791741,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750776202.505721,instagram,900.0
,closedApp,False,,America/Bogota,,1750776438.794536,instagram,
,closedApp,False,,America/Bogota,,1750777143.3872352,instagram,
,closedApp,False,,America/Bogota,,1750778096.3722029,instagram,
,closedApp,False,,America/Bogota,,1750775309.48004,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750778445.831363,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750778471.36034,instagram,840.0
,closedApp,False,,America/Bogota,,1750779318.796649,instagram,
,closedApp,False,,America/Bogota,,1750779320.7969189,safari,
,closedApp,False,,America/Bogota,,1750779645.887099,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750779670.072001,spotify,
,closedApp,False,,America/Bogota,,1750779699.749712,spotify,
,closedApp,False,,America/Bogota,,1750779703.3589811,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750779855.4538178,spotify,
,closedApp,False,,America/Bogota,,1750779968.715207,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750780318.28096,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750780324.795738,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750780344.0350928,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750782161.122013,spotify,
,closedApp,False,,America/Bogota,,1750782301.827178,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750782658.635617,whastapp,780.0
,closedApp,False,,America/Bogota,,1750782754.046544,whastapp,
,closedApp,False,,America/Bogota,,1750782854.547936,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750782889.1773539,safari,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750784159.226876,instagram,900.0
,closedApp,False,,America/Bogota,,1750784459.28022,instagram,
,closedApp,False,,America/Bogota,,1750783043.989537,safari,
,closedApp,False,,America/Bogota,,1750783325.882899,safari,
,closedApp,False,,America/Bogota,,1750783370.33901,safari,
,closedApp,False,,America/Bogota,,1750786245.7967072,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750786370.611476,whastapp,900.0
,closedApp,False,,America/Bogota,,1750786389.093783,whastapp,
,closedApp,False,,America/Bogota,,1750786555.908674,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750786853.058716,whastapp,
,closedApp,False,,America/Bogota,,1750787333.036419,whastapp,
,closedApp,False,,America/Bogota,,1750787366.025589,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750789006.5683951,whastapp,840.0
,closedApp,False,,America/Bogota,,1750789167.258187,whastapp,
,closedApp,False,,America/Bogota,,1750789241.535244,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750789429.390633,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750789565.195725,whastapp,900.0
,closedApp,False,,America/Bogota,,1750789831.084372,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750789837.923953,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750790040.522615,whastapp,900.0
,closedApp,False,,America/Bogota,,1750790079.627201,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750790153.434116,safari,60.0
,closedApp,False,,America/Bogota,,1750790181.597662,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750790188.4243689,whastapp,
,closedApp,False,,America/Bogota,,1750790265.7054582,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750790360.3478708,safari,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750790758.9670792,whastapp,
,closedApp,False,,America/Bogota,,1750790331.214009,safari,
,closedApp,False,,America/Bogota,,1750790389.666935,safari,
,closedApp,False,,America/Bogota,,1750790487.3224869,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750790908.10396,safari,900.0
,closedApp,False,,America/Bogota,,1750791184.683712,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750791448.973352,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750791953.314643,whastapp,
,closedApp,False,,America/Bogota,,1750791477.1523762,whastapp,
,closedApp,False,,America/Bogota,,1750791501.70054,whastapp,
,closedApp,False,,America/Bogota,,1750791823.392663,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750792031.865141,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750793422.3282099,whastapp,900.0
,closedApp,False,,America/Bogota,,1750793478.9471269,whastapp,
,closedApp,False,,America/Bogota,,1750793619.6984859,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750793653.7815828,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750793945.4452639,spotify,
,closedApp,False,,America/Bogota,,1750793707.391265,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750793948.0891519,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750793951.657813,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750794716.048121,whastapp,900.0
,closedApp,False,,America/Bogota,,1750794744.373327,whastapp,
,closedApp,False,,America/Bogota,,1750794973.0880442,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750795189.5024052,whastapp,900.0
,closedApp,False,,America/Bogota,,1750795299.191149,whastapp,
,closedApp,False,,America/Bogota,,1750795311.93525,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750795709.735303,whastapp,60.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750796159.50493,whastapp,900.0
,closedApp,False,,America/Bogota,,1750796004.152763,whastapp,
,closedApp,False,,America/Bogota,,1750796136.78913,whastapp,
,closedApp,False,,America/Bogota,,1750796143.885607,whastapp,
,closedApp,False,,America/Bogota,,1750796383.9199681,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750796462.758944,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750796502.072513,whastapp,840.0
,closedApp,False,,America/Bogota,,1750796577.324819,whastapp,
,closedApp,False,,America/Bogota,,1750796768.562018,whastapp,
,closedApp,False,,America/Bogota,,1750796796.894885,whastapp,
,closedApp,False,,America/Bogota,,1750796859.68771,whastapp,
,closedApp,False,,America/Bogota,,1750797149.309555,whastapp,
,closedApp,False,,America/Bogota,,1750797269.703487,whastapp,
,closedApp,False,,America/Bogota,,1750797339.155143,whastapp,
,closedApp,False,,America/Bogota,,1750797364.6210852,whastapp,
,closedApp,False,,America/Bogota,,1750797410.7559152,whastapp,
,closedApp,False,,America/Bogota,,1750797508.568367,whastapp,
,closedApp,False,,America/Bogota,,1750797769.685471,whastapp,
,closedApp,False,,America/Bogota,,1750797793.403475,whastapp,
,closedApp,False,,America/Bogota,,1750797888.559177,whastapp,
