resolution,app,interventionType,isReIntervention,interventionDuration,timezone,timestamp
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751907421.865641
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751907522.1594849
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751907606.191234
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751907790.528348
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751909308.2540689
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751909318.554663
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751909335.633425
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751909371.654354
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751910289.021133
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751910678.251338
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751910735.04967
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751910859.233521
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751910973.197865
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751911038.0986671
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751911130.9858131
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751911229.2448921
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751911308.875811
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751911345.115349
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751913844.223985
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751914088.063744
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751914257.5306501
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915232.795572
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915646.328752
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915755.9700298
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915770.128653
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915795.3407059
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915857.6438751
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915914.4782782
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915923.587624
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751915990.1949968
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751916037.842802
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751916079.346232
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751916107.492811
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751918988.755012
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751920289.651032
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751920509.217391
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751920817.7072868
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751921364.805794
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751922341.977169
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751922404.753603
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751922483.123743
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751922578.877631
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751923696.556782
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751923975.520277
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751926575.6270509
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751928205.037355
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751928273.695889
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751928509.650003
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751928676.871828
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751928789.426815
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751928801.385124
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751964086.296699
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751964444.9594622
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751964617.496804
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751967134.376482
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751967409.926492
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751967468.7688441
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751968509.9605432
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751969200.221092
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751969373.186438
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751969581.236829
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751971064.291312
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751973332.957654
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751973745.852335
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751973754.006329
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751974317.402447
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751974338.0569901
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751975133.8003721
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751975194.960118
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751976284.302483
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751976473.520849
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751978182.6315699
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751978822.407452
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751980382.858824
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751980765.2388592
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751980940.191794
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751981207.816557
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751981770.550148
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751981800.7878761
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751984044.352917
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751984054.111697
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751984269.824173
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751984577.10672
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751985156.439869
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751988621.933498
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751988791.7524328
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751988960.063899
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751990418.947377
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751990429.0875669
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751991444.894302
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751992707.901595
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751994725.277684
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751995023.848549
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751995043.816459
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1751995104.513435
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752000336.637636
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752000512.198806
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752000672.280163
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752003147.098095
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752003657.586309
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752004103.603479
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752004443.91693
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752004570.3297281
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752004580.781213
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752005114.3846722
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752006102.6877751
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752006283.127472
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752006351.98167
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752008592.7518191
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752009803.905548
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752009886.946958
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752010243.864225
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752010344.212034
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752012105.286282
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752013051.070983
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752013429.300492
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752014144.5349522
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752014542.979027
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752015612.446342
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752015967.997991
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752016351.2360148
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752017776.0586329
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752018165.430922
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752018650.873022
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752018775.8177772
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752019057.7899752
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752019685.9849
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752020479.686483
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752043896.7547832
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752046429.2608628
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752046439.555529
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752050398.412586
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752050465.396918
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752054206.106007
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752055217.7462912
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752055338.008829
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752056084.132365
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752056165.618441
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752056239.166043
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752057162.2431211
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752059357.148989
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752059365.704924
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752059516.2667441
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752059623.531271
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752060378.736971
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752060815.330546
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752061785.420486
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752062408.947593
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752062506.816299
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752062527.472094
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752065196.955483
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752065501.834734
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752065960.77864
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752067074.212953
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752067874.20137
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752067966.168217
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752068936.6538482
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752070854.2170238
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752070865.276393
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752071070.932701
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752073561.4397058
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752074678.800756
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752079277.3143492
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752079679.497571
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752081341.987947
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752081525.022578
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752082169.206002
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752082516.972033
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752082578.023604
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752082659.860575
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752082697.542056
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752084210.310896
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752084220.427658
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752084280.502079
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752084525.275107
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752084640.711489
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752084754.102097
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752086863.22597
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752087565.7021642
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752087726.773869
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752089765.906347
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752089909.225061
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752089926.055438
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752090859.714819
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752091061.044128
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752094348.479677
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752094537.276747
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752094544.7363791
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752094825.260001
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752095279.462068
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752096163.767443
