interventionType,timezone,isReIntervention,timestamp,app,resolution,interventionDuration,timeIntervalUntilReIntervention,purpose
askForTimeLimit,America/Merida,False,1753798800.4528089,youtube,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1753798910.9254699,clashRoyale,openedApp,6.0,540.0,
askForTimeLimit,America/Merida,False,1753798950.156609,clashRoyale,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753798983.599051,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753799618.454025,youtube,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1753799809.614572,youtube,openedApp,6.0,2460.0,
askForTimeLimit,America/Merida,False,1753800703.137546,youtube,openedApp,6.0,2280.0,
askForTimeLimit,America/Merida,False,1753802682.56825,youtube,openedApp,6.0,1500.0,
askForTimeLimit,America/Merida,False,1753803299.141265,youtube,openedApp,6.0,840.0,
breathingExercise,America/Merida,True,1753804190.298081,youtube,openedApp,6.0,2580.0,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753805409.1542192,youtube,openedApp,6.0,1200.0,
breathingExercise,America/Merida,False,1753805882.5954351,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753805946.2072458,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753806322.2131948,youtube,openedApp,6.0,600.0,
askForTimeLimit,America/Merida,False,1753806929.2916799,youtube,openedApp,6.0,1560.0,
askForTimeLimit,America/Merida,False,1753808058.045294,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753808592.6179972,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753808596.702067,youtube,openedApp,6.0,1020.0,
askForTimeLimit,America/Merida,False,1753816365.933428,clashRoyale,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1753816433.551019,clashRoyale,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753816475.9631538,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753817486.1275449,clashRoyale,openedApp,6.0,420.0,
breathingExercise,America/Merida,False,1753821171.529264,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753826636.2637901,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753832207.191366,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753832296.4057689,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753832410.051327,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753833081.8514829,youtube,openedApp,6.0,1080.0,
askForTimeLimit,America/Merida,False,1753833253.823528,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753833260.946429,youtube,openedApp,6.0,2640.0,
askForTimeLimit,America/Merida,False,1753834687.3761759,youtube,openedApp,6.0,1320.0,
askForTimeLimit,America/Merida,False,1753834921.686273,youtube,openedApp,6.0,1260.0,
breathingExercise,America/Merida,False,1753835946.8596,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753836698.065009,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753836712.9539618,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753838737.526003,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753838886.159614,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753843672.101661,clashRoyale,openedApp,6.0,600.0,
breathingExercise,America/Merida,False,1753844107.9006948,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753850078.8242512,clashRoyale,openedApp,6.0,720.0,
askForTimeLimit,America/Merida,False,1753852486.922771,clashRoyale,openedApp,6.0,660.0,
askForTimeLimit,America/Merida,False,1753852921.135652,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753852923.874351,clashRoyale,openedApp,6.0,420.0,
askForTimeLimit,America/Merida,False,1753854207.156137,youtube,openedApp,6.0,600.0,
breathingExercise,America/Merida,True,1753854874.28985,youtube,openedApp,6.0,2640.0,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753855990.411479,youtube,openedApp,6.0,1260.0,
askForTimeLimit,America/Merida,False,1753856217.986312,youtube,openedApp,6.0,1320.0,
breathingExercise,America/Merida,True,1753857558.356683,youtube,openedApp,6.0,1740.0,Aburrido
breathingExercise,America/Merida,False,1753883655.427477,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753887660.305884,instagram,openedApp,6.0,,Relajarse
,America/Merida,False,1753888451.540756,twitter,closedApp,,,
,America/Merida,False,1753888486.3687491,twitter,closedApp,,,
breathingExercise,America/Merida,False,1753888544.247761,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753888625.7149749,instagram,openedApp,6.0,,Mantente Informado
askForTimeLimit,America/Merida,False,1753890875.927516,clashRoyale,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1753892998.4717999,youtube,openedApp,6.0,1020.0,
breathingExercise,America/Merida,False,1753895932.8333569,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753896005.184839,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753909870.707316,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753910440.434313,youtube,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1753910629.86008,youtube,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1753910944.351478,youtube,openedApp,6.0,2520.0,
askForTimeLimit,America/Merida,False,1753911689.0449781,youtube,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1753912125.6151261,youtube,openedApp,6.0,2460.0,
breathingExercise,America/Merida,False,1753912780.881212,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753914816.50275,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753914968.63498,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753916768.184216,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753921367.116442,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1753921543.476963,clashRoyale,openedApp,6.0,420.0,
askForTimeLimit,America/Merida,False,1753932374.247381,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753932381.697756,youtube,openedApp,6.0,1380.0,
askForTimeLimit,America/Merida,False,1753932400.398015,clashRoyale,openedApp,6.0,660.0,
askForTimeLimit,America/Merida,False,1753933386.704307,youtube,openedApp,6.0,1140.0,
askForTimeLimit,America/Merida,False,1753933550.516549,youtube,openedApp,6.0,2160.0,
breathingExercise,America/Merida,False,1753934175.940971,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753934666.265481,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753934688.58363,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753934844.913398,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753934952.634293,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753935022.84265,instagram,openedApp,6.0,,Publicar algo
breathingExercise,America/Merida,False,1753935437.4551291,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753935523.802633,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753935611.930639,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753935781.191729,youtube,openedApp,6.0,840.0,
breathingExercise,America/Merida,False,1753935908.351537,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753936315.570858,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753937501.573302,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753937761.828903,youtube,openedApp,6.0,1440.0,
breathingExercise,America/Merida,False,1753938532.585083,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753938849.220026,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753940132.1404939,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753941418.906711,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753942596.631805,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753942689.168901,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753943075.8579478,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753943351.680676,youtube,openedApp,6.0,1260.0,
askForTimeLimit,America/Merida,False,1753944895.385042,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753945948.318573,youtube,openedApp,6.0,1800.0,
askForTimeLimit,America/Merida,False,1753947927.022033,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753948011.767163,youtube,openedApp,6.0,60.0,
askForTimeLimit,America/Merida,False,1753948020.940084,clashRoyale,openedApp,6.0,660.0,
askForTimeLimit,America/Merida,False,1753948029.3124828,youtube,openedApp,6.0,1620.0,
askForTimeLimit,America/Merida,False,1753982446.866909,clashRoyale,openedApp,6.0,600.0,
askForTimeLimit,America/Merida,False,1753982678.828452,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753982817.5680299,youtube,openedApp,6.0,780.0,
breathingExercise,America/Merida,False,1753983640.330868,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1753985028.0361009,youtube,openedApp,6.0,540.0,
askForTimeLimit,America/Merida,False,1753985404.896662,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753986492.851223,youtube,openedApp,6.0,1620.0,
askForTimeLimit,America/Merida,False,1753986743.890593,youtube,openedApp,6.0,1200.0,
breathingExercise,America/Merida,True,1753987981.078745,youtube,openedApp,6.0,2700.0,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753989246.939579,youtube,openedApp,6.0,2460.0,
askForTimeLimit,America/Merida,False,1753989555.9791532,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753989562.168453,youtube,openedApp,6.0,2100.0,
askForTimeLimit,America/Merida,False,1753990014.931641,youtube,openedApp,6.0,1800.0,
askForTimeLimit,America/Merida,False,1753990134.347491,youtube,openedApp,6.0,1560.0,
breathingExercise,America/Merida,False,1753991891.804574,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753992614.0373712,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753993282.796866,youtube,openedApp,6.0,2700.0,
askForTimeLimit,America/Merida,False,1753995882.658386,clashRoyale,openedApp,6.0,600.0,
askForTimeLimit,America/Merida,False,1753996170.362469,clashRoyale,openedApp,6.0,720.0,
askForTimeLimit,America/Merida,False,1753997311.976562,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753998234.7326021,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753998239.650744,clashRoyale,openedApp,6.0,1860.0,
askForTimeLimit,America/Merida,False,1753998696.718024,clashRoyale,openedApp,6.0,720.0,
askForTimeLimit,America/Merida,False,1753999255.05458,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753999293.541409,clashRoyale,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753999837.8107529,clashRoyale,openedApp,6.0,1440.0,
askForTimeLimit,America/Merida,False,1754000931.973874,clashRoyale,openedApp,6.0,900.0,
askForTimeLimit,America/Merida,False,1754001526.667831,clashRoyale,openedApp,6.0,840.0,
breathingExercise,America/Merida,False,1754002447.282027,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754007367.126573,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754007669.336997,clashRoyale,openedApp,6.0,960.0,
breathingExercise,America/Merida,False,1754007794.8019629,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754010727.013225,clashRoyale,openedApp,6.0,1020.0,
askForTimeLimit,America/Merida,False,1754011234.720716,clashRoyale,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754012212.901103,clashRoyale,openedApp,6.0,2520.0,
askForTimeLimit,America/Merida,False,1754024218.9459682,youtube,openedApp,6.0,2640.0,
breathingExercise,America/Merida,False,1754027886.56935,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1754027929.897881,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754028184.041147,youtube,openedApp,6.0,900.0,
askForTimeLimit,America/Merida,False,1754066730.277996,youtube,openedApp,6.0,1440.0,
breathingExercise,America/Merida,False,1754068417.826096,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754069285.5005999,youtube,openedApp,6.0,1140.0,
askForTimeLimit,America/Merida,False,1754069313.639554,youtube,openedApp,6.0,1200.0,
askForTimeLimit,America/Merida,False,1754076596.8821712,youtube,openedApp,6.0,1800.0,
breathingExercise,America/Merida,False,1754082682.480511,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754082701.5389829,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754083090.863758,youtube,openedApp,6.0,900.0,
askForTimeLimit,America/Merida,False,1754093282.1030412,youtube,openedApp,6.0,960.0,
breathingExercise,America/Merida,True,1754094271.954681,youtube,openedApp,6.0,2520.0,Entretenimiento
askForTimeLimit,America/Merida,False,1754094589.467288,youtube,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1754095524.934929,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754095547.882255,clashRoyale,openedApp,6.0,840.0,
askForTimeLimit,America/Merida,False,1754096460.988854,clashRoyale,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754096762.076618,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1754100305.603109,youtube,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754100498.795815,youtube,openedApp,6.0,1920.0,
breathingExercise,America/Merida,False,1754100705.440552,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754102166.998517,clashRoyale,openedApp,6.0,2640.0,
askForTimeLimit,America/Merida,False,1754102200.4228091,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1754111415.497658,youtube,openedApp,6.0,2160.0,
askForTimeLimit,America/Merida,False,1754112453.581276,youtube,openedApp,6.0,1500.0,
breathingExercise,America/Merida,False,1754114265.29277,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754114946.479538,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754115158.62568,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754116813.415362,youtube,openedApp,6.0,1380.0,
askForTimeLimit,America/Merida,False,1754116854.764545,youtube,openedApp,6.0,1500.0,
breathingExercise,America/Merida,False,1754152855.51305,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754154878.434056,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754155697.378864,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754155802.659895,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754155818.770104,instagram,openedApp,6.0,,Inodoro
breathingExercise,America/Merida,False,1754155984.3706179,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754156973.0087528,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754159069.05737,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754159074.289541,clashRoyale,openedApp,6.0,1680.0,
askForTimeLimit,America/Merida,False,1754159482.270547,clashRoyale,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754159736.299362,clashRoyale,openedApp,6.0,960.0,
askForTimeLimit,America/Merida,False,1754159969.0126,clashRoyale,openedApp,6.0,1440.0,
askForTimeLimit,America/Merida,False,1754160080.64016,clashRoyale,openedApp,6.0,960.0,
askForTimeLimit,America/Merida,False,1754160847.341693,clashRoyale,openedApp,6.0,2640.0,
askForTimeLimit,America/Merida,False,1754161790.094861,clashRoyale,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754169683.257092,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754185864.481854,clashRoyale,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1754185880.983189,clashRoyale,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754188240.3712602,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754188256.497956,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754189945.222497,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754191597.070905,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754191785.189666,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754191900.254633,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754192244.255321,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754192652.349749,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754192800.583518,youtube,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754193954.10154,youtube,openedApp,6.0,2340.0,
askForTimeLimit,America/Merida,False,1754194049.958755,youtube,openedApp,6.0,2460.0,
askForTimeLimit,America/Merida,False,1754194081.598901,youtube,openedApp,6.0,2400.0,
breathingExercise,America/Merida,False,1754194250.316475,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Merida,False,1754194442.70577,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1754195029.258105,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754198034.259447,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754203343.686099,youtube,openedApp,6.0,2400.0,
breathingExercise,America/Merida,True,1754206777.875368,youtube,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754209135.183435,youtube,openedApp,6.0,1560.0,
askForTimeLimit,America/Merida,False,1754233393.737945,youtube,openedApp,6.0,1800.0,
breathingExercise,America/Merida,False,1754233868.3004,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754234211.694134,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754234215.4904242,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754235284.8620281,youtube,openedApp,6.0,1500.0,
askForTimeLimit,America/Merida,False,1754236025.361312,youtube,openedApp,6.0,1980.0,
breathingExercise,America/Merida,False,1754250104.187072,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Merida,False,1754250591.501452,instagram,openedApp,6.0,,Aburrido
breathingExercise,America/Merida,False,1754252396.3977032,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1754292916.9774098,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754319844.8363729,instagram,openedApp,6.0,,Publicar algo
askForTimeLimit,America/Merida,False,1754322562.427834,clashRoyale,openedApp,6.0,1200.0,
breathingExercise,America/Merida,False,1754324392.342529,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754325205.865648,instagram,openedApp,6.0,,Inodoro
askForTimeLimit,America/Merida,False,1754325259.4521918,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754325472.331855,clashRoyale,openedApp,6.0,2460.0,
askForTimeLimit,America/Merida,False,1754329608.190196,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754329626.2600641,youtube,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1754330420.056878,youtube,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1754331432.889509,youtube,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754331726.0995169,youtube,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754332670.13206,youtube,openedApp,6.0,2280.0,
breathingExercise,America/Merida,False,1754333703.094734,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1754333998.915757,youtube,openedApp,6.0,2460.0,
askForTimeLimit,America/Merida,False,1754336025.9323711,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754336128.486624,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1754336844.5071058,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754336849.0907578,clashRoyale,openedApp,6.0,2640.0,
askForTimeLimit,America/Merida,False,1754337254.973392,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754337260.690654,clashRoyale,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1754337703.432631,clashRoyale,openedApp,6.0,2280.0,
askForTimeLimit,America/Merida,False,1754337721.863196,clashRoyale,openedApp,6.0,2640.0,
askForTimeLimit,America/Merida,False,1754338218.000574,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754338222.655927,clashRoyale,openedApp,6.0,2520.0,
askForTimeLimit,America/Merida,False,1754338644.892146,clashRoyale,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754338970.238801,clashRoyale,openedApp,6.0,2580.0,
askForTimeLimit,America/Merida,False,1754339365.0315151,clashRoyale,openedApp,6.0,2640.0,
askForTimeLimit,America/Merida,False,1754339649.927717,clashRoyale,openedApp,6.0,60.0,
breathingExercise,America/Merida,True,1754339730.340553,clashRoyale,openedApp,6.0,1860.0,Aburrido
askForTimeLimit,America/Merida,False,1754339894.511436,clashRoyale,openedApp,6.0,2520.0,
askForTimeLimit,America/Merida,False,1754340159.8133202,clashRoyale,openedApp,6.0,2520.0,
askForTimeLimit,America/Merida,False,1754340414.377567,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754340419.58288,clashRoyale,openedApp,6.0,2580.0,
breathingExercise,America/Merida,False,1754341846.742492,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1754342469.011044,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754343797.8512502,youtube,openedApp,6.0,2340.0,
breathingExercise,America/Merida,False,1754347054.2814112,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1754347641.4747782,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754351395.49385,youtube,openedApp,6.0,2160.0,
breathingExercise,America/Merida,False,1754352754.7610168,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754353415.894222,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1754355249.250462,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1754355270.269551,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754358537.513311,instagram,openedApp,6.0,,Relajarse
askForTimeLimit,America/Merida,False,1754358588.31795,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754358793.322084,clashRoyale,openedApp,6.0,1560.0,
breathingExercise,America/Merida,False,1754359338.0238218,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1754359534.644003,instagram,openedApp,6.0,,Inodoro
breathingExercise,America/Merida,False,1754360698.0700312,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754360713.497525,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1754362476.9033132,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754363119.36115,youtube,openedApp,6.0,2340.0,
breathingExercise,America/Merida,False,1754366383.633126,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1754374020.439557,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754410395.1949291,youtube,openedApp,6.0,2520.0,
askForTimeLimit,America/Merida,False,1754410916.8688421,youtube,openedApp,6.0,1680.0,
askForTimeLimit,America/Merida,False,1754411390.6032228,youtube,openedApp,6.0,1860.0,
askForTimeLimit,America/Merida,False,1754411618.079042,youtube,openedApp,6.0,1860.0,
askForTimeLimit,America/Merida,False,1754411705.99632,youtube,openedApp,6.0,1980.0,
askForTimeLimit,America/Merida,False,1754411783.1047668,youtube,openedApp,6.0,1920.0,
askForTimeLimit,America/Merida,False,1754411834.810091,youtube,openedApp,6.0,2460.0,
askForTimeLimit,America/Merida,False,1754411914.571055,youtube,openedApp,6.0,2100.0,
askForTimeLimit,America/Merida,False,1754412178.788567,youtube,openedApp,6.0,1920.0,
askForTimeLimit,America/Merida,False,1754412456.1982288,youtube,openedApp,6.0,1800.0,
askForTimeLimit,America/Merida,False,1754413387.0434508,youtube,openedApp,6.0,1980.0,
breathingExercise,America/Merida,False,1754416485.402993,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754416488.5593371,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754416507.732815,youtube,openedApp,6.0,2460.0,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754417245.4836411,youtube,openedApp,6.0,1740.0,
breathingExercise,America/Merida,False,1754417401.368221,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1754418777.8039799,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1754419202.4370608,youtube,openedApp,6.0,1980.0,
askForTimeLimit,America/Merida,False,1754419855.0765529,youtube,openedApp,6.0,2340.0,
askForTimeLimit,America/Merida,False,1754420724.178835,clashRoyale,openedApp,6.0,1320.0,
askForTimeLimit,America/Merida,False,1754422126.5116591,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754422146.157164,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1754422183.566698,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1754422343.686579,instagram,openedApp,6.0,1560.0,
askForTimeLimit,America/Merida,False,1754422683.6230679,clashRoyale,openedApp,6.0,1620.0,
askForTimeLimit,America/Merida,False,1754423079.716579,instagram,openedApp,6.0,1140.0,
askForTimeLimit,America/Merida,False,1754423139.8176,instagram,openedApp,6.0,1680.0,
askForTimeLimit,America/Merida,False,1754423251.0849838,clashRoyale,openedApp,6.0,1560.0,
askForTimeLimit,America/Merida,False,1754424260.857226,instagram,openedApp,6.0,1560.0,
askForTimeLimit,America/Merida,False,1754424625.855082,instagram,openedApp,6.0,1140.0,
askForTimeLimit,America/Merida,False,1754424771.784076,instagram,openedApp,6.0,2400.0,
askForTimeLimit,America/Merida,False,1754424882.588249,clashRoyale,openedApp,6.0,2340.0,
askForTimeLimit,America/Merida,False,1754424905.064139,clashRoyale,openedApp,6.0,1680.0,
askForTimeLimit,America/Merida,False,1754426173.889663,instagram,openedApp,6.0,1920.0,
askForTimeLimit,America/Merida,False,1754426206.4769568,instagram,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1754426235.356524,instagram,openedApp,6.0,60.0,
askForTimeLimit,America/Merida,False,1754426267.8623261,instagram,openedApp,6.0,60.0,
askForTimeLimit,America/Merida,False,1754426275.969479,clashRoyale,openedApp,6.0,720.0,
askForTimeLimit,America/Merida,False,1754426577.398487,instagram,openedApp,6.0,240.0,
