resolution,interventionDuration,isReIntervention,timezone,app,timestamp,interventionType,purpose,timeIntervalUntilReIntervention
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753542005.220078,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753542964.002353,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543007.0273361,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543012.779605,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543040.159276,,,
openedApp,3.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753543052.6273708,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753543293.382077,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753543308.8979201,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753543481.224637,askForTimeLimit,,1680.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543606.8566918,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543657.554501,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543680.071834,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753543811.0524821,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753544011.3704472,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753544092.566392,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753544112.1870809,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753545238.224444,askForTimeLimit,,2340.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545299.24441,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545305.330542,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545306.425381,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545326.449045,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545340.021477,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545377.5915298,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545471.0958,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545481.2157168,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545500.783546,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545522.3894129,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545591.9842181,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545677.088128,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545697.033565,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545883.447988,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545909.598321,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753545943.999057,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753546114.0515819,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753546128.125739,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753546163.395005,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753546974.400517,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753546981.08003,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753547005.112428,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753547006.8022661,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753547010.116826,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753547011.002553,,,
dismissedAppOpening,3.0,False,Europe/Tallinn,youtube,1753547282.098587,breathingExercise,,
closedApp,,False,Europe/Tallinn,leMonde,1753547321.035707,,,
closedApp,,False,Europe/Tallinn,leMonde,1753547349.6157842,,,
closedApp,,False,Europe/Tallinn,leMonde,1753547511.8319259,,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753547523.676735,breathingExercise,Se détendre,2100.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753547649.7387738,breathingExercise,Divertissement,
dismissedAppOpening,3.0,False,Europe/Tallinn,youtube,1753547676.354487,breathingExercise,,
dismissedAppOpening,3.0,False,Europe/Tallinn,youtube,1753547690.4342709,breathingExercise,,
closedApp,,False,Europe/Tallinn,leMonde,1753547699.4251142,,,
dismissedAppOpening,3.0,False,Europe/Tallinn,youtube,1753547702.369844,breathingExercise,,
closedApp,,False,Europe/Tallinn,leMonde,1753547960.509743,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753550030.144352,breathingExercise,Vérifier les likes,
openedApp,3.0,False,Europe/Tallinn,instagram,1753551773.17962,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,youtube,1753552052.834649,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753552076.381149,breathingExercise,Vérifier les likes,
closedApp,,False,Europe/Tallinn,xhamster,1753552148.7406812,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552149.832696,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552149.843799,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552149.850074,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552203.70229,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552220.296288,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552272.59615,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552331.961081,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552345.264584,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552394.214879,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552442.130065,,,
closedApp,,False,Europe/Tallinn,xhamster,1753552457.945777,,,
openedApp,3.0,False,Europe/Tallinn,xvideos,1753552466.6391392,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,youtube,1753553141.858018,,,
closedApp,,False,Europe/Tallinn,leMonde,1753553156.162749,,,
closedApp,,False,Europe/Tallinn,leMonde,1753553186.470907,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552541.0500832,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552586.221657,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552650.264138,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552650.993881,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552775.124937,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552816.075653,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552851.255571,,,
closedApp,,False,Europe/Tallinn,xvideos,1753552985.582957,,,
openedApp,3.0,False,Europe/Tallinn,facebook,1753593043.9204721,breathingExercise,Divertissement,1440.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753593368.939972,askForTimeLimit,,1500.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753593927.688334,breathingExercise,Vérifier les likes,
closedApp,,False,Europe/Tallinn,leMonde,1753595212.715097,,,
closedApp,,False,Europe/Tallinn,leMonde,1753595532.3580709,,,
closedApp,,False,Europe/Tallinn,leMonde,1753595569.14592,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753595582.0735521,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753595594.04792,,,
closedApp,,False,Europe/Tallinn,xhamster,1753595595.307766,,,
closedApp,,False,Europe/Tallinn,xhamster,1753595595.327421,,,
closedApp,,False,Europe/Tallinn,xhamster,1753595595.338128,,,
closedApp,,False,Europe/Tallinn,xhamster,1753595894.518789,,,
closedApp,,False,Europe/Tallinn,xhamster,1753595997.5320601,,,
closedApp,,False,Europe/Tallinn,xhamster,1753596214.4752312,,,
closedApp,,False,Europe/Tallinn,xhamster,1753596252.217535,,,
openedApp,3.0,False,Europe/Tallinn,xvideos,1753596261.5114121,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xvideos,1753596271.5545301,,,
closedApp,,False,Europe/Tallinn,xvideos,1753596287.195777,,,
closedApp,,False,Europe/Tallinn,xvideos,1753596289.149173,,,
closedApp,,False,Europe/Tallinn,xvideos,1753596290.70648,,,
closedApp,,False,Europe/Tallinn,xvideos,1753596355.811857,,,
closedApp,,False,Europe/Tallinn,xvideos,1753596517.665909,,,
closedApp,,False,Europe/Tallinn,xvideos,1753596527.770876,,,
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753599992.499464,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753600008.7139149,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753600037.4283872,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753600053.521327,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753600077.316942,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753600079.650323,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753600670.450639,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753601087.510694,,,
closedApp,,False,Europe/Tallinn,leMonde,1753601212.055471,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753601473.1017551,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1753605084.231439,,,
closedApp,,False,Europe/Tallinn,leMonde,1753605119.10463,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753620919.154129,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1753635728.0231571,,,
closedApp,,False,Europe/Tallinn,leMonde,1753635777.0224562,,,
closedApp,,False,Europe/Tallinn,leMonde,1753636702.6607609,,,
closedApp,,False,Europe/Tallinn,leMonde,1753637142.4263911,,,
closedApp,,False,Europe/Tallinn,leMonde,1753637212.3730001,,,
closedApp,,False,Europe/Tallinn,leMonde,1753639310.171373,,,
closedApp,,False,Europe/Tallinn,leMonde,1753642318.0517821,,,
closedApp,,False,Europe/Tallinn,leMonde,1753642322.294882,,,
closedApp,,False,Europe/Tallinn,leMonde,1753642327.646706,,,
closedApp,,False,Europe/Tallinn,leMonde,1753642408.342462,,,
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753642420.766152,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753642604.4183788,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753642627.955167,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753642633.9739609,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753642711.880846,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753642760.598857,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753643041.7242131,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753643294.0114431,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644557.8040872,,,
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753644569.987541,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753644589.680548,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644809.713807,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644829.526492,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644839.758319,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644853.301869,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644865.513185,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644868.19271,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644870.9446712,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644907.53948,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644933.069485,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644948.415362,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644948.9903688,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753644972.369941,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753645007.4808378,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753645087.7916121,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753645347.79628,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753645402.2110481,,,
closedApp,,False,Europe/Tallinn,leMonde,1753645277.560557,,,
closedApp,,False,Europe/Tallinn,leMonde,1753645539.294635,,,
closedApp,,False,Europe/Tallinn,onlyfans,1753646465.202951,,,
openedApp,,False,Europe/Tallinn,instagram,1753646405.5788631,,,
closedApp,,False,Europe/Tallinn,instagram,1753646585.5788631,,,
dismissedAppOpening,,False,Europe/Tallinn,instagram,1753646585.5788631,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753646655.987512,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,onlyfans,1753647896.978812,,,
closedApp,,False,Europe/Tallinn,onlyfans,1753647974.1349769,,,
closedApp,,False,Europe/Tallinn,onlyfans,1753647987.369503,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753649007.7470121,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753649100.421946,askForTimeLimit,,1620.0
openedApp,3.0,False,Europe/Tallinn,xhamster,1753650592.170752,breathingExercise,Ennuyé,
closedApp,,False,Europe/Tallinn,xhamster,1753650622.216433,,,
closedApp,,False,Europe/Tallinn,xhamster,1753650623.077798,,,
closedApp,,False,Europe/Tallinn,xhamster,1753650623.132786,,,
closedApp,,False,Europe/Tallinn,xhamster,1753650623.152749,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651122.069762,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753651213.019477,breathingExercise,Se détendre,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753652520.128851,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753652521.814983,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651256.788258,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651273.727541,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651290.657549,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651401.3999162,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651579.441084,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651593.776095,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651637.665196,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651675.028623,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651757.5679688,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651807.7606292,,,
closedApp,,False,Europe/Tallinn,xhamster,1753651939.2417479,,,
closedApp,,False,Europe/Tallinn,xhamster,1753652063.61026,,,
openedApp,3.0,False,Europe/Tallinn,facebook,1753679157.1396751,breathingExercise,Divertissement,2280.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753679699.3832479,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,leMonde,1753681778.047708,,,
closedApp,,False,Europe/Tallinn,leMonde,1753682542.413562,,,
closedApp,,False,Europe/Tallinn,leMonde,1753682631.183749,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753682651.249055,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,fazNews,1753695871.140606,,,
closedApp,,False,Europe/Tallinn,leMonde,1753695877.082237,,,
closedApp,,False,Europe/Tallinn,leMonde,1753695899.861887,,,
closedApp,,False,Europe/Tallinn,leMonde,1753696007.552932,,,
closedApp,,False,Europe/Tallinn,leMonde,1753696020.161984,,,
closedApp,,False,Europe/Tallinn,leMonde,1753696073.269649,,,
closedApp,,False,Europe/Tallinn,leMonde,1753696137.500307,,,
closedApp,,False,Europe/Tallinn,leMonde,1753696194.7118711,,,
closedApp,,False,Europe/Tallinn,leMonde,1753696390.782251,,,
closedApp,,False,Europe/Tallinn,leMonde,1753716563.1428041,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682675.1401381,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682676.0096931,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682676.049604,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682676.061105,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682707.131089,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682744.3140268,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682858.504218,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682884.72302,,,
closedApp,,False,Europe/Tallinn,xhamster,1753682941.08548,,,
closedApp,,False,Europe/Tallinn,xhamster,1753683072.2714372,,,
closedApp,,False,Europe/Tallinn,xhamster,1753683098.9956021,,,
closedApp,,False,Europe/Tallinn,xhamster,1753683251.663412,,,
closedApp,,False,Europe/Tallinn,xhamster,1753683361.5642052,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753716764.0720239,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753717094.6209512,askForTimeLimit,,1740.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719169.715643,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719289.018292,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719324.516525,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719338.664257,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719347.37998,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719357.635982,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719375.043266,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719396.300674,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719399.598668,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719417.571883,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719439.088636,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719491.283484,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719505.038933,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719524.7335892,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719526.119694,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719538.073925,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719562.0591822,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719567.195485,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719768.410613,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753719819.4677281,,,
closedApp,,False,Europe/Tallinn,leMonde,1753720336.058621,,,
closedApp,,False,Europe/Tallinn,leMonde,1753720391.831095,,,
closedApp,,False,Europe/Tallinn,leMonde,1753720400.5619612,,,
closedApp,,False,Europe/Tallinn,linkedin,1753718608.474776,,,
closedApp,,False,Europe/Tallinn,linkedin,1753718615.302515,,,
closedApp,,False,Europe/Tallinn,linkedin,1753718641.230379,,,
closedApp,,False,Europe/Tallinn,linkedin,1753718643.1613588,,,
closedApp,,False,Europe/Tallinn,linkedin,1753718644.137704,,,
closedApp,,False,Europe/Tallinn,linkedin,1753718645.0188231,,,
openedApp,3.0,False,Europe/Tallinn,facebook,1753720424.997805,breathingExercise,Divertissement,1800.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753722059.1435351,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753722076.676996,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753722077.38631,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753722078.134986,,,
closedApp,,False,Europe/Tallinn,leMonde,1753721444.9558249,,,
closedApp,,False,Europe/Tallinn,leMonde,1753721509.858056,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753722196.924549,breathingExercise,Vérifier les likes,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753725194.9272552,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753725213.933004,,,
closedApp,,False,Europe/Tallinn,leMonde,1753725181.6332521,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753725223.210575,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753725226.364754,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725227.647444,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725227.665392,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725227.681796,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725269.950963,,,
openedApp,3.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753725282.60073,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753725641.0702748,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753725649.888661,breathingExercise,Se détendre,
closedApp,,False,Europe/Tallinn,xhamster,1753725687.123842,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725738.198367,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725746.3418798,,,
closedApp,,False,Europe/Tallinn,xhamster,1753725795.5880141,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753725804.167491,askForTimeLimit,,1500.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753725973.006748,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753726152.810378,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753726272.498804,,,
closedApp,,False,Europe/Tallinn,xhamster,1753726302.835232,,,
closedApp,,False,Europe/Tallinn,xhamster,1753726478.8709888,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753726508.606796,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753726897.010798,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753729393.428218,breathingExercise,Divertissement,
dismissedAppOpening,3.0,False,Europe/Tallinn,facebook,1753732484.74304,breathingExercise,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753733125.7263188,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,instagram,1753764995.361489,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,instagram,1753765393.932934,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753765446.487529,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753765571.604341,,,
closedApp,,False,Europe/Tallinn,xhamster,1753765572.507972,,,
closedApp,,False,Europe/Tallinn,xhamster,1753765572.544126,,,
closedApp,,False,Europe/Tallinn,xhamster,1753765572.561788,,,
closedApp,,False,Europe/Tallinn,xhamster,1753765821.889264,,,
closedApp,,False,Europe/Tallinn,xhamster,1753765856.052738,,,
closedApp,,False,Europe/Tallinn,xhamster,1753766106.981036,,,
closedApp,,False,Europe/Tallinn,xhamster,1753766290.445369,,,
closedApp,,False,Europe/Tallinn,xhamster,1753766433.680732,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753800184.623075,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,instagram,1753810987.755168,breathingExercise,Publier quelque chose,
openedApp,6.0,False,Europe/Tallinn,instagram,1753815615.954893,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,instagram,1753816846.864049,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1753818506.573341,,,
closedApp,,False,Europe/Tallinn,leMonde,1753818526.967115,,,
closedApp,,False,Europe/Tallinn,leMonde,1753818567.5403628,,,
closedApp,,False,Europe/Tallinn,leMonde,1753818593.270228,,,
closedApp,,False,Europe/Tallinn,leMonde,1753818648.1804218,,,
closedApp,,False,Europe/Tallinn,leMonde,1753818713.46576,,,
closedApp,,False,Europe/Tallinn,leMonde,1753818773.015339,,,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753818793.095274,askForTimeLimit,,2520.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818852.5914001,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818879.748394,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818885.3050551,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818891.18871,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818923.451089,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818957.1102052,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753818961.173044,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819000.041741,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819021.332993,,,
