resolution,interventionDuration,interventionType,timestamp,timezone,timeIntervalUntilReIntervention,app,isReIntervention
openedApp,6.0,askForTimeLimit,1753474091.402855,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753475228.578706,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753475320.64884,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753475475.532014,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753475561.9163241,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753476773.159919,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753476875.5357928,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753477009.3345609,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753477196.286876,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753477902.911645,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753477971.2065392,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753479084.3055902,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753487447.234597,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753487577.636555,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753489037.427252,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753489663.2315001,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753489834.56771,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753489931.6516929,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753490204.320229,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753490600.0948548,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753491354.2161899,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753491567.9923959,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753491654.5600328,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753492046.083885,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753494545.1530771,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753522427.99832,America/Sao_Paulo,420.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753522832.944514,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753522922.9088058,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1753523182.4316878,America/Sao_Paulo,300.0,instagram,True
dismissedAppOpening,6.0,breathingExercise,1753523182.508441,America/Sao_Paulo,,instagram,True
dismissedAppOpening,6.0,askForTimeLimit,1753523727.5178041,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753523803.2770991,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753524428.313484,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1753524433.2826428,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,breathingExercise,1753525593.1932368,America/Sao_Paulo,1680.0,tikTok,True
openedApp,6.0,askForTimeLimit,1753526373.176949,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753526760.11334,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753526764.384286,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753527020.448503,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753527852.526483,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,breathingExercise,1753528328.792664,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753530215.555295,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753530463.8613992,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753530678.249004,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753530747.148854,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753531471.9162831,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753532214.640728,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753532775.9885092,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753533204.807749,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753533554.106605,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753534062.9222832,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753534209.563827,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753534501.523175,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753534648.294251,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753538315.494008,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753538429.960613,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753538628.273428,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753538730.20303,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753538832.412395,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1753539154.3793302,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753539632.205484,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753541614.4681091,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753541821.2467952,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753544029.919879,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753544162.911547,America/Sao_Paulo,600.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753546642.21014,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753546859.248207,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753547022.751007,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753547470.520035,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753550646.0991259,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753551376.792099,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753551424.40456,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753553280.915478,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753555719.809596,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753556177.66152,America/Sao_Paulo,1560.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753557795.225939,America/Sao_Paulo,1620.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753558259.661106,America/Sao_Paulo,1440.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753558331.849722,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753559116.174623,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753559163.348606,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753561813.375749,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753562801.9401178,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753562942.3821259,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753565089.113161,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,breathingExercise,1753565470.703129,America/Sao_Paulo,360.0,instagram,True
openedApp,6.0,askForTimeLimit,1753565693.93589,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1753566348.326381,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753566448.820063,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753566541.183681,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753566672.103277,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753566687.429172,America/Sao_Paulo,1500.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753567442.156878,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753568268.547817,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753568833.7086701,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753568851.67914,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753569934.883899,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753570469.950667,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753570552.90235,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753570641.3110452,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753572790.944569,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753573807.747421,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753574527.739857,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753576630.628442,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1753576956.136153,America/Sao_Paulo,360.0,instagram,True
openedApp,6.0,askForTimeLimit,1753577450.970129,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753579915.634655,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1753580387.445129,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753580986.97895,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753581489.762115,America/Sao_Paulo,,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753588848.602565,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753588853.365882,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753634004.6083379,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753634481.2001529,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753635337.665355,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753635550.445472,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753635636.180099,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753635741.262264,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753636336.509441,America/Sao_Paulo,900.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753640716.357693,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753640720.974081,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753640791.459007,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1753650489.535159,America/Sao_Paulo,300.0,instagram,True
openedApp,6.0,askForTimeLimit,1753654564.816577,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753654632.7448568,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753654666.2024112,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753655753.858454,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753655784.7183828,America/Sao_Paulo,900.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753655943.353732,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1753658719.0986838,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753658805.3176389,America/Sao_Paulo,180.0,tikTok,False
openedApp,6.0,breathingExercise,1753659004.027566,America/Sao_Paulo,660.0,tikTok,True
openedApp,6.0,askForTimeLimit,1753702366.011199,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753702944.790199,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753703072.6721702,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753704465.40387,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753704630.301104,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753705756.797841,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753705876.1843162,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753706001.800406,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753706230.106787,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753706936.0457358,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753708814.769528,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753710374.376665,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753710644.1823978,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753711255.9343262,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753711371.026847,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753713378.811332,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753713538.0782552,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753713618.0228128,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753717134.05335,America/Sao_Paulo,660.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753717214.599235,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753717449.1146579,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753717712.100934,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753717932.444308,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1753718202.517061,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753718504.553914,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753718937.597684,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753719809.479998,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753720535.9077148,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753720614.62023,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753720743.454926,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753720839.916353,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753721648.294528,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753721922.767595,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753722043.022738,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753722910.051944,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753724455.034929,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753725905.293178,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753726309.126289,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753727080.79845,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753727204.030614,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753728062.8638968,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753729578.484146,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753729583.119001,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753729717.9569402,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753729729.5596461,America/Sao_Paulo,1320.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753730522.079029,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753732190.383867,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753733518.112348,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753733593.611018,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753733698.2731628,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753734211.089632,America/Sao_Paulo,540.0,instagram,False
openedApp,6.0,askForTimeLimit,1753734508.9416142,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753736122.5129929,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753736875.316544,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753737215.978781,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753737416.537415,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753737575.9567518,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753737678.345825,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,breathingExercise,1753738062.0637898,America/Sao_Paulo,360.0,instagram,True
openedApp,6.0,askForTimeLimit,1753738467.550298,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753738613.417776,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753738761.9638171,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753739732.953676,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753740394.0628371,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753740609.6156359,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753741177.435976,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753741256.598318,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753741288.726626,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753741419.94401,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753744304.996352,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753744870.784474,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753745005.011496,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753745387.334058,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753745971.219907,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753746187.401403,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753746329.092227,America/Sao_Paulo,180.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1753746744.857096,America/Sao_Paulo,,instagram,False
openedApp,6.0,breathingExercise,1753746766.414329,America/Sao_Paulo,300.0,instagram,True
openedApp,6.0,askForTimeLimit,1753747199.984158,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753748082.670747,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753748220.201919,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753748323.254153,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753748504.230019,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753748528.504734,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1753748533.4048,America/Sao_Paulo,1320.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753748609.3371549,America/Sao_Paulo,,instagram,False
