interventionType,interventionDuration,timestamp,isReIntervention,resolution,timezone,app
breathingExercise,6,1752773904.0667028,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752774226.78252,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752776776.675123,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752777731.526671,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752778098.842449,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752778865.905363,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752779813.8238358,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752781652.315342,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752781800.437265,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752781844.380254,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752784367.317459,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752786348.0815148,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752830230.017205,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752830256.880268,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752831387.986568,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752832849.865686,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752836481.191732,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752836499.33201,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752837492.285173,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752837970.802032,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752838038.8746982,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752838550.473332,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752839167.7734752,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752839703.6587949,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752840048.743884,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752840310.447027,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752844291.4998012,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752850222.0659552,False,openedApp,Europe/London,snapchat
breathingExercise,6,1752857804.138341,False,dismissedAppOpening,Europe/London,snapchat
breathingExercise,6,1752860082.306082,False,openedApp,Europe/London,snapchat
