interventionType,purpose,timezone,isReIntervention,interventionDuration,timestamp,resolution,app
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752599197.049111,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752599476.411107,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752599525.870325,dismissedAppOpening,tikTok
breathingExercise,,Europe/Brussels,False,3,1752599598.099263,dismissedAppOpening,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752600585.193253,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752600631.667115,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752601000.838418,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752601116.349393,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752601295.998528,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752602101.133626,dismissedAppOpening,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752602113.2448502,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752602232.586018,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752602817.9567971,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752602821.5981379,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752602831.3566918,openedApp,tikTok
breathingExercise,Message,Europe/Brussels,False,3,1752602853.9848418,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752602905.306994,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752602915.9492111,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752603228.1019611,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752603237.2106,openedApp,tikTok
breathingExercise,Message,Europe/Brussels,False,3,1752603610.806176,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752603728.016104,dismissedAppOpening,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752603740.93523,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752603790.470943,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752603804.2921572,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752604367.434856,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752604596.3919358,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752604610.983656,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752605138.650161,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752606674.90009,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752606843.9624748,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752606943.194758,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752609506.6811872,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752609711.304132,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752610205.9165158,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752610320.122442,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752610798.235378,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752610809.5621672,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752610836.39997,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752610849.868699,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752610993.021834,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752611029.301019,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752611543.192935,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752611625.4553099,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752611711.902968,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752611859.1469831,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752612024.976573,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752612157.739503,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752612208.520722,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752613857.390698,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752637929.56042,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752638122.800503,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752638214.6149,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752640252.154029,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752640367.898345,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752641222.3653731,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752641871.28836,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752647938.132782,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752648360.9900331,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752648389.938021,openedApp,tikTok
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752648979.4915938,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752649264.071708,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752649378.502044,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752649541.311651,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752652928.542032,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752653090.032202,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752653303.646944,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752654292.334536,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752654393.57204,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752654448.481945,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752654868.161436,openedApp,beReal
breathingExercise,Toilettes,Europe/Brussels,False,3,1752655153.6692839,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752656472.974896,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752656502.336042,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752656926.713798,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752657157.331244,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752658302.922019,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752658628.476348,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752658675.156033,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752659255.404952,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752659320.4352021,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752659809.128027,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752659818.525959,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752660172.6089978,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752660728.516351,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752660790.7982621,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1752660820.2569342,openedApp,beReal
breathingExercise,Toilettes,Europe/Brussels,False,3,1752660919.227052,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752661018.186923,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752661825.457199,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752662189.6727881,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752662306.045992,openedApp,facebook
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752662393.711734,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752663223.000111,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752664579.238157,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752665002.992614,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752665070.483213,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752667325.8446689,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752667374.9176059,dismissedAppOpening,facebook
breathingExercise,,Europe/Brussels,False,3,1752667770.778863,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752667782.283159,openedApp,youtube
breathingExercise,Se détendre,Europe/Brussels,False,3,1752667900.431345,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752667915.721599,openedApp,youtube
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752674348.260673,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752674399.038157,openedApp,facebook
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752674464.3258781,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752674556.40101,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752674873.348939,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752674895.633692,openedApp,youtube
breathingExercise,Divertissement,Europe/Brussels,False,3,1752675740.8426008,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752676202.0527349,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752677880.754857,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752684062.192521,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752684174.473367,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752684260.12246,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752685146.8117719,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752685737.215199,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752686736.171562,openedApp,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752686847.699611,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752687032.463025,openedApp,beReal
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752687728.7395492,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752688031.069148,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752688222.4998279,dismissedAppOpening,tikTok
breathingExercise,,Europe/Brussels,False,3,1752688232.939096,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752688983.253238,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752693281.00707,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752693419.5596318,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752693607.8698502,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752693783.358757,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752693913.739207,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752694126.163089,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752694152.0026112,dismissedAppOpening,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752694163.620069,openedApp,tikTok
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752696966.3969011,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752696999.523046,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752697050.3163362,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752697068.2351708,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752697675.1982641,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752697705.207746,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752698232.450311,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752700561.69681,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752700597.451233,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752700721.583085,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752700795.425853,dismissedAppOpening,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752700808.1688719,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752700853.634572,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752717617.369344,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752717715.387762,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752729001.916453,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752729065.96029,openedApp,facebook
breathingExercise,Se détendre,Europe/Brussels,False,3,1752729137.245415,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752729325.7686749,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752732572.1628609,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752733468.373312,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752733555.729474,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752734454.819934,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752736902.2896662,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752737095.91124,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752737510.136368,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752737590.486682,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752737732.8459702,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752739676.339479,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752739735.195185,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752739822.0763578,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752740305.816443,openedApp,beReal
breathingExercise,Divertissement,Europe/Brussels,False,3,1752740359.408164,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752740432.779204,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752740570.1067739,dismissedAppOpening,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752743215.0267591,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752744785.4821649,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752744905.065428,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752745662.8424048,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752745726.936919,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752745937.803479,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752746611.357182,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752746621.2253032,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752747331.985145,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752752246.143734,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752753266.621186,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752753314.56738,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752755382.074359,openedApp,tikTok
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752755531.715324,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752757336.144462,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752758079.045506,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752758144.1888142,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752758322.102668,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752758343.885751,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752759023.564251,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752759041.182481,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752759361.223269,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752759440.128508,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752760290.195918,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752760554.558852,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752760574.1608338,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752760706.641316,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752767553.7268271,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752767820.344164,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752769025.255666,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752769097.4992352,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752770795.4937959,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752771551.9148412,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752771782.7530499,openedApp,tikTok
breathingExercise,Message,Europe/Brussels,False,3,1752772106.703409,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752772226.072266,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752772236.821159,openedApp,tikTok
breathingExercise,Message,Europe/Brussels,False,3,1752772580.812622,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752772795.323851,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752777814.06673,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752777969.105437,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752778052.9498749,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752779608.193577,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752779625.006394,dismissedAppOpening,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752779636.303915,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752780008.6966848,openedApp,facebook
breathingExercise,Toilettes,Europe/Brussels,False,3,1752780267.1821032,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752782196.4781508,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752783034.500663,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752783116.9174519,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752783128.056638,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752783302.847781,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752783423.433027,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752783585.0886111,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752785248.482275,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752786192.949774,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752786419.150875,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752812168.136827,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752812169.929408,dismissedAppOpening,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752812184.608568,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752812266.476815,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752817050.2792,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752818690.024308,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752818976.94474,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752819274.650711,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752819357.144956,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752820590.041202,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752821382.526814,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752825652.17597,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752829545.835897,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752830814.461227,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752835006.986135,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752835567.8914552,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752836341.060837,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752836351.7807431,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752836454.091134,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752836551.449532,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1752836567.237184,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752836638.27884,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752837268.396047,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752837313.81679,openedApp,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752837502.884963,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752837909.816282,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752838588.4095778,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752838777.196687,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752839835.730964,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752843184.695729,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752843318.919365,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752843328.283773,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752843337.9494019,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752844318.015023,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752844989.23962,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752845296.81334,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752846240.790261,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752846747.3273458,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752847036.147732,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752848225.231195,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752850090.8912768,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752850639.190672,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752850743.42612,openedApp,facebook
breathingExercise,Toilettes,Europe/Brussels,False,3,1752850875.815376,openedApp,facebook
breathingExercise,Se détendre,Europe/Brussels,False,3,1752850984.9825659,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752851009.129745,openedApp,facebook
breathingExercise,Toilettes,Europe/Brussels,False,3,1752851135.9340758,openedApp,instagram
breathingExercise,Message,Europe/Brussels,False,3,1752851676.045895,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752852881.814869,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752853991.929105,openedApp,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752854045.48453,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752854079.2048001,openedApp,beReal
breathingExercise,Toilettes,Europe/Brussels,False,3,1752854302.2824302,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752855588.862587,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752855756.7989988,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752855839.71261,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752855871.668789,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752855980.9139009,dismissedAppOpening,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1752855998.8006659,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752857057.1870751,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752861137.8268209,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752861264.597097,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752864037.882594,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752864135.35321,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752864769.333128,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752865282.051964,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752865415.542165,openedApp,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752865479.961852,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752865509.39956,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752865722.004123,openedApp,beReal
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752865758.336965,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752866377.802496,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752866687.02315,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752866799.4498239,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752867283.559289,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752867373.4890242,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752867713.643827,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752867788.9664931,openedApp,beReal
breathingExercise,Divertissement,Europe/Brussels,False,3,1752867829.305029,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752868173.6798291,openedApp,facebook
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752868199.059266,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752868428.286419,openedApp,beReal
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752868506.7838612,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752868826.865378,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752869095.527669,openedApp,instagram
