isReIntervention,interventionDuration,timestamp,interventionType,resolution,timezone,app,purpose,timeIntervalUntilReIntervention
False,6.0,1751258591.20351,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751260651.956615,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751260777.517416,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751262352.897811,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751266678.796977,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,6.0,1751266990.793257,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751273421.717448,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751275060.0370522,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751275651.190917,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751275782.1439528,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751280470.900594,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751281218.118798,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751283355.115283,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751289367.5427089,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751289494.3704882,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751289517.6881661,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751289644.497093,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751289670.684233,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751290062.412988,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,360.0
False,,1751290113.8785238,,closedApp,Europe/Bucharest,instagram,,
False,,1751290185.83586,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751290554.5789719,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751290577.693763,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751290644.334667,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751290854.4153671,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,180.0
False,,1751290931.79247,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751290947.660172,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751291260.672894,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751291365.3807092,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751291695.653096,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751291864.6280298,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751291881.487965,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751292506.071031,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751292571.202989,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751292658.6012158,breathingExercise,openedApp,Europe/Bucharest,whastapp,Post something,
False,6.0,1751292759.029989,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751292824.3554292,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751292838.2011828,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751292852.3613791,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751292962.55898,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751293002.990875,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751293076.542913,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,6.0,1751293288.6441178,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751295773.0857081,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751295802.198832,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751296624.8237529,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751299020.709674,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751299866.338068,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751303595.617518,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751304159.5699291,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751304180.19929,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751310271.3672152,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751310457.912963,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751310473.2045221,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751310653.938072,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751310680.092298,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751310742.1853719,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751311091.134098,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751312563.404903,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751312640.05906,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751312705.546781,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751312709.6648521,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751314676.3503819,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751314693.993098,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751314710.562891,breathingExercise,openedApp,Europe/Bucharest,instagram,Bored,180.0
False,,1751314897.701632,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751314913.466615,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,180.0
False,,1751315095.779537,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751315914.94891,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751316161.394891,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751316816.533496,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751317001.98953,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751343197.355561,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751343383.16356,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751343414.207533,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751343446.89147,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751343474.008932,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751343945.074173,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751346921.370798,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751346993.960734,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751347008.5250912,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751347081.5632138,,closedApp,Europe/Bucharest,instagram,,
False,,1751347130.045145,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751347156.345222,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751347566.346847,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751349158.1522012,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751352264.377177,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751361949.951466,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1751362003.743009,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751362603.59312,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751362676.819933,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751363905.574244,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751367599.7069058,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751368024.637125,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751370638.216882,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751370750.40062,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751378866.6807451,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751379088.326406,breathingExercise,openedApp,Europe/Bucharest,instagram,Stay In the Loop,60.0
False,,1751379127.2461019,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751379744.431028,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751379811.598053,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751379814.6846209,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751379918.317071,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751379935.3445191,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751380061.5528278,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751386901.233799,breathingExercise,openedApp,Europe/Bucharest,whastapp,Post something,
False,6.0,1751387017.6702251,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751392237.2519011,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751393526.869467,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751394376.420374,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751394449.292131,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751394498.970872,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751394516.685114,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751397525.919323,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751397612.417438,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751397639.5150151,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751397817.7706861,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751408539.9682899,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751408611.371206,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751429970.478112,breathingExercise,openedApp,Europe/Bucharest,facebook,Post something,
False,6.0,1751432544.7063088,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751434474.95686,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751443295.95617,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751444157.275341,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751444776.129082,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751450313.113389,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751452382.8639622,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751452398.5320358,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751470229.934619,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751470825.659827,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751470891.887795,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751471019.186399,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751472257.8885899,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751472277.1062841,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751480128.967753,breathingExercise,dismissedAppOpening,Europe/Bucharest,twitter,,
False,6.0,1751520395.010196,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751520443.923348,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751520468.382818,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751520485.994399,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751527721.497344,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751527741.303407,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751527865.741168,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751535256.635411,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751536758.218048,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751540059.817244,breathingExercise,dismissedAppOpening,Europe/Bucharest,twitter,,
False,6.0,1751546040.845592,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751553381.769373,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751554105.456466,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751554280.73997,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751555543.1808329,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751557923.90489,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751558775.1413789,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751561380.586551,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751568053.932035,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751568459.8966389,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,6.0,1751571879.513989,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751572124.588304,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751572139.390569,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751572230.463482,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751574365.25135,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751574447.8858318,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751574706.21965,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751574830.7780151,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751574966.5328069,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751601508.7107549,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751601525.785073,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751602379.583043,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
True,6.0,1751602398.426124,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751602459.9120789,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751605658.3070889,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751605719.682131,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
True,6.0,1751605740.27549,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,420.0
False,,1751606119.292758,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751606605.781057,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1751606667.332015,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751606704.231215,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751608470.662942,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751608596.261773,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751609065.45652,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751609088.2041512,,closedApp,Europe/Bucharest,instagram,,
False,,1751609511.648217,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751610150.946928,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751611605.2620978,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751623423.008885,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751623668.678699,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751627726.382434,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751627802.0210261,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751627925.287798,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751627939.7704082,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751628063.054133,,closedApp,Europe/Bucharest,instagram,,
False,,1751633803.711926,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751634295.212019,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,6.0,1751634314.2634048,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751634975.581882,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751638506.194725,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751638810.465063,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751638824.7211452,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751639005.060501,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751639625.254376,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751639930.535575,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751640599.145172,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751640725.997396,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751648630.7597709,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,,1751651482.511993,journaling,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751657133.577407,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751657175.0296202,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751659378.275038,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751659526.720159,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751695637.888188,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751696027.609182,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1751701696.7862139,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751701770.397644,,closedApp,Europe/Bucharest,instagram,,
False,,1751702002.492183,journaling,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751702950.1132278,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,,1751704099.032922,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751704231.3100672,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751704306.878693,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751704433.532106,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751704451.70769,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751704468.299654,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751705403.157001,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1751706443.51167,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751707648.258779,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751707696.387323,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751707837.863296,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751708832.154455,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751708957.529269,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751709022.4551148,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751710887.7962642,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,6.0,1751718037.407607,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751720789.280764,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751724910.9596581,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751727074.526588,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751781101.867608,breathingExercise,openedApp,Europe/Bucharest,instagram,Stay In the Loop,180.0
False,,1751781287.4629989,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751781305.495785,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,180.0
False,,1751781487.9596992,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751782149.310215,breathingExercise,openedApp,Europe/Bucharest,twitter,Stay In the Loop,
False,6.0,1751782260.8715038,breathingExercise,openedApp,Europe/Bucharest,instagram,Check likes,180.0
False,,1751782446.9514909,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751782462.852962,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751782527.501663,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751782528.733103,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751783238.127742,breathingExercise,openedApp,Europe/Bucharest,instagram,Check likes,60.0
False,,1751783290.272626,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751802151.6277552,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751802202.875809,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751810502.00419,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751810927.072332,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751810968.43711,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751810985.070369,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751811032.242224,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751811814.180253,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751811884.431972,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751814870.272011,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751814899.2197618,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751817367.8174381,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751824360.883287,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751827225.580632,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751827353.082738,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751827355.0409079,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751829307.810348,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751862524.7311568,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751862709.2202601,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751867713.7095308,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751869335.8544688,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751869444.573458,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751869466.6082249,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751869594.353373,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751869608.751543,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751869729.573349,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751871679.114593,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751871697.511872,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751871809.475535,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751877295.4621902,breathingExercise,openedApp,Europe/Bucharest,facebook,Bored,
False,6.0,1751877966.076813,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751879545.171721,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,6.0,1751888570.698687,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751888824.042142,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751896393.536707,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751897808.781204,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751897883.338571,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751897890.7746959,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751899995.618713,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751910848.207883,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751910951.88562,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751911006.887368,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751911104.701555,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751913546.626814,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751913573.969952,breathingExercise,openedApp,Europe/Bucharest,instagram,Escape / Avoid,60.0
False,,1751913639.746441,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751918211.849453,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751918239.957108,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,360.0
False,,1751918337.663693,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751918364.20364,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751918430.548705,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751918444.810248,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751918612.3896809,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751919992.116887,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751920061.355238,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751946583.2796369,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1751947281.536934,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751947327.512958,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751947451.729301,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751947467.421721,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751947494.760613,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751947694.157917,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751947709.6660109,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751947848.524184,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751947863.039787,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751948047.330421,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751948065.147284,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751948169.156983,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751948519.347516,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751948586.369429,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751950323.711766,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751951308.595819,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751951531.0901961,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751953830.763984,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751953855.609977,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751953883.990209,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751955125.231453,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751955156.99684,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,6.0,1751970659.3839421,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751970899.096463,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
