timestamp,app,interventionType,resolution,isReIntervention,timezone,interventionDuration,timeIntervalUntilReIntervention,purpose
1753474113.390029,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753474386.410153,twitter,,closedApp,False,America/Montevideo,,,
1753474394.299844,twitter,,closedApp,False,America/Montevideo,,,
1753476641.6799212,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753476691.668915,tikTok,,closedApp,False,America/Montevideo,,,
1753477058.021972,tikTok,,closedApp,False,America/Montevideo,,,
1753478134.9712539,tikTok,,closedApp,False,America/Montevideo,,,
1753478881.440195,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753478965.707169,tikTok,,closedApp,False,America/Montevideo,,,
1753487612.530072,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753487963.544683,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753488111.8239179,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753488285.9679961,tikTok,,closedApp,False,America/Montevideo,,,
1753488893.9418402,tikTok,,closedApp,False,America/Montevideo,,,
1753488902.727359,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,480.0,Stay In the Loop
1753489195.851834,tikTok,,closedApp,False,America/Montevideo,,,
1753489224.50141,tikTok,,closedApp,False,America/Montevideo,,,
1753489471.995847,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753489567.182328,twitter,,closedApp,False,America/Montevideo,,,
1753489930.989091,twitter,,closedApp,False,America/Montevideo,,,
1753490340.178371,twitter,,closedApp,False,America/Montevideo,,,
1753490377.212545,twitter,,closedApp,False,America/Montevideo,,,
1753490534.335596,twitter,,closedApp,False,America/Montevideo,,,
1753490876.2588181,twitter,,closedApp,False,America/Montevideo,,,
1753490887.412262,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753491011.146764,instagram,,closedApp,False,America/Montevideo,,,
1753491441.5870771,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Stay In the Loop
1753491624.65317,instagram,,closedApp,False,America/Montevideo,,,
1753491662.0674481,instagram,,closedApp,False,America/Montevideo,,,
1753491981.8781118,instagram,,closedApp,False,America/Montevideo,,,
1753492005.62928,instagram,,closedApp,False,America/Montevideo,,,
1753492148.502492,instagram,,closedApp,False,America/Montevideo,,,
1753492161.061963,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,900.0,Stay In the Loop
1753492183.627078,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753492217.329097,twitter,,closedApp,False,America/Montevideo,,,
1753492316.904945,twitter,,closedApp,False,America/Montevideo,,,
1753492774.176495,twitter,,closedApp,False,America/Montevideo,,,
1753493120.269068,twitter,,closedApp,False,America/Montevideo,,,
1753493130.6719,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753493260.737829,instagram,,closedApp,False,America/Montevideo,,,
1753498341.5188751,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753498426.388496,instagram,,closedApp,False,America/Montevideo,,,
1753500948.712441,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753500961.6858459,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,720.0,Stay In the Loop
1753500977.539334,instagram,,closedApp,False,America/Montevideo,,,
1753501128.004541,instagram,,closedApp,False,America/Montevideo,,,
1753503110.0560799,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,780.0,Stay In the Loop
1753503416.940872,tikTok,,closedApp,False,America/Montevideo,,,
1753503443.9184442,tikTok,,closedApp,False,America/Montevideo,,,
1753503449.379479,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753503744.076168,tikTok,,closedApp,False,America/Montevideo,,,
1753504032.72576,tikTok,,closedApp,False,America/Montevideo,,,
1753504196.961343,tikTok,,closedApp,False,America/Montevideo,,,
1753504205.012289,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,360.0,Stay In the Loop
1753504567.817708,tikTok,,closedApp,False,America/Montevideo,,,
1753539048.6445389,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753539337.077867,twitter,,closedApp,False,America/Montevideo,,,
1753539522.925085,twitter,,closedApp,False,America/Montevideo,,,
1753540818.334183,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753541113.777992,twitter,,closedApp,False,America/Montevideo,,,
1753541141.529839,twitter,,closedApp,False,America/Montevideo,,,
1753541458.173676,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753541500.279351,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753541530.5274038,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753541700.273541,instagram,,closedApp,False,America/Montevideo,,,
1753544231.688606,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Stay In the Loop
1753544355.8371968,instagram,,closedApp,False,America/Montevideo,,,
1753544379.389209,instagram,,closedApp,False,America/Montevideo,,,
1753549833.696224,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753549847.1945,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753549926.479422,instagram,,closedApp,False,America/Montevideo,,,
1753550627.582446,instagram,,closedApp,False,America/Montevideo,,,
1753550686.712134,instagram,,closedApp,False,America/Montevideo,,,
1753550759.1567779,instagram,,closedApp,False,America/Montevideo,,,
1753550904.6708322,instagram,,closedApp,False,America/Montevideo,,,
1753551934.571799,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,900.0,Stay In the Loop
1753552169.397488,instagram,,closedApp,False,America/Montevideo,,,
1753552232.250231,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753552302.445483,tikTok,,closedApp,False,America/Montevideo,,,
1753552336.413515,tikTok,,closedApp,False,America/Montevideo,,,
1753552650.4627151,tikTok,,closedApp,False,America/Montevideo,,,
1753552909.882869,tikTok,,closedApp,False,America/Montevideo,,,
1753553127.544118,tikTok,,closedApp,False,America/Montevideo,,,
1753553141.721092,tikTok,breathingExercise,dismissedAppOpening,True,America/Montevideo,6.0,,
1753555223.773456,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753557371.7782001,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753565702.4035149,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753566063.428602,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753566368.992692,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753568226.811434,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753568237.257218,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753568255.970758,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Stay In the Loop
1753568622.272893,tikTok,,closedApp,False,America/Montevideo,,,
1753568638.355678,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,300.0,Stay In the Loop
1753568927.33841,tikTok,,closedApp,False,America/Montevideo,,,
1753569710.302487,tikTok,,closedApp,False,America/Montevideo,,,
1753570041.2476459,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Toilet
1753573778.882629,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753571412.809608,tikTok,,closedApp,False,America/Montevideo,,,
1753576390.0743241,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753578021.00261,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753578037.591532,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753578042.635926,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753578058.987211,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753631039.3580961,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Search Info
1753631079.921177,instagram,,closedApp,False,America/Montevideo,,,
1753631187.9553561,instagram,,closedApp,False,America/Montevideo,,,
1753631204.452159,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Search Info
1753631295.2183452,tikTok,,closedApp,False,America/Montevideo,,,
1753631455.4921541,tikTok,,closedApp,False,America/Montevideo,,,
1753635751.711901,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753636479.066071,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753636525.7073731,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753637481.970015,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Toilet
1753640305.387042,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753637687.4981132,tikTok,,closedApp,False,America/Montevideo,,,
1753643548.557104,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753644461.92343,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753644499.2218199,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753646288.3139138,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753653043.339445,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753653061.376095,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,60.0,Search Info
1753653074.7032042,tikTok,,closedApp,False,America/Montevideo,,,
1753653436.7830029,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Search Info
1753653640.837918,instagram,,closedApp,False,America/Montevideo,,,
1753653736.599434,instagram,,closedApp,False,America/Montevideo,,,
1753653794.9642901,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Stay In the Loop
1753654145.295321,instagram,,closedApp,False,America/Montevideo,,,
1753654158.90232,instagram,breathingExercise,openedApp,True,America/Montevideo,6.0,480.0,Stay In the Loop
1753654629.450088,instagram,,closedApp,False,America/Montevideo,,,
1753654779.014718,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753656221.338979,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,600.0,Stay In the Loop
1753656291.631404,twitter,,closedApp,False,America/Montevideo,,,
1753656513.587007,twitter,,closedApp,False,America/Montevideo,,,
1753656567.78285,twitter,,closedApp,False,America/Montevideo,,,
1753656672.505429,twitter,,closedApp,False,America/Montevideo,,,
1753657061.48848,twitter,,closedApp,False,America/Montevideo,,,
1753657075.672789,twitter,breathingExercise,openedApp,True,America/Montevideo,6.0,840.0,Stay In the Loop
1753658211.484776,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,600.0,Stay In the Loop
1753658439.303587,twitter,,closedApp,False,America/Montevideo,,,
1753658716.63931,twitter,,closedApp,False,America/Montevideo,,,
1753659043.882121,twitter,,closedApp,False,America/Montevideo,,,
1753659049.370493,twitter,breathingExercise,dismissedAppOpening,True,America/Montevideo,6.0,,
1753659054.780702,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753659076.1525512,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Stay In the Loop
1753659234.865909,twitter,,closedApp,False,America/Montevideo,,,
1753659252.3208761,twitter,,closedApp,False,America/Montevideo,,,
1753659348.000382,twitter,,closedApp,False,America/Montevideo,,,
1753659441.661017,twitter,,closedApp,False,America/Montevideo,,,
1753659792.912331,twitter,,closedApp,False,America/Montevideo,,,
1753659799.037209,twitter,breathingExercise,dismissedAppOpening,True,America/Montevideo,6.0,,
1753709761.573822,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,60.0,Search Info
1753709778.812724,tikTok,,closedApp,False,America/Montevideo,,,
1753709817.139272,tikTok,,closedApp,False,America/Montevideo,,,
1753709837.927702,tikTok,,closedApp,False,America/Montevideo,,,
1753710120.950742,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Stay In the Loop
1753710348.887401,tikTok,,closedApp,False,America/Montevideo,,,
1753711838.262501,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,900.0,Stay In the Loop
1753712023.264595,twitter,,closedApp,False,America/Montevideo,,,
1753714400.073802,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Stay In the Loop
1753714765.427011,twitter,,closedApp,False,America/Montevideo,,,
1753714781.955267,twitter,breathingExercise,openedApp,True,America/Montevideo,6.0,420.0,Stay In the Loop
1753715294.763507,twitter,,closedApp,False,America/Montevideo,,,
1753716557.69562,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Toilet
1753716698.313908,tikTok,,closedApp,False,America/Montevideo,,,
1753716775.9657202,tikTok,,closedApp,False,America/Montevideo,,,
1753718241.688315,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Stay In the Loop
1753718290.375002,instagram,,closedApp,False,America/Montevideo,,,
1753718420.3256989,instagram,,closedApp,False,America/Montevideo,,,
1753718974.146374,instagram,,closedApp,False,America/Montevideo,,,
1753728204.432725,tikTok,,closedApp,False,America/Montevideo,,,
1753728250.129252,tikTok,,closedApp,False,America/Montevideo,,,
1753728268.4403992,tikTok,,closedApp,False,America/Montevideo,,,
1753729977.140276,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753733921.884274,twitter,,closedApp,False,America/Montevideo,,,
1753733933.3856049,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753733960.787777,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753733974.780662,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753734354.915879,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,240.0,Stay In the Loop
1753734420.0989451,tikTok,,closedApp,False,America/Montevideo,,,
1753735025.596747,tikTok,,closedApp,False,America/Montevideo,,,
1753738351.9112558,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753738457.865638,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Stay In the Loop
1753738482.066474,twitter,,closedApp,False,America/Montevideo,,,
1753738834.3250341,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Stay In the Loop
1753738893.0263228,twitter,,closedApp,False,America/Montevideo,,,
1753739053.8754091,twitter,,closedApp,False,America/Montevideo,,,
1753739870.523193,twitter,,closedApp,False,America/Montevideo,,,
1753739913.7180161,twitter,,closedApp,False,America/Montevideo,,,
1753740377.9400768,twitter,,closedApp,False,America/Montevideo,,,
1753740391.6652699,twitter,breathingExercise,openedApp,True,America/Montevideo,6.0,660.0,Stay In the Loop
1753740920.531952,twitter,,closedApp,False,America/Montevideo,,,
1753740937.165525,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,600.0,Stay In the Loop
1753741543.615468,tikTok,,closedApp,False,America/Montevideo,,,
1753742280.08036,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753742474.589961,tikTok,,closedApp,False,America/Montevideo,,,
1753743391.5254169,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,480.0,Stay In the Loop
1753743421.396871,tikTok,,closedApp,False,America/Montevideo,,,
1753743446.3618279,tikTok,,closedApp,False,America/Montevideo,,,
1753744597.7389588,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,840.0,Stay In the Loop
1753744732.850441,tikTok,,closedApp,False,America/Montevideo,,,
1753745016.031862,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,840.0,Stay In the Loop
1753745207.7447429,tikTok,,closedApp,False,America/Montevideo,,,
1753745423.568986,tikTok,,closedApp,False,America/Montevideo,,,
1753745487.748156,tikTok,,closedApp,False,America/Montevideo,,,
1753745676.585582,tikTok,,closedApp,False,America/Montevideo,,,
1753745931.224128,tikTok,,closedApp,False,America/Montevideo,,,
1753745942.1991038,tikTok,breathingExercise,dismissedAppOpening,True,America/Montevideo,6.0,,
1753745958.748204,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,1020.0,Stay In the Loop
1753746208.0378308,tikTok,,closedApp,False,America/Montevideo,,,
1753746270.669633,tikTok,,closedApp,False,America/Montevideo,,,
1753746912.724587,tikTok,,closedApp,False,America/Montevideo,,,
1753747034.878628,tikTok,,closedApp,False,America/Montevideo,,,
1753747049.689827,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,840.0,Stay In the Loop
1753747125.129885,tikTok,,closedApp,False,America/Montevideo,,,
1753747681.736177,tikTok,,closedApp,False,America/Montevideo,,,
1753747957.221441,tikTok,,closedApp,False,America/Montevideo,,,
1753748138.992155,tikTok,,closedApp,False,America/Montevideo,,,
1753748187.2453809,tikTok,,closedApp,False,America/Montevideo,,,
1753748264.00804,tikTok,,closedApp,False,America/Montevideo,,,
1753748305.2922292,tikTok,,closedApp,False,America/Montevideo,,,
1753748418.3848572,tikTok,,closedApp,False,America/Montevideo,,,
1753748537.464134,tikTok,,closedApp,False,America/Montevideo,,,
1753748551.5795221,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,600.0,Stay In the Loop
1753749154.800111,tikTok,,closedApp,False,America/Montevideo,,,
1753749170.590886,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,900.0,Stay In the Loop
1753749406.845366,tikTok,,closedApp,False,America/Montevideo,,,
1753749552.2677789,tikTok,,closedApp,False,America/Montevideo,,,
1753749692.399835,tikTok,,closedApp,False,America/Montevideo,,,
1753749851.102006,tikTok,,closedApp,False,America/Montevideo,,,
1753750708.3814502,tikTok,,closedApp,False,America/Montevideo,,,
1753750888.0107188,tikTok,,closedApp,False,America/Montevideo,,,
1753751450.0003119,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Stay In the Loop
1753751753.760448,tikTok,,closedApp,False,America/Montevideo,,,
1753751767.591008,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,720.0,Stay In the Loop
1753752489.636687,tikTok,,closedApp,False,America/Montevideo,,,
1753752503.382419,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,360.0,Stay In the Loop
1753752753.44468,tikTok,,closedApp,False,America/Montevideo,,,
1753782708.224872,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Search Info
1753782871.1755118,instagram,,closedApp,False,America/Montevideo,,,
1753783155.920079,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753787865.153408,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753788678.3954759,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753788709.264433,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753788911.06958,tikTok,,closedApp,False,America/Montevideo,,,
1753789157.1200042,tikTok,,closedApp,False,America/Montevideo,,,
1753789303.169985,tikTok,,closedApp,False,America/Montevideo,,,
1753789400.994707,tikTok,,closedApp,False,America/Montevideo,,,
1753789414.800086,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,900.0,Stay In the Loop
1753789638.389811,tikTok,,closedApp,False,America/Montevideo,,,
1753790084.974201,tikTok,,closedApp,False,America/Montevideo,,,
1753790278.454547,tikTok,,closedApp,False,America/Montevideo,,,
1753790866.828456,tikTok,,closedApp,False,America/Montevideo,,,
1753790906.776654,tikTok,,closedApp,False,America/Montevideo,,,
1753790957.708476,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,600.0,Stay In the Loop
1753790974.5518131,tikTok,,closedApp,False,America/Montevideo,,,
1753791001.709303,tikTok,,closedApp,False,America/Montevideo,,,
1753791067.28387,tikTok,,closedApp,False,America/Montevideo,,,
1753792288.3174381,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753792354.378388,twitter,,closedApp,False,America/Montevideo,,,
1753792977.821844,twitter,,closedApp,False,America/Montevideo,,,
1753800971.849969,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753801040.396548,twitter,,closedApp,False,America/Montevideo,,,
1753801103.263907,twitter,,closedApp,False,America/Montevideo,,,
1753801416.018139,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,840.0,Stay In the Loop
1753801520.822455,twitter,,closedApp,False,America/Montevideo,,,
1753801538.179688,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,360.0,Stay In the Loop
1753801599.43259,instagram,,closedApp,False,America/Montevideo,,,
1753801775.490535,instagram,,closedApp,False,America/Montevideo,,,
1753801892.0765839,twitter,,closedApp,False,America/Montevideo,,,
1753802316.519259,twitter,,closedApp,False,America/Montevideo,,,
1753803242.197349,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753803854.68754,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753803879.236967,twitter,,closedApp,False,America/Montevideo,,,
1753804017.787737,twitter,,closedApp,False,America/Montevideo,,,
1753804594.816113,twitter,,closedApp,False,America/Montevideo,,,
1753804933.9176779,twitter,,closedApp,False,America/Montevideo,,,
1753805103.520407,twitter,,closedApp,False,America/Montevideo,,,
1753806353.145275,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,900.0,Stay In the Loop
1753806512.67658,twitter,,closedApp,False,America/Montevideo,,,
1753806557.161382,twitter,,closedApp,False,America/Montevideo,,,
1753806678.05963,twitter,,closedApp,False,America/Montevideo,,,
1753807258.480454,twitter,,closedApp,False,America/Montevideo,,,
1753807278.156433,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753807757.092767,tikTok,,closedApp,False,America/Montevideo,,,
1753807987.320919,tikTok,,closedApp,False,America/Montevideo,,,
1753808001.933815,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,1020.0,Stay In the Loop
1753808523.2876039,tikTok,,closedApp,False,America/Montevideo,,,
1753809023.46861,tikTok,,closedApp,False,America/Montevideo,,,
1753809680.202866,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,1080.0,Stay In the Loop
1753809703.7176452,tikTok,,closedApp,False,America/Montevideo,,,
1753810336.6828961,tikTok,,closedApp,False,America/Montevideo,,,
1753811134.038511,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,780.0,Search Info
1753811399.3902268,tikTok,,closedApp,False,America/Montevideo,,,
1753811408.1911058,tikTok,,closedApp,False,America/Montevideo,,,
1753812935.801147,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,780.0,Stay In the Loop
1753813023.208599,instagram,,closedApp,False,America/Montevideo,,,
1753813050.2451549,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,780.0,Stay In the Loop
1753813337.4098501,twitter,,closedApp,False,America/Montevideo,,,
1753813432.354893,twitter,,closedApp,False,America/Montevideo,,,
1753813562.839052,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753814879.196957,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,600.0,Stay In the Loop
1753815148.573138,instagram,,closedApp,False,America/Montevideo,,,
1753815271.755306,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753819724.84835,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Search Info
1753819815.142797,tikTok,,closedApp,False,America/Montevideo,,,
1753820037.087072,tikTok,,closedApp,False,America/Montevideo,,,
1753821961.6139832,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753822477.043504,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,600.0,Stay In the Loop
1753822563.353795,instagram,,closedApp,False,America/Montevideo,,,
1753822823.49874,instagram,,closedApp,False,America/Montevideo,,,
1753828414.106628,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,600.0,Search Info
1753833128.577067,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753833643.625898,tikTok,,closedApp,False,America/Montevideo,,,
1753833754.773531,tikTok,,closedApp,False,America/Montevideo,,,
1753833923.8540359,tikTok,,closedApp,False,America/Montevideo,,,
1753833934.28891,tikTok,,closedApp,False,America/Montevideo,,,
1753833948.1091552,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,1020.0,Stay In the Loop
1753834192.158068,tikTok,,closedApp,False,America/Montevideo,,,
1753834395.099506,tikTok,,closedApp,False,America/Montevideo,,,
1753834438.938342,tikTok,,closedApp,False,America/Montevideo,,,
1753834705.651906,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,1080.0,Stay In the Loop
1753834785.033138,tikTok,,closedApp,False,America/Montevideo,,,
1753835029.1452699,tikTok,,closedApp,False,America/Montevideo,,,
1753835302.353024,tikTok,,closedApp,False,America/Montevideo,,,
1753836904.031736,tikTok,,closedApp,False,America/Montevideo,,,
1753837174.973386,tikTok,,closedApp,False,America/Montevideo,,,
1753837504.923157,tikTok,,closedApp,False,America/Montevideo,,,
1753837513.856124,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753837531.733216,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,540.0,Search Info
1753837586.444526,twitter,,closedApp,False,America/Montevideo,,,
1753837601.323648,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,420.0,Search Info
1753837636.6913428,instagram,,closedApp,False,America/Montevideo,,,
1753837921.231907,twitter,,closedApp,False,America/Montevideo,,,
1753837947.589374,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,720.0,Stay In the Loop
1753838310.970388,tikTok,,closedApp,False,America/Montevideo,,,
1753838851.8643122,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,660.0,Stay In the Loop
1753839335.4404202,tikTok,,closedApp,False,America/Montevideo,,,
1753840823.235001,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753885398.378942,instagram,breathingExercise,openedApp,False,America/Montevideo,6.0,780.0,Stay In the Loop
1753888436.60482,instagram,,closedApp,False,America/Montevideo,,,
1753893008.485877,twitter,breathingExercise,openedApp,False,America/Montevideo,6.0,960.0,Stay In the Loop
1753893044.284872,twitter,,closedApp,False,America/Montevideo,,,
1753893414.38817,twitter,,closedApp,False,America/Montevideo,,,
1753893440.247521,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,540.0,Stay In the Loop
1753893985.245076,tikTok,,closedApp,False,America/Montevideo,,,
1753894004.947455,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,300.0,Stay In the Loop
1753894306.453397,tikTok,,closedApp,False,America/Montevideo,,,
1753894325.014005,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,180.0,Stay In the Loop
1753894516.346365,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,6.0,,
1753894535.736261,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,300.0,Stay In the Loop
1753894867.6730819,tikTok,,closedApp,False,America/Montevideo,,,
1753902193.361294,tikTok,breathingExercise,openedApp,False,America/Montevideo,6.0,420.0,Stay In the Loop
1753902226.340455,tikTok,,closedApp,False,America/Montevideo,,,
1753902419.43064,tikTok,,closedApp,False,America/Montevideo,,,
1753902479.4402828,tikTok,,closedApp,False,America/Montevideo,,,
1753902671.62759,tikTok,,closedApp,False,America/Montevideo,,,
1753902688.178508,tikTok,breathingExercise,openedApp,True,America/Montevideo,6.0,240.0,Stay In the Loop
1753902865.750356,tikTok,,closedApp,False,America/Montevideo,,,
