participant_id,condition,phase,study_week,attempted,dismissed,executed,delay_type,delay_secs
95C0872C-B682-4BC8-9636-362AC281F4B7,CCC,phase2,5,75,8,67,C,10
95C0872C-B682-4BC8-9636-362AC281F4B7,CCC,phase2,6,9,1,8,C,10
95C43232-DAA5-4D8F-B413-0CB27C51772E,ABC,phase1,1,51,11,40,A,3
95C43232-DAA5-4D8F-B413-0CB27C51772E,ABC,phase1,2,55,1,54,A,3
95C43232-DAA5-4D8F-B413-0CB27C51772E,ABC,phase1,3,61,3,58,B,6
95C43232-DAA5-4D8F-B413-0CB27C51772E,ABC,phase1,4,88,8,80,B,6
95C43232-DAA5-4D8F-B413-0CB27C51772E,ABC,phase1,5,59,2,57,C,10
95C43232-DAA5-4D8F-B413-0CB27C51772E,ABC,phase1,6,60,6,54,C,10
95DD1D66-9B95-4CC2-A39A-F48C0F62325C,ACC,phase2,1,1,1,0,A,3
95ED4271-D6AE-4D9B-960F-4745946BA756,ACC,phase2,1,183,75,108,A,3
95ED4271-D6AE-4D9B-960F-4745946BA756,ACC,phase2,2,136,56,80,A,3
95ED4271-D6AE-4D9B-960F-4745946BA756,ACC,phase2,3,163,66,97,C,10
95ED4271-D6AE-4D9B-960F-4745946BA756,ACC,phase2,4,110,35,75,C,10
95ED4271-D6AE-4D9B-960F-4745946BA756,ACC,phase2,5,99,42,57,C,10
962EEBC2-3A7C-4F09-A926-F4880F59BE7D,ACC,phase1,1,8,8,0,A,3
9630F244-441C-4758-84D5-ED685906F687,ABC,phase2,1,178,86,92,A,3
9630F244-441C-4758-84D5-ED685906F687,ABC,phase2,2,81,39,42,A,3
9630F244-441C-4758-84D5-ED685906F687,ABC,phase2,3,88,34,54,B,6
9630F244-441C-4758-84D5-ED685906F687,ABC,phase2,4,65,22,43,B,6
9630F244-441C-4758-84D5-ED685906F687,ABC,phase2,5,97,37,60,C,10
9630F244-441C-4758-84D5-ED685906F687,ABC,phase2,6,51,11,40,C,10
965F3DA6-7759-4E06-834F-E834BEC354C0,ACC,phase2,1,221,92,129,A,3
965F3DA6-7759-4E06-834F-E834BEC354C0,ACC,phase2,2,166,25,141,A,3
96838D4D-DFFA-40F4-90A2-4A72902B6603,ACC,phase2,1,6,0,6,A,3
96859470-C7D3-402D-8221-2C572C833D4A,ACC,phase2,1,1,1,0,A,3
96860189-C61E-4B1D-A0BB-D6550757F6EC,ACC,phase1,1,1,0,1,A,3
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,phase2,1,278,58,220,A,3
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,phase2,2,188,31,157,A,3
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,phase2,3,170,37,133,C,10
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,phase2,4,57,10,47,C,10
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,phase2,5,79,18,61,C,10
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,phase2,6,47,10,37,C,10
96B04764-9BB1-4808-97D1-1CDE36B1523C,BCC,phase1,1,137,19,118,B,6
96B04764-9BB1-4808-97D1-1CDE36B1523C,BCC,phase1,2,34,6,28,B,6
96BC2A67-5C9E-42F2-B399-2C9681042258,ACC,phase1,1,127,25,102,A,3
96BC2A67-5C9E-42F2-B399-2C9681042258,ACC,phase1,2,129,14,115,A,3
96BC2A67-5C9E-42F2-B399-2C9681042258,ACC,phase1,3,83,9,74,C,10
96BF98DA-D626-4437-9E24-C748549AC85E,ACC,phase1,1,1,1,0,A,3
96E6F0F2-56C1-43B2-91CD-1D7FB6184208,BCC,phase2,1,1,0,1,B,6
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,phase2,1,13,2,11,A,3
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,phase2,2,14,1,13,A,3
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,phase2,3,1,1,0,B,6
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,phase2,4,6,2,4,B,6
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,phase2,5,12,1,11,C,10
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,phase2,6,3,0,3,C,10
97299374-01EB-4D8E-8A62-9080464CCBF9,ABC,phase2,1,7,1,6,A,3
97299374-01EB-4D8E-8A62-9080464CCBF9,ABC,phase2,2,3,0,3,A,3
97299374-01EB-4D8E-8A62-9080464CCBF9,ABC,phase2,3,3,0,3,B,6
97299374-01EB-4D8E-8A62-9080464CCBF9,ABC,phase2,4,0,0,0,B,6
97299374-01EB-4D8E-8A62-9080464CCBF9,ABC,phase2,5,2,0,2,C,10
972FC6FE-1EB8-4B54-959F-23FC464C8535,ACC,phase1,1,25,11,14,A,3
972FC6FE-1EB8-4B54-959F-23FC464C8535,ACC,phase1,2,46,8,38,A,3
972FC6FE-1EB8-4B54-959F-23FC464C8535,ACC,phase1,3,7,2,5,C,10
974D4770-095F-4654-8EE4-9B6F33553B4C,ACC,phase1,1,1,0,1,A,3
9796705C-EAB8-4655-81EA-9984DEA5AEDD,CCC,phase1,1,112,32,80,C,10
9796705C-EAB8-4655-81EA-9984DEA5AEDD,CCC,phase1,2,75,19,56,C,10
9796705C-EAB8-4655-81EA-9984DEA5AEDD,CCC,phase1,3,118,29,89,C,10
9796705C-EAB8-4655-81EA-9984DEA5AEDD,CCC,phase1,4,106,15,91,C,10
9796705C-EAB8-4655-81EA-9984DEA5AEDD,CCC,phase1,5,75,13,62,C,10
9796705C-EAB8-4655-81EA-9984DEA5AEDD,CCC,phase1,6,85,12,73,C,10
97973BF1-160F-4F36-B0E7-0296FC54FDD4,ABC,phase1,1,92,31,61,A,3
97973BF1-160F-4F36-B0E7-0296FC54FDD4,ABC,phase1,2,139,28,111,A,3
97973BF1-160F-4F36-B0E7-0296FC54FDD4,ABC,phase1,3,133,33,100,B,6
97973BF1-160F-4F36-B0E7-0296FC54FDD4,ABC,phase1,4,123,27,96,B,6
97973BF1-160F-4F36-B0E7-0296FC54FDD4,ABC,phase1,5,93,17,76,C,10
97973BF1-160F-4F36-B0E7-0296FC54FDD4,ABC,phase1,6,165,43,122,C,10
98814461-7907-4E2F-B406-94E4EFB9778E,ACC,phase1,1,40,17,23,A,3
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,phase2,1,129,66,63,A,3
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,phase2,2,162,61,101,A,3
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,phase2,3,165,60,105,B,6
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,phase2,4,160,64,96,B,6
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,phase2,5,160,84,76,C,10
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,phase2,6,149,53,96,C,10
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,phase2,1,22,0,22,A,3
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,phase2,2,32,0,32,A,3
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,phase2,3,26,3,23,B,6
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,phase2,4,43,4,39,B,6
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,phase2,5,35,1,34,C,10
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,phase2,6,48,3,45,C,10
9895BADB-AAB1-4B1D-A430-8724A38CCFED,ABC,phase1,1,66,10,56,A,3
9895BADB-AAB1-4B1D-A430-8724A38CCFED,ABC,phase1,2,18,2,16,A,3
98CB6D22-5292-48E2-942C-81EE661FA901,ACC,phase2,1,68,8,60,A,3
98CB6D22-5292-48E2-942C-81EE661FA901,ACC,phase2,2,75,11,64,A,3
98CB6D22-5292-48E2-942C-81EE661FA901,ACC,phase2,3,40,5,35,C,10
98E011AB-2028-49F1-B6EE-7F04FB90ABE4,ACC,phase2,1,1,1,0,A,3
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,CCC,phase1,1,50,20,30,C,10
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,CCC,phase1,2,51,21,30,C,10
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,CCC,phase1,3,66,21,45,C,10
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,CCC,phase1,4,92,29,63,C,10
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,CCC,phase1,5,44,13,31,C,10
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,CCC,phase1,6,47,11,36,C,10
98F665A7-23D9-4395-A266-5AD230F1DC3D,ACC,phase1,1,115,40,75,A,3
9911367C-D1D9-45E1-A62F-71DBACB140F3,ACC,phase1,1,57,13,44,A,3
9911367C-D1D9-45E1-A62F-71DBACB140F3,ACC,phase1,2,51,9,42,A,3
9911367C-D1D9-45E1-A62F-71DBACB140F3,ACC,phase1,3,65,18,47,C,10
9911367C-D1D9-45E1-A62F-71DBACB140F3,ACC,phase1,4,50,14,36,C,10
9911367C-D1D9-45E1-A62F-71DBACB140F3,ACC,phase1,5,32,7,25,C,10
9911367C-D1D9-45E1-A62F-71DBACB140F3,ACC,phase1,6,25,5,20,C,10
993DC5C2-2729-4F9E-BCD3-0465B2619B7C,CCC,phase2,1,57,23,34,C,10
993DC5C2-2729-4F9E-BCD3-0465B2619B7C,CCC,phase2,2,14,3,11,C,10
993DC5C2-2729-4F9E-BCD3-0465B2619B7C,CCC,phase2,3,13,3,10,C,10
993DC5C2-2729-4F9E-BCD3-0465B2619B7C,CCC,phase2,4,3,0,3,C,10
995A819F-1F81-47D7-A201-69691855D3B2,ABC,phase1,1,1,0,1,A,3
99C58232-E7A8-4540-BAB7-107A09BC946A,ACC,phase1,1,128,29,99,A,3
99C58232-E7A8-4540-BAB7-107A09BC946A,ACC,phase1,2,83,13,70,A,3
99C58232-E7A8-4540-BAB7-107A09BC946A,ACC,phase1,3,59,10,49,C,10
99C58232-E7A8-4540-BAB7-107A09BC946A,ACC,phase1,4,27,5,22,C,10
99C58232-E7A8-4540-BAB7-107A09BC946A,ACC,phase1,5,29,4,25,C,10
99C58232-E7A8-4540-BAB7-107A09BC946A,ACC,phase1,6,37,13,24,C,10
99D159D8-0E9D-4D8F-9A38-74710DC07BFA,BCC,phase2,1,141,87,54,B,6
99E2479F-A736-4E0E-8A42-61CA8D3FC094,ACC,phase1,1,36,18,18,A,3
9A0EFE79-76C1-487C-AF28-6FC0F15976F7,BCC,phase1,1,162,42,120,B,6
9A0EFE79-76C1-487C-AF28-6FC0F15976F7,BCC,phase1,2,206,34,172,B,6
9A0EFE79-76C1-487C-AF28-6FC0F15976F7,BCC,phase1,3,171,30,141,C,10
9A0EFE79-76C1-487C-AF28-6FC0F15976F7,BCC,phase1,4,141,18,123,C,10
9A17181C-B365-4438-B3B4-4BE3D119D10F,CCC,phase1,1,27,15,12,C,10
9A379E1B-68D2-467D-A635-4BD325432AF1,ABC,phase1,1,306,168,138,A,3
9A379E1B-68D2-467D-A635-4BD325432AF1,ABC,phase1,2,201,89,112,A,3
9A379E1B-68D2-467D-A635-4BD325432AF1,ABC,phase1,3,153,73,80,B,6
9A379E1B-68D2-467D-A635-4BD325432AF1,ABC,phase1,4,176,69,107,B,6
9A379E1B-68D2-467D-A635-4BD325432AF1,ABC,phase1,5,157,75,82,C,10
9A379E1B-68D2-467D-A635-4BD325432AF1,ABC,phase1,6,3,0,3,C,10
9A417810-A0C4-40AB-B98D-37C737BCE237,BCC,phase2,1,1,1,0,B,6
9A4F6701-F6A9-4892-AF67-424686DE8155,BCC,phase1,1,45,6,39,B,6
9A4F6701-F6A9-4892-AF67-424686DE8155,BCC,phase1,2,39,5,34,B,6
9A4F6701-F6A9-4892-AF67-424686DE8155,BCC,phase1,3,48,8,40,C,10
9A4F6701-F6A9-4892-AF67-424686DE8155,BCC,phase1,4,57,13,44,C,10
9A4F6701-F6A9-4892-AF67-424686DE8155,BCC,phase1,5,57,6,51,C,10
9A4F6701-F6A9-4892-AF67-424686DE8155,BCC,phase1,6,30,5,25,C,10
9A50059F-EE55-4458-B3DA-65E40AB72639,BCC,phase1,1,82,44,38,B,6
9A50059F-EE55-4458-B3DA-65E40AB72639,BCC,phase1,2,114,36,78,B,6
9A50059F-EE55-4458-B3DA-65E40AB72639,BCC,phase1,3,80,18,62,C,10
9A50059F-EE55-4458-B3DA-65E40AB72639,BCC,phase1,4,105,30,75,C,10
9A50059F-EE55-4458-B3DA-65E40AB72639,BCC,phase1,5,38,10,28,C,10
9A50059F-EE55-4458-B3DA-65E40AB72639,BCC,phase1,6,67,16,51,C,10
9AD531F4-551A-4F86-B900-4E804E7D1111,BCC,phase2,1,48,19,29,B,6
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,BCC,phase1,1,95,58,37,B,6
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,BCC,phase1,2,112,47,65,B,6
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,BCC,phase1,3,86,29,57,C,10
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,BCC,phase1,4,69,20,49,C,10
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,BCC,phase1,5,52,13,39,C,10
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,BCC,phase1,6,40,8,32,C,10
9B34C02E-97C0-4815-856A-3740A2FABA03,BCC,phase1,1,85,40,45,B,6
9B34C02E-97C0-4815-856A-3740A2FABA03,BCC,phase1,2,115,36,79,B,6
9B34C02E-97C0-4815-856A-3740A2FABA03,BCC,phase1,3,120,44,76,C,10
9B34C02E-97C0-4815-856A-3740A2FABA03,BCC,phase1,4,32,11,21,C,10
9B34C02E-97C0-4815-856A-3740A2FABA03,BCC,phase1,5,0,0,0,C,10
9B34C02E-97C0-4815-856A-3740A2FABA03,BCC,phase1,6,93,45,48,C,10
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,phase2,1,136,51,85,B,6
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,phase2,2,108,31,77,B,6
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,phase2,3,64,23,41,C,10
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,phase2,4,41,11,30,C,10
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,phase2,5,54,8,46,C,10
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,phase2,6,73,15,58,C,10
9B6387C2-6CDE-4458-A06D-2F3B366491B3,BCC,phase2,1,211,78,133,B,6
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,phase2,1,108,25,83,A,3
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,phase2,2,125,18,107,A,3
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,phase2,3,113,14,99,C,10
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,phase2,4,107,28,79,C,10
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,phase2,5,135,23,112,C,10
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,phase2,6,102,18,84,C,10
9B66D648-7B7D-46A9-83F0-F0593477658F,CCC,phase2,1,58,20,38,C,10
9B66D648-7B7D-46A9-83F0-F0593477658F,CCC,phase2,2,62,9,53,C,10
9B66D648-7B7D-46A9-83F0-F0593477658F,CCC,phase2,3,68,13,55,C,10
9B66D648-7B7D-46A9-83F0-F0593477658F,CCC,phase2,4,206,111,95,C,10
9B66D648-7B7D-46A9-83F0-F0593477658F,CCC,phase2,5,248,73,175,C,10
9B66D648-7B7D-46A9-83F0-F0593477658F,CCC,phase2,6,18,2,16,C,10
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,phase2,1,148,25,123,A,3
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,phase2,2,143,18,125,A,3
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,phase2,3,117,16,101,B,6
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,phase2,4,175,27,148,B,6
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,phase2,5,59,11,48,C,10
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,phase2,6,124,28,96,C,10
9B8C8A1F-BEF0-4F84-8FDF-03C34908D0D7,CCC,phase1,1,1,1,0,C,10
9B8F6DCD-C7F8-4CDF-A153-367878A8266F,ACC,phase1,1,1,0,1,A,3
9BA1D3EB-7E38-42DC-9608-C033E83916A9,CCC,phase1,1,22,18,4,C,10
9BA1D3EB-7E38-42DC-9608-C033E83916A9,CCC,phase1,2,10,7,3,C,10
9BA1D3EB-7E38-42DC-9608-C033E83916A9,CCC,phase1,3,0,0,0,C,10
9BA1D3EB-7E38-42DC-9608-C033E83916A9,CCC,phase1,4,7,4,3,C,10
9BA1D3EB-7E38-42DC-9608-C033E83916A9,CCC,phase1,5,2,1,1,C,10
9C08BF1B-A856-48E8-B023-753EFF78C793,ACC,phase2,1,1,0,1,A,3
9C0AAF7A-918C-43DF-849A-1EBC4683A452,ABC,phase1,1,127,55,72,A,3
9C0AAF7A-918C-43DF-849A-1EBC4683A452,ABC,phase1,2,131,57,74,A,3
9C0AAF7A-918C-43DF-849A-1EBC4683A452,ABC,phase1,3,82,16,66,B,6
9C0AAF7A-918C-43DF-849A-1EBC4683A452,ABC,phase1,4,108,22,86,B,6
9C0AAF7A-918C-43DF-849A-1EBC4683A452,ABC,phase1,5,118,31,87,C,10
9C0AAF7A-918C-43DF-849A-1EBC4683A452,ABC,phase1,6,81,20,61,C,10
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,phase2,1,37,9,28,A,3
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,phase2,2,9,5,4,A,3
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,phase2,3,0,0,0,B,6
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,phase2,4,3,1,2,B,6
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,phase2,5,68,30,38,C,10
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,phase2,6,89,27,62,C,10
9C5B74EF-7AE6-4C06-A964-FA785B35C830,ABC,phase1,1,159,39,120,A,3
9C5B74EF-7AE6-4C06-A964-FA785B35C830,ABC,phase1,2,138,32,106,A,3
9C5B74EF-7AE6-4C06-A964-FA785B35C830,ABC,phase1,3,202,72,130,B,6
9C5B74EF-7AE6-4C06-A964-FA785B35C830,ABC,phase1,4,169,71,98,B,6
9C5B74EF-7AE6-4C06-A964-FA785B35C830,ABC,phase1,5,164,68,96,C,10
9C5B74EF-7AE6-4C06-A964-FA785B35C830,ABC,phase1,6,133,53,80,C,10
9C91A131-9F91-42D1-8653-44334D8A0A0F,ACC,phase2,1,250,86,164,A,3
9C91A131-9F91-42D1-8653-44334D8A0A0F,ACC,phase2,2,182,26,156,A,3
9C91A131-9F91-42D1-8653-44334D8A0A0F,ACC,phase2,3,76,22,54,C,10
9C91A131-9F91-42D1-8653-44334D8A0A0F,ACC,phase2,4,1,0,1,C,10
9CA9A69D-37EA-4334-AD82-3E1DAE2B6154,ACC,phase2,1,432,67,365,A,3
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,ACC,phase1,1,126,23,103,A,3
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,ACC,phase1,2,86,6,80,A,3
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,ACC,phase1,3,99,13,86,C,10
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,ACC,phase1,4,106,13,93,C,10
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,ACC,phase1,5,93,12,81,C,10
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,ACC,phase1,6,73,12,61,C,10
9CDFD380-D432-4455-A9EF-21F128B41ED5,BCC,phase2,1,33,11,22,B,6
9CDFD380-D432-4455-A9EF-21F128B41ED5,BCC,phase2,2,37,7,30,B,6
9CDFD380-D432-4455-A9EF-21F128B41ED5,BCC,phase2,3,31,9,22,C,10
9CDFD380-D432-4455-A9EF-21F128B41ED5,BCC,phase2,4,11,1,10,C,10
9CDFD380-D432-4455-A9EF-21F128B41ED5,BCC,phase2,5,24,3,21,C,10
9CDFD380-D432-4455-A9EF-21F128B41ED5,BCC,phase2,6,24,1,23,C,10
9D08A2BD-E5B0-4FDF-BC30-05A52024DC43,ABC,phase2,1,57,4,53,A,3
9D08A2BD-E5B0-4FDF-BC30-05A52024DC43,ABC,phase2,2,45,6,39,A,3
9D145CB6-04DB-45AC-862A-B4BCBE3B52C0,ABC,phase2,1,77,3,74,A,3
9D145CB6-04DB-45AC-862A-B4BCBE3B52C0,ABC,phase2,2,24,1,23,A,3
9D60CC36-8939-430F-BF0D-D102600559C3,ABC,phase1,1,1,1,0,A,3
9D6D1CA7-EE20-44A8-990F-EAF717AF3FAD,BCC,phase1,1,67,40,27,B,6
9DF6C999-6F17-4184-8F23-BC73EDD4F133,ACC,phase2,1,1,1,0,A,3
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,ACC,phase2,1,18,0,18,A,3
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,ACC,phase2,2,12,1,11,A,3
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,ACC,phase2,3,19,3,16,C,10
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,ACC,phase2,4,9,1,8,C,10
9F067E8F-7A5C-421B-AA11-095B98E39D1B,CCC,phase1,1,93,41,52,C,10
9F067E8F-7A5C-421B-AA11-095B98E39D1B,CCC,phase1,2,1,1,0,C,10
9F190232-2B4B-4DD8-A3F7-144E288A06E7,ABC,phase1,1,123,39,84,A,3
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,ABC,phase1,1,43,8,35,A,3
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,ABC,phase1,2,81,10,71,A,3
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,ABC,phase1,3,27,4,23,B,6
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,ABC,phase1,4,50,5,45,B,6
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,ABC,phase1,5,42,6,36,C,10
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,ABC,phase1,6,39,6,33,C,10
9F35267A-9736-4A15-A1CF-9D3D22755DE3,ACC,phase2,1,13,3,10,A,3
9F35267A-9736-4A15-A1CF-9D3D22755DE3,ACC,phase2,2,15,2,13,A,3
9F35267A-9736-4A15-A1CF-9D3D22755DE3,ACC,phase2,3,6,3,3,C,10
9F64C6CB-05E4-4EB3-8D55-3F0B9D6455E0,BCC,phase2,1,1,0,1,B,6
9F89C9F3-7B66-46FF-8A4B-6C2B13479315,ABC,phase2,1,25,1,24,A,3
9F89C9F3-7B66-46FF-8A4B-6C2B13479315,ABC,phase2,2,7,1,6,A,3
9FA41E09-DDE9-4443-A866-047DA1F8F092,ACC,phase2,1,124,61,63,A,3
9FA41E09-DDE9-4443-A866-047DA1F8F092,ACC,phase2,2,113,53,60,A,3
9FA41E09-DDE9-4443-A866-047DA1F8F092,ACC,phase2,3,31,11,20,C,10
A0186B7C-6766-46FF-A66D-DDB8AE37C1D8,BCC,phase1,1,57,20,37,B,6
A0186B7C-6766-46FF-A66D-DDB8AE37C1D8,BCC,phase1,2,76,22,54,B,6
A0186B7C-6766-46FF-A66D-DDB8AE37C1D8,BCC,phase1,3,26,9,17,C,10
A029AF9B-D588-4099-BBA1-33986385D462,BCC,phase2,1,122,61,61,B,6
A029AF9B-D588-4099-BBA1-33986385D462,BCC,phase2,2,128,40,88,B,6
A029AF9B-D588-4099-BBA1-33986385D462,BCC,phase2,3,23,10,13,C,10
A03374C6-DF18-49C7-895A-C395BC0C998F,ABC,phase1,1,59,17,42,A,3
A03374C6-DF18-49C7-895A-C395BC0C998F,ABC,phase1,2,119,22,97,A,3
A03374C6-DF18-49C7-895A-C395BC0C998F,ABC,phase1,3,114,40,74,B,6
A03374C6-DF18-49C7-895A-C395BC0C998F,ABC,phase1,4,131,50,81,B,6
A03374C6-DF18-49C7-895A-C395BC0C998F,ABC,phase1,5,148,51,97,C,10
A03374C6-DF18-49C7-895A-C395BC0C998F,ABC,phase1,6,119,51,68,C,10
A043A62D-32E7-414E-A36A-FFD5074E2F21,CCC,phase1,1,218,69,149,C,10
A043A62D-32E7-414E-A36A-FFD5074E2F21,CCC,phase1,2,128,36,92,C,10
A07D6E64-BDA0-46BE-95AD-E54983D376D8,ACC,phase2,1,8,6,2,A,3
A07D6E64-BDA0-46BE-95AD-E54983D376D8,ACC,phase2,2,2,2,0,A,3
A07D6E64-BDA0-46BE-95AD-E54983D376D8,ACC,phase2,3,1,0,1,C,10
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,ABC,phase2,1,171,80,91,A,3
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,ABC,phase2,2,150,30,120,A,3
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,ABC,phase2,3,150,47,103,B,6
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,ABC,phase2,4,80,25,55,B,6
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,phase2,1,23,3,20,C,10
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,phase2,2,6,0,6,C,10
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,phase2,3,4,1,3,C,10
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,phase2,4,41,8,33,C,10
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,phase2,5,56,8,48,C,10
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,phase2,6,17,5,12,C,10
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,CCC,phase2,1,111,69,42,C,10
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,CCC,phase2,2,89,23,66,C,10
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,CCC,phase2,3,102,22,80,C,10
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,CCC,phase2,4,54,16,38,C,10
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,CCC,phase2,5,43,9,34,C,10
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,phase2,1,350,104,246,A,3
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,phase2,2,172,25,147,A,3
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,phase2,3,83,15,68,B,6
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,phase2,4,82,18,64,B,6
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,phase2,5,114,20,94,C,10
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,phase2,6,60,11,49,C,10
A17A65CE-9FA4-4B6A-BAAE-FA28E48187C0,CCC,phase2,1,18,5,13,C,10
A17A65CE-9FA4-4B6A-BAAE-FA28E48187C0,CCC,phase2,2,2,0,2,C,10
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,BCC,phase1,1,57,11,46,B,6
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,BCC,phase1,2,60,4,56,B,6
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,BCC,phase1,3,53,8,45,C,10
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,BCC,phase1,4,33,3,30,C,10
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,BCC,phase1,5,55,11,44,C,10
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,BCC,phase1,6,62,8,54,C,10
