participant_id,last_week,condition,phase,dropout
A5769F3E-47C9-437C-9590-757CBE6B5FE1,6,BCC,phase1,0
A594711E-50D2-40F2-ACBF-FA25AF3A7911,6,BCC,phase2,0
A5C5C6C4-806C-4073-8A2E-1D4C8AFF2619,1,BCC,phase2,1
A5F4EA6D-9C83-42B5-B615-B851E443F4E9,6,ACC,phase1,0
A6555904-B50B-4028-B42B-A0D04524171B,6,ABC,phase2,0
A657A7F3-97CC-426F-B773-E4FFF742857F,4,CCC,phase2,1
A699387E-24B3-415A-B504-AD85F57E7DA6,2,ACC,phase1,1
A6BBEF1E-E42D-4117-A64E-99F8BCF5ED6B,2,BCC,phase2,1
A6E5C002-F110-428C-ACC0-441828DCBA02,6,ABC,phase2,0
A732D816-C59C-40B7-896C-FAAF056BCAA7,6,BCC,phase2,0
A73F45A1-0CA8-486F-96CE-131A0C6F6938,5,CCC,phase1,1
A7D21C31-8E59-4EF3-AB3F-ACD63887B92E,1,ACC,phase2,1
A828DAF6-3D4E-4D1E-8B44-6295C7BB4F70,1,BCC,phase2,1
A87281A6-2479-4D13-8232-DA1CACF3BDCF,1,ACC,phase1,1
A8A22C2F-8953-4951-A3D4-AAABDE7756DB,6,CCC,phase1,0
A8A7CD3E-1CC4-4212-8945-1AE36EC74001,6,ACC,phase2,0
A8E91D4B-8133-479D-8DD7-3D6D8955473E,1,CCC,phase1,1
A8EDDB25-A98C-445F-865E-DC817B8CBC38,6,ACC,phase2,0
A9082F47-5B46-4DE8-86EA-AD4066EF9624,1,BCC,phase2,1
A91A36A7-150F-4900-B945-17B82103B4CB,2,CCC,phase1,1
A9A12F21-37F1-4EB6-A7FA-BDBD75CCA0C4,1,CCC,phase1,1
A9B5D8B7-44C7-4A30-B216-B39BF3168A99,1,ACC,phase2,1
A9CA173E-1976-45F6-B05C-88CE8CE049A0,6,CCC,phase2,0
A9CD4C49-109B-4BE6-9217-A602CC914B86,4,CCC,phase1,1
A9E6515B-DD6C-41EC-ACB9-0040AE89903A,2,ACC,phase1,1
A9EB8FAD-E41D-44D3-92E1-1E804E42B790,2,ABC,phase1,1
AA05D7CC-FD71-403F-8EC5-9A7042EFF394,6,ABC,phase2,0
AA5422B4-515B-4FE5-822A-78717593FC0D,2,ACC,phase2,1
AA9225C8-B6C5-463E-AEB8-A50F91D80036,6,ACC,phase2,0
AABC17C3-77E2-49CC-9B28-CE17E5103431,1,BCC,phase2,1
AAC9EAB7-FE10-4A30-AAE6-65E9443CD6C7,3,CCC,phase2,1
AAD852B6-8A83-4DD7-A213-0BFE5922E097,5,ACC,phase2,1
AADDDE5A-3201-4ABF-AAC0-CEFB033127B5,2,CCC,phase2,1
AAE37156-C1B3-45FA-9027-112841CA704B,1,ACC,phase1,1
AAF0CCD8-4995-47A0-B44E-3D76E2DB94EA,2,ACC,phase2,1
AAF13EDB-B1DF-4277-8BA6-EA162140E124,2,ACC,phase2,1
AB466A97-5ECB-494B-BBA8-8AC77B8BCBB9,4,ABC,phase2,1
AB4AE063-E73F-4E84-B08C-9E9F5ECA99B9,4,ABC,phase1,1
AB652085-BC7D-4D43-9E3D-38427B7D43B9,6,ACC,phase1,0
AB6AB9AC-F00A-4FE5-BDAA-55AFECDBC741,6,CCC,phase1,0
AB716170-9777-465E-9BE3-EA501B273DC9,6,ACC,phase1,0
ABBFDCD4-CB56-4BB1-86E7-38209E20AF57,1,BCC,phase2,1
ABD2433A-4032-4E71-A94C-1E42E587E0C3,5,BCC,phase1,1
ABD9F7C3-DC1E-4C4D-A3F8-5A39AC35FB1E,1,CCC,phase2,1
AC088165-A020-4689-B40E-0B2974DA105C,4,ABC,phase2,1
AC36AD40-A50B-4BE8-B40E-F2A1B9A2DF06,1,CCC,phase1,1
AC3EA46A-024F-4F04-90F2-FD6BFC73F139,6,ABC,phase2,0
AC92AA5C-1D90-4552-B89A-B0B6220E13F1,1,CCC,phase2,1
ACB5DDE9-237B-41F8-8A13-7779145325DD,5,CCC,phase2,1
ACEB22A7-F52B-4DC9-99A6-4783CC03901A,2,ACC,phase1,1
ACF5DB83-DE31-4ED2-AF95-C05754FBFD79,6,ACC,phase1,0
AD184014-533A-4AAA-8D71-B5ED50264099,6,ACC,phase2,0
AD2575CF-9939-40F9-A741-D4731361959B,1,BCC,phase2,1
AD5DE18A-0CC7-4C63-A1A1-E0E0DAAC3B79,3,CCC,phase2,1
AD625FB3-42C8-428A-A717-1DE75167F472,1,CCC,phase1,1
AD709402-E1C4-4CEC-B5B9-DEB3EA5CC2A4,6,ABC,phase1,0
AD9B404B-DE40-48EE-A214-25DD5ADA8C4A,2,BCC,phase2,1
ADAB90CD-6CB8-4AE8-A3CD-EA04C90588B6,6,BCC,phase1,0
ADB6C73A-10B2-4A24-9275-4A64A080BB81,4,CCC,phase2,1
ADCC9E27-859B-4152-8B22-1D9A787AEC6E,6,ABC,phase1,0
ADEE7F37-0081-4B1C-A0AC-72324A4B4609,1,ACC,phase2,1
AE5CCDC2-060F-49D2-B6DF-D096C42E5607,1,ACC,phase2,1
AE7B3B34-3977-41A4-BEE6-C6656AFE846B,6,CCC,phase1,0
AE7DB945-F1DC-4F88-B74C-507A6C245142,1,ABC,phase1,1
AE951FB6-7BB1-45D5-B74D-5686169743C6,6,ACC,phase2,0
AF063044-720E-41DB-9778-EA286F6723C4,6,CCC,phase1,0
AF3DE166-278A-4016-A22A-6E99B3E35DB3,1,ABC,phase1,1
AF62631A-2877-4DAC-8CEA-8F6858418073,4,ACC,phase2,1
AF964CC7-7391-4A3C-9DA9-90FE3A0FCD89,1,ACC,phase2,1
AF9DFC52-F8B3-4170-BB8C-04F995E5BF56,1,ABC,phase2,1
AFB44A4B-67B2-4178-ADF3-8486D7B3EDB4,6,ABC,phase2,0
AFC032A1-B9B7-4130-8F6F-8A33A478E045,6,ABC,phase2,0
AFCAAC31-1509-420B-8317-A0BBBDD4B576,6,ABC,phase1,0
AFD0DB21-80EC-4116-A518-168F188D8D10,1,CCC,phase1,1
AFFE6A01-6488-47B5-8389-D647B34E0A1F,6,CCC,phase1,0
B00A7BA8-555A-4CA3-955A-A6575B55207D,6,ACC,phase2,0
B013CC6D-CF73-4269-8857-8ED945B8CF24,6,BCC,phase1,0
B019A93F-25AA-4AF5-AE6B-57705B1F7AAC,1,CCC,phase1,1
B01DBA40-0EBF-45D7-B14F-FDC615CE3E5F,2,BCC,phase2,1
B02D6DFA-91B9-4C7A-9407-E6C232CA13A3,1,ABC,phase1,1
B06C4EA3-BF64-463F-9225-A892D51FD637,6,ACC,phase2,0
B08E5C7E-94B1-4C5E-821B-29EAF0B092CC,2,BCC,phase1,1
B0B7FDCC-03F9-490F-8666-F8EEB8195922,4,BCC,phase2,1
B0C0E07A-FB53-44C9-88BB-EBCE8DDBC624,1,ABC,phase1,1
B13AB8D0-DBCD-4005-B615-152F64D655CC,1,ABC,phase2,1
B1455691-CE03-465A-87A6-54A4A6A162FF,1,ACC,phase1,1
B17B21B1-26AC-4650-A933-A78F240B3EE3,1,ABC,phase2,1
B18B2698-9B1B-4CF3-BDEF-FC57B85776EF,1,ABC,phase1,1
B18F414A-D17B-48B4-9767-D5E583571682,1,CCC,phase2,1
B1C90D28-7626-4A2B-A3F1-3F4136CD2CCF,5,ABC,phase2,1
B22A015C-23EE-4306-9CF3-B8633FFF070B,2,ACC,phase2,1
B2361F68-CAB7-44C6-9FBD-0DA7921FA500,3,BCC,phase1,1
B2554DDF-EB08-485D-957F-F978777857AD,6,CCC,phase1,0
B2597158-1E20-40AB-B48E-A78CDB74106B,1,BCC,phase1,1
B2981B4B-76BC-46AA-8803-D71999EA334D,1,ACC,phase1,1
B29F2F47-2739-4463-8FCA-EFB9D902EA13,4,ABC,phase1,1
B2B339AC-3CCE-4F6E-B65E-5E29330799D0,3,CCC,phase2,1
B2CD5E1D-D8CF-4B67-9FD9-437B74DAA11A,1,BCC,phase2,1
B2F6C59E-5746-4B0D-B8B1-767047219F0C,1,ABC,phase1,1
B3104E10-237B-4F12-A4DE-CB28481E6341,2,ACC,phase1,1
B3435070-160C-49E2-9250-BB652D09FACF,1,CCC,phase2,1
B3CF0D11-D87B-446A-B777-D30534402019,6,BCC,phase1,0
B3DEDA27-04BA-48A6-8231-F8000F06AACC,6,ABC,phase1,0
B41E01E7-8C08-49EA-BB98-BA630EA61D9B,1,ABC,phase2,1
B433D956-5AF6-4C09-8019-215235B816FB,4,ABC,phase2,1
B46550F3-9D8A-42B6-A881-2DB0FF348A79,1,ABC,phase2,1
B5143A1F-66A3-4F20-8B75-26E15D257001,3,CCC,phase2,1
B51C1AD9-6FC5-4971-A420-1FD9534633E6,1,ACC,phase1,1
B559FB3E-ABA2-4ABF-9E4C-67C9E481C39E,3,BCC,phase1,1
B5C35F41-9A27-4EF6-9EE9-479B86F5B142,6,CCC,phase1,0
B5D1E6FC-DA28-496A-B2D9-A964949B243D,6,BCC,phase1,0
B5E65A35-511F-47FD-8D2E-CA62306EB23A,1,ABC,phase1,1
B61F4D33-A5DA-45D7-9FD8-71DA4B88F7FE,1,ABC,phase1,1
B651FD07-89E9-44AB-A7E1-B6EB8E5CCA1D,6,ABC,phase2,0
B659CD7C-BF96-482F-B493-944AEFDDEA65,6,CCC,phase2,0
B6882944-6B73-4FF5-B0E2-E463B65EF3A9,2,CCC,phase1,1
B702CB21-2D8B-4A7E-94BF-9FF17D3A32DD,2,BCC,phase2,1
B7750990-2183-440C-A383-D636654B4319,6,CCC,phase1,0
B776C0AA-D7D7-4A87-8B21-82FED9DA58F2,1,CCC,phase1,1
B781A7EC-07A3-4A3C-A3FA-CC0EDE269B9D,2,CCC,phase1,1
B79D84FB-168C-4D77-AFED-41AE2AA9D609,5,BCC,phase2,1
B7ED9709-9F5C-44C9-98CD-02D617EECDB8,6,ABC,phase1,0
B81416EB-5821-4EAF-906A-B2825DD0CD96,6,BCC,phase2,0
B883F35A-B447-4E4C-A74F-A068B3BB9892,5,BCC,phase2,1
B8F8DC41-BF45-4766-9C74-0BBBEA492478,5,ABC,phase1,1
B8FC8C98-A99C-45E1-A941-83C774BCF89D,1,ACC,phase2,1
B94746EB-5343-4F71-B893-8985EED162AB,6,CCC,phase1,0
B9677323-21BB-4AE3-8F4A-E2073FBDF6BD,6,ABC,phase1,0
B96911E7-FF5D-4D0F-A6B7-63350ADF1733,5,BCC,phase2,1
B996B617-8F02-417F-B492-9073600E1AC1,3,CCC,phase2,1
B9E5BC63-F08F-491C-942E-3176A9E2EBB4,1,BCC,phase1,1
BA080CF7-9031-4D65-84A0-AF3CC0FDF811,6,BCC,phase2,0
BA45B707-26A0-4038-B305-7032EAA051E2,5,CCC,phase1,1
BAB44892-817F-4F64-A77C-0BAE9D396BFD,6,BCC,phase1,0
BAF605E7-19D9-4D9D-806C-6FE20715AE24,6,ACC,phase1,0
BB1831DC-1474-4589-95F5-902EDF55C594,1,BCC,phase1,1
BB1D0205-9AA2-47EA-B29B-ECEF416D1A44,1,BCC,phase1,1
BB57BFF6-F5E7-4FF4-976B-3E5BA7C4CD1E,1,ABC,phase2,1
BB83768D-57B7-4D0E-907A-1ACE61B1F76A,1,CCC,phase1,1
BB8D4E86-271E-40BF-921C-B93AB7129761,1,CCC,phase2,1
BBB1EF11-5CD3-4F6B-92B9-FD76A505B30C,1,ACC,phase1,1
BC05EC18-B389-4A53-86BB-EA98A30C77BA,1,BCC,phase2,1
BC0FF32C-25CA-4EE2-9B5C-E4B944C31E05,5,ACC,phase2,1
BCB5844F-02F9-402B-987B-A01E329FE13D,6,CCC,phase2,0
BCFAA78F-BD6A-4E4E-8DF1-EEBD5845C59A,1,BCC,phase1,1
BD04AC89-AEC7-450C-8311-B194AB34778F,6,ABC,phase1,0
BD293A67-1A27-4113-9086-590DDD64E6D1,6,ABC,phase1,0
BD53AC88-4C83-4C14-995F-D89C9D413632,6,CCC,phase1,0
BD8D944C-ACC7-43B0-83A4-FF76493B4BBB,1,CCC,phase1,1
BDA70739-B996-465A-82A4-4CAEB3D00B6D,2,BCC,phase2,1
BDB54637-1D27-40E6-8274-5F62C6DA0171,6,ABC,phase1,0
BDC0005C-7F6A-485F-B233-1D175D5E4902,1,BCC,phase2,1
BDD6C9BA-965C-4935-B5C0-551C76D8300B,6,ACC,phase1,0
BDEBF394-3ACD-4D87-9FE7-BAE626BF0029,6,ACC,phase1,0
BE1CD545-C623-46BF-A206-88DE4559331A,6,BCC,phase2,0
BE28C6C5-AB76-48EF-974C-CE15799AB5F7,2,BCC,phase2,1
BE2FF317-B4D8-46F2-BD6A-B8169060329E,1,CCC,phase2,1
BE382935-9399-4CCB-9CB4-17129156C80F,6,CCC,phase1,0
BE67F803-2892-4209-A4BD-852E4D19275B,1,ABC,phase1,1
BE8E20C8-CD59-4F43-929A-81F6FF1CE68D,6,ABC,phase1,0
BEA543A3-EECE-4D7E-8912-45512F70DD86,1,ACC,phase2,1
BEB59235-A8AA-494F-B113-43768D970E3C,1,ABC,phase2,1
BEDE004A-0BA6-4E5B-A3E7-425F74FCE51C,1,BCC,phase1,1
BF314BE4-44B2-4778-A71A-B7434BC76966,6,ACC,phase1,0
BF809D36-EF55-4A0A-BC81-2AE75D3CC033,6,CCC,phase1,0
BFA72407-90C5-4CCD-8F3E-61C919215D6C,1,BCC,phase2,1
BFC805E2-E181-4415-BBCE-72AC25ADDAC0,3,BCC,phase1,1
BFD44234-DDF3-4C5C-8455-19A921EF055B,1,ACC,phase2,1
BFE71726-11F8-41A6-88DD-B98E8A6B76B6,6,ACC,phase2,0
C03F0D0F-6F0A-4EC4-93F8-E72249B027F9,4,ABC,phase2,1
C06EF00E-44C7-4BDE-80E8-DC28A0C439C5,6,CCC,phase1,0
C0959095-34C9-4EBC-9AF3-75313D1F0656,1,ABC,phase1,1
C0A39B95-E668-4558-973A-0BF34FA04031,6,BCC,phase2,0
C124C1DA-31B6-4D80-86C9-E62F987A7356,6,ABC,phase2,0
C1BDCC49-1964-484E-BB42-54085EC56A51,1,ABC,phase2,1
C1DA3B14-4343-4F09-B047-B617E95A2AF1,5,CCC,phase1,1
C1E9D493-867B-40C0-A1F4-7F7A5C5A1FB7,2,ABC,phase1,1
C20214F6-0B3C-4FD3-931A-5599232E31B8,1,ACC,phase2,1
C21CAC81-F33A-47D3-8F0B-80B9BAA978B5,3,ACC,phase1,1
C2273632-E8B0-45E6-9030-C2294FA486CD,6,CCC,phase2,0
C256891C-C6C6-4CB1-871F-F4FC2E44B0E5,2,BCC,phase1,1
C29D20A5-D8F9-466B-A5E9-6F9DEA0E1F9C,6,CCC,phase1,0
C2AED583-30DF-4D53-A445-A2CA0BB2824F,1,ACC,phase1,1
C2D4DB57-AFB1-4558-88CA-0A73DDAF54B5,6,ACC,phase1,0
C2F569D4-713F-4AF8-B179-C613E2E055FE,4,ABC,phase2,1
C31E7508-D100-49AC-9811-614FAB9E10CD,5,ACC,phase1,1
C34198D9-FF79-4CA9-9EB2-C4B828A1794B,5,CCC,phase2,1
C34CA39C-89C0-4357-8E38-7C23D0985C21,1,ACC,phase2,1
C34E9835-C36B-4B75-B172-F27F5CD0EBF6,1,BCC,phase2,1
C364B2A8-175B-40B3-9A01-ADFF1101DE37,5,CCC,phase1,1
C3733584-1026-417F-B77A-2D112E16AF48,1,ACC,phase2,1
C38C7441-848E-4DCD-AFE8-0603508E293A,1,ABC,phase2,1
C38D8DFB-3236-4A53-811D-5DDA7DFF1540,2,CCC,phase2,1
C3963D98-4CE1-4E08-BE0F-54717E29A195,3,ACC,phase2,1
C39D9EFD-1232-4C66-8AF4-B053856C0390,1,BCC,phase1,1
C450EBBB-B1C2-4143-BB4B-4272D58C80F0,5,BCC,phase2,1
C4837D82-A391-4A01-B4FB-2617F1844302,6,ACC,phase1,0
C48D1290-9BED-42E0-8A0B-8AD4CEBA3AF1,2,BCC,phase2,1
C4B19AFD-F1C5-4F3B-B8CA-F953B1CAD421,1,CCC,phase2,1
C4DF5C42-916F-433D-9F57-B495C33E35D0,1,BCC,phase1,1
C4E4D326-B75A-4B41-837D-66BB7B4E593A,6,CCC,phase1,0
C4EA95FA-44F1-4D00-8381-8CD4891D8FBF,5,CCC,phase2,1
C506A169-A8DF-4BA6-A912-B90452017C47,6,ABC,phase1,0
C50B0B30-0C3B-466D-8996-46B03A5A53AA,6,ABC,phase2,0
C555E3D2-EBD6-4DD3-A4B1-B51CA760A4E5,1,CCC,phase1,1
C57637C0-B7BB-4BEE-ADDB-E225D77A78B0,3,BCC,phase1,1
C57EEEF1-5408-46D8-957C-A338A7087AB3,1,BCC,phase2,1
C5BB1806-19B5-4DA4-B48B-87E71CB7F967,6,ACC,phase1,0
C5E94948-FBD0-4A62-BB0C-E1F7985DB5C3,6,ABC,phase2,0
C5F4F4CE-C3EC-4A90-9EBA-0FCA30795D32,6,ABC,phase2,0
C623FF95-2EF2-49B2-8735-5848D5429EFA,1,ACC,phase2,1
C639DA9C-B622-46BB-BE9F-71E43350CAB4,6,ACC,phase1,0
C690EC30-52D4-4E37-B3A0-376D43EC5730,6,ACC,phase1,0
C6AFB539-028E-49D5-9F95-B87C328163C6,6,BCC,phase1,0
C6EAC7F1-E655-4BAA-A5AC-365CA3710CF8,6,ABC,phase1,0
C75B02FC-FF77-4D62-B9B9-84D0A5BD13CB,1,ACC,phase1,1
C7728E85-0872-4D6C-9D43-277F0DF28527,6,BCC,phase2,0
C7CC54A7-A420-478F-8127-F3474935C979,4,BCC,phase1,1
C7D6B2AB-309F-420E-8094-E6EB54C0E4CC,2,ABC,phase1,1
C7DA69EA-1F1F-428A-9AE5-4BB959704E04,6,ABC,phase2,0
C7DDE0E1-15C0-4272-81B0-3C2047CCF0B1,6,BCC,phase2,0
C7DED6D9-251C-43B0-824B-04AC9D5D7DA7,5,ACC,phase1,1
C80044BF-24F8-42ED-80F7-59FA7B4A87AE,1,ACC,phase2,1
C80E8D1C-F3D5-47A9-84BF-32CA74696049,6,ACC,phase1,0
C829D907-BCBC-4D67-B6C4-71D0A89A153C,1,CCC,phase1,1
C847FEC1-7563-45CF-90B5-D4296AE228BE,3,ACC,phase2,1
C8650D97-71B3-4760-B093-8990FF2B8203,6,CCC,phase2,0
C8BE84A0-0BD8-4EDD-B180-34A63773C190,6,BCC,phase2,0
C8CB2EFE-E768-4F95-991A-AA9CD0E4CFFC,6,BCC,phase1,0
C8D3C496-AC98-4D6C-B641-8C028CDAA5E6,1,BCC,phase1,1
C8DB8040-1468-4713-A4E1-3A16FEACFBA6,1,BCC,phase1,1
C8E60AD0-767D-4E58-90D9-232E89055A51,6,BCC,phase2,0
C9030ACD-4062-4F10-930E-1539659D6C25,3,BCC,phase2,1
C93094AC-0E0F-4D44-8924-F7605B134D27,1,BCC,phase1,1
C9377A2F-9FF6-47C2-964A-A708857F32F2,2,ABC,phase2,1
C99C1A8B-97C3-4C99-8A85-B4CBEB4F0A71,1,BCC,phase1,1
C99F92F1-BAC0-4262-8513-74B8BEB16F51,1,ABC,phase1,1
CA0C5251-1D10-4FA9-99AC-2E76655B4E52,2,BCC,phase2,1
CA366642-B2C7-4321-8E96-F77FBFE8F021,6,BCC,phase2,0
CA716A84-0100-441A-BA8E-0ACDAE4C3A31,5,ACC,phase2,1
CA8639B6-107C-4C8D-8A6C-E1692976C69E,1,ACC,phase2,1
CADD6498-6462-48AA-910A-465C863B52EF,1,BCC,phase2,1
CAEB421E-356B-49CA-9A8F-E65B5A2F6182,6,BCC,phase2,0
CB4034A3-9578-4FA2-BC61-B7E0E406E022,1,ABC,phase1,1
CC4AEA20-62CD-47F6-99B9-4828C090739C,5,CCC,phase1,1
CC92C4DE-54D3-464A-85B5-496C72E7F220,6,BCC,phase1,0
CCBE7820-75A6-427F-A6B6-2A8DF074D5F8,6,ABC,phase2,0
CCFEA76D-34AB-4BAA-854E-5DE4BE4F2B74,6,ABC,phase2,0
CD0BA60B-2C2D-424D-AF03-5BB3C607443B,4,ACC,phase2,1
CD2F1C7C-B9CF-4DC2-9DEF-31872E37CB58,2,ABC,phase2,1
CD3307F2-FC76-44FA-917F-A7C7485686FA,1,CCC,phase1,1
CD3B7F39-B673-40F4-BCF2-DB421C564F52,6,ACC,phase1,0
CD6E601E-F6AA-48D7-B78D-7D3F3F516017,6,CCC,phase2,0
CD71C2E6-4F27-4752-870A-113E2C09BB45,6,ABC,phase2,0
CD7CA803-D845-49CA-9111-105D1922A9A4,5,BCC,phase1,1
CD851AC5-A4C2-463B-BC4C-B20CC40FDB2B,1,BCC,phase2,1
CE9B29DC-7185-46F3-8628-644C7AEEA824,1,CCC,phase2,1
CEB4B5F9-4699-43B2-BAE2-DC26FB7F5116,5,ABC,phase1,1
CEB82D28-BB8B-41EB-8127-8DBB5F7D7189,3,ACC,phase1,1
CF039DEB-48CE-4D8D-A01F-ECD280A0DE59,1,ABC,phase1,1
CF0916D3-91C9-433A-90D7-FFDF3C926005,1,BCC,phase2,1
CF12B046-CC53-4D31-83D1-CE98503939BF,6,CCC,phase2,0
CF2F2DDB-BBC0-4971-B0EE-EB961BF1BADB,1,BCC,phase1,1
CF445D75-F4C2-47FE-B681-6E93528BC4A2,6,CCC,phase1,0
CF5F61D3-E5AE-4C10-9E2A-133017E88934,1,ABC,phase2,1
CF85F2C3-7DD0-4902-80D6-8E0A5CEB6F53,3,BCC,phase2,1
CF98289D-9A34-4EBA-A9AC-340199B6CCA4,6,BCC,phase1,0
CFA441CB-3880-49F2-B8E9-D7515EAA17EB,2,ACC,phase2,1
D0080531-6E21-4266-A491-F275CC84AC85,3,ACC,phase2,1
D00E416C-8C8E-4BB1-BF07-F4222C8BC4C2,3,ACC,phase2,1
D0359333-D653-4BC9-8BC6-CCD04C236B04,1,CCC,phase1,1
D08EEC9C-60A0-4A8A-BEAB-22DE4F2ADE94,1,ACC,phase2,1
D093585B-C626-4F49-A609-286BA811F928,3,BCC,phase2,1
D0D331B4-8CA3-46D3-9BEE-9586C71870B0,1,BCC,phase1,1
D0DBD177-78FD-410A-96FF-708340E11BC7,2,ACC,phase2,1
D11B286E-D70F-489D-9774-831C67420440,6,ACC,phase1,0
D11BA4AB-2847-46ED-869B-0563FB1C89C8,6,CCC,phase2,0
D184A496-37E8-420E-9DA8-01E8BC88DD6F,1,BCC,phase2,1
D19BA870-712A-402D-AF30-2DCCD3345038,1,CCC,phase2,1
D1AE39D2-A917-47D5-B0C3-DF633732C83E,2,CCC,phase2,1
D27338C8-D067-4063-92C9-666502D33830,6,ABC,phase1,0
D2D9ECCF-8D78-45C2-A58E-58CF8A8E19E9,1,BCC,phase1,1
D2DD6494-4656-4050-9E51-A32ABC9832C4,6,ACC,phase1,0
D3029488-C36D-4F9A-AA9D-99A539802EA0,6,BCC,phase1,0
D3292673-D012-41BF-AC0E-33DAD83199C7,6,CCC,phase1,0
D3414FBD-2094-410B-A77B-AE7E42B3CE1A,1,CCC,phase1,1
D34BC93E-C021-4D4D-B64A-C0837314B8C9,5,BCC,phase1,1
D35CA539-1B1B-46B7-924C-AD48A55E607B,1,ACC,phase2,1
D37CF9D3-BC99-4FE1-A3FE-7A813FD1EDAE,1,CCC,phase2,1
D3BEFBDB-21F6-4D6F-A4E3-024841496B43,6,CCC,phase1,0
D3DCD467-92BA-48D0-BA01-6126A58845EE,3,ACC,phase1,1
D3E23B6F-943A-4971-8E94-BF0AA9819091,3,CCC,phase2,1
D41E3047-FA3F-4E2F-A3BC-3762C7E6DA9D,5,ABC,phase2,1
D4D4E27B-E174-4829-BC2C-2A245CE75673,6,ABC,phase2,0
D4EE2AB2-BC76-4FC1-AB15-1426DDBF9025,2,ABC,phase1,1
D54FAFD6-0D4D-4DFC-8DFE-813BF7EC3ACC,1,ABC,phase2,1
D57F2679-A83D-4657-86EA-367A9349CF13,3,ABC,phase1,1
D5AF9D26-EDA5-4A5E-86B7-5C5C809F212E,6,BCC,phase1,0
D5D7E72A-F6ED-4247-978E-56FB9C1170E6,3,CCC,phase2,1
D5E2FDE5-6519-496A-B0DA-BCF01915B9F3,1,ACC,phase1,1
D5EAE4FD-4276-4E1A-9380-1CC58011FC51,6,ACC,phase2,0
D61221C3-56D0-490F-90FF-0874D12F0391,2,ACC,phase1,1
D63DE871-A62B-4B8B-87EF-05764482280E,5,ACC,phase2,1
D6554E81-37AF-452D-B9EB-555A7E7C881D,1,ABC,phase2,1
D6D5E341-A5A4-404A-B752-F66E4CF6D376,1,CCC,phase1,1
D6DA6D48-FD73-4C5E-B8F4-8D820005B455,1,BCC,phase2,1
D6DACE0B-5C4A-4AC2-ABA5-49D0867B8B11,6,ACC,phase1,0
D7084342-F04B-4FAD-A78D-5EAADCEA5C6F,1,ACC,phase1,1
D72237F9-9971-4A2C-B010-A4E5DC683251,1,BCC,phase1,1
D726A961-5090-402A-9718-BD599A169960,6,BCC,phase1,0
D7515E42-8C78-4B11-9A5F-1868BB0FFAF6,6,ABC,phase2,0
D76216EC-A646-4CDF-9DD2-91B42770C3B6,5,ACC,phase1,1
D77B98E5-D52C-4B98-B954-A7B51A7FFA6E,1,ACC,phase2,1
D7B135A1-4CB6-4876-982C-4420007DBFE9,4,ACC,phase1,1
D7B4E92F-C199-4280-A405-50C21169512B,1,ACC,phase1,1
D7C3C6E7-BB9B-46D8-B93F-E90CF6E1DADD,4,CCC,phase1,1
D7ECA3DA-B42F-4AC7-99D7-D547CAB04F7A,3,CCC,phase1,1
D80AFF65-FA6E-4A73-B2FB-DF35756679D8,6,CCC,phase1,0
D8259C2C-900F-44BC-AC28-8E21C96B0D00,6,ABC,phase1,0
D8402C18-C750-4133-BD50-FE5765EDD2FE,1,CCC,phase1,1
D8768A5B-DECD-4AB8-8C49-65C2FCD21AFB,6,CCC,phase1,0
D88E5D70-45D8-4298-B1F3-ADE60277C57B,1,BCC,phase2,1
D89138C1-2D22-4975-821F-678643276168,6,BCC,phase1,0
D8BF8B86-5ECD-48F1-BEDA-C49D83AEB8D1,5,BCC,phase2,1
D8D3BCBB-C884-431B-8BC3-B3BC044096DB,1,ABC,phase2,1
D8FD9700-B4DA-455F-96CF-A31D7F8AD43B,6,BCC,phase1,0
D8FDB24C-8822-438B-9D40-3EDA658FB0C3,1,BCC,phase1,1
D916F96F-6FDC-465F-9384-6B610AFEDB2A,1,ABC,phase1,1
D91C2E38-D920-4508-BED5-646F89A99F20,1,ABC,phase1,1
D965143B-396A-42D2-9954-873DF1E4C091,4,CCC,phase1,1
D96EE66F-3F06-4A29-8C1A-3C4C1B6CF778,6,ACC,phase1,0
D99680A1-24A0-41C7-820B-8AE697813388,2,ACC,phase1,1
D9DB34BC-0AEE-4109-8B8E-4737589E8A3D,1,CCC,phase2,1
D9E73ED3-9516-4866-A356-4CE3FAA8C526,6,ABC,phase1,0
DA827118-FC07-45B9-8395-91A39E316684,6,ABC,phase2,0
DA8E9CFC-4F1A-4835-B914-0A89B163A4E4,5,ABC,phase2,1
DA8EE792-7ED0-4A5D-9394-A3B042B84D1B,6,ACC,phase2,0
DA92AE6B-D178-4110-A1D5-941DDC5EDA9D,1,ACC,phase2,1
DB473573-E4AF-4154-A131-46D30BC1937F,6,BCC,phase1,0
DB4AF9DD-17D1-48BF-A1D3-86B3AD46A1D8,6,ABC,phase1,0
DB8FB0EE-A106-403F-A1AE-E88A76F33419,1,CCC,phase2,1
DBB7294D-0FC8-46FA-876F-F68365FC6EC1,6,ACC,phase2,0
DC462F90-FF62-4DFE-BF89-19007422A409,1,ACC,phase1,1
DC5926A0-7E85-483F-8A7E-21979DD398B2,3,BCC,phase2,1
DC7624A6-7029-4987-BB2E-DC63951C8B4F,6,ABC,phase2,0
DCBC21A5-73ED-4F06-87B2-91B98B103875,4,CCC,phase1,1
DD14E05A-4203-4605-ABFA-A640A495D2DC,6,BCC,phase2,0
