timestamp,isReIntervention,interventionDuration,timezone,interventionType,app,resolution
1753481123.8621058,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753483217.577544,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753516637.143087,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753516826.4013,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753516933.619664,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753517434.93767,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753519041.549051,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753520282.7482429,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753522219.8957949,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753523257.251626,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753523547.245121,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753529168.44985,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753529255.456265,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753529338.0504398,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753529488.7245522,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753529539.6334848,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753532674.322485,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753534448.916347,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753535325.305499,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753535728.511235,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753535912.3009071,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753536163.521861,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753538627.382656,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753538681.2181292,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753538702.4596581,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753541478.23158,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753541494.86007,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753542870.4126081,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753543269.706423,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753547794.16265,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753547822.7588391,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753548102.8076282,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753548118.880729,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753548861.943194,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753549411.1966438,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753552241.0577931,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753554004.073604,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753554788.7166991,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753560645.2175012,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753561114.178169,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753561277.912634,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753561844.109736,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753561884.0652652,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753562633.199758,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753564034.0935311,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753564531.210937,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753566323.7648978,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753566334.103529,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753572907.873879,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753574409.863215,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753576847.717304,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753576849.792851,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753576857.276225,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753576858.89802,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753576872.881456,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753576977.410746,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753606311.252835,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753607260.359589,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753607405.46621,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753609320.940314,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753611695.216868,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753614298.103559,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753617048.853232,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753618841.978279,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753620893.266879,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753626467.571084,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753626589.433374,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753635448.519342,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753638119.9216619,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753639369.465899,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753642143.086941,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753642186.454762,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753643013.891089,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753643056.91236,False,6.0,Asia/Karachi,breathingExercise,instagram,openedApp
1753644424.7335339,False,6.0,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
