timestamp,app,timezone,isReIntervention,resolution,interventionType,interventionDuration,purpose,timeIntervalUntilReIntervention
1751903560.176853,tikTok,America/Los_Angeles,False,closedApp,,,,
1751904037.843406,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,360.0
1751904416.586014,tikTok,America/Los_Angeles,False,closedApp,,,,
1751904659.383759,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Toilet,420.0
1751905082.525255,tikTok,America/Los_Angeles,False,closedApp,,,,
1751906961.4749742,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,420.0
1751907386.5992332,tikTok,America/Los_Angeles,False,closedApp,,,,
1751907393.4652472,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751911597.296767,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751912202.6176639,tikTok,America/Los_Angeles,False,closedApp,,,,
1751912283.515726,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1751912531.98848,tikTok,America/Los_Angeles,False,closedApp,,,,
1751912955.980207,tikTok,America/Los_Angeles,False,closedApp,,,,
1751930744.380083,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,840.0
1751948482.536385,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1751948948.554538,tikTok,America/Los_Angeles,False,closedApp,,,,
1751949707.490555,tikTok,America/Los_Angeles,False,closedApp,,,,
1751982621.7533479,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751983245.435003,tikTok,America/Los_Angeles,False,closedApp,,,,
1751986035.498791,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751992529.45954,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751994337.413124,tikTok,America/Los_Angeles,False,closedApp,,,,
1751996368.944809,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751997729.207807,tikTok,America/Los_Angeles,False,closedApp,,,,
1752011383.327424,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752011744.847434,tikTok,America/Los_Angeles,False,closedApp,,,,
1752012361.648844,tikTok,America/Los_Angeles,False,closedApp,,,,
1752012487.576785,tikTok,America/Los_Angeles,False,closedApp,,,,
1752013206.4251652,tikTok,America/Los_Angeles,False,closedApp,,,,
1752013221.634165,tikTok,America/Los_Angeles,True,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752014872.094141,tikTok,America/Los_Angeles,False,closedApp,,,,
1752015040.2271461,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752015066.283193,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1752015762.167643,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752016690.027148,tikTok,America/Los_Angeles,False,closedApp,,,,
1752017166.25228,tikTok,America/Los_Angeles,False,closedApp,,,,
1752017667.025581,tikTok,America/Los_Angeles,False,closedApp,,,,
1752033110.275888,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752033148.375723,tikTok,America/Los_Angeles,False,closedApp,,,,
1752034389.531493,tikTok,America/Los_Angeles,False,closedApp,,,,
1752035035.153901,tikTok,America/Los_Angeles,False,closedApp,,,,
1752035158.733839,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1752035687.8662372,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752036651.441269,tikTok,America/Los_Angeles,False,closedApp,,,,
1752036990.643693,tikTok,America/Los_Angeles,False,closedApp,,,,
1752037211.085989,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752093420.171667,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752093715.851424,tikTok,America/Los_Angeles,False,closedApp,,,,
1752094302.69697,tikTok,America/Los_Angeles,False,closedApp,,,,
1752094807.7185302,tikTok,America/Los_Angeles,False,closedApp,,,,
1752094986.2114139,tikTok,America/Los_Angeles,False,closedApp,,,,
1752095332.876184,tikTok,America/Los_Angeles,False,closedApp,,,,
1752099536.169528,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1080.0
1752099818.2969332,tikTok,America/Los_Angeles,False,closedApp,,,,
1752102707.167192,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1260.0
1752102860.812058,tikTok,America/Los_Angeles,False,closedApp,,,,
1752109349.633528,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752109375.8322,tikTok,America/Los_Angeles,False,closedApp,,,,
1752109616.649725,tikTok,America/Los_Angeles,False,closedApp,,,,
1752109672.639086,tikTok,America/Los_Angeles,False,closedApp,,,,
1752109833.025981,tikTok,America/Los_Angeles,False,closedApp,,,,
1752110080.1039438,tikTok,America/Los_Angeles,False,closedApp,,,,
1752116877.353931,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752118654.24364,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1752118775.789567,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752119132.237186,tikTok,America/Los_Angeles,False,closedApp,,,,
1752119356.198265,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752119801.809723,tikTok,America/Los_Angeles,False,closedApp,,,,
1752121349.802697,tikTok,America/Los_Angeles,False,closedApp,,,,
1752155713.080542,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752155835.956822,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752156322.152254,tikTok,America/Los_Angeles,False,closedApp,,,,
1752156787.1124902,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752156930.657587,tikTok,America/Los_Angeles,False,closedApp,,,,
1752157927.170851,tikTok,America/Los_Angeles,False,closedApp,,,,
1752179203.657588,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1752190462.203018,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752191171.932252,tikTok,America/Los_Angeles,False,closedApp,,,,
1752191482.461617,tikTok,America/Los_Angeles,False,closedApp,,,,
1752191624.142949,tikTok,America/Los_Angeles,False,closedApp,,,,
1752191777.988021,tikTok,America/Los_Angeles,False,closedApp,,,,
1752191852.273467,tikTok,America/Los_Angeles,False,closedApp,,,,
1752192042.0247068,tikTok,America/Los_Angeles,False,closedApp,,,,
1752199453.336771,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1752199915.975603,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752202568.391601,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752202637.5868092,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752203667.927126,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752202718.666685,tikTok,America/Los_Angeles,False,closedApp,,,,
1752203239.510757,tikTok,America/Los_Angeles,False,closedApp,,,,
1752205163.817471,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752212738.616368,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Toilet,480.0
1752213088.59213,tikTok,America/Los_Angeles,False,closedApp,,,,
1752213289.037102,tikTok,America/Los_Angeles,False,closedApp,,,,
1752213426.7215161,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Can’t sleep,540.0
1752214339.0978842,tikTok,America/Los_Angeles,False,closedApp,,,,
1752244498.119399,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1752244910.711207,tikTok,America/Los_Angeles,False,closedApp,,,,
1752250975.7473989,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1752264867.705786,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752266673.4618711,tikTok,America/Los_Angeles,False,closedApp,,,,
1752267865.080473,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752268500.315079,tikTok,America/Los_Angeles,False,closedApp,,,,
1752270727.06426,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752270869.1184049,tikTok,America/Los_Angeles,False,closedApp,,,,
1752272273.705874,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,420.0
1752272292.9834728,tikTok,America/Los_Angeles,False,closedApp,,,,
1752273101.380735,tikTok,America/Los_Angeles,False,closedApp,,,,
1752273403.51879,tikTok,America/Los_Angeles,False,closedApp,,,,
1752273710.899053,tikTok,America/Los_Angeles,False,closedApp,,,,
1752273725.969201,tikTok,America/Los_Angeles,True,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752273820.85309,tikTok,America/Los_Angeles,False,closedApp,,,,
1752274096.873425,tikTok,America/Los_Angeles,False,closedApp,,,,
1752275614.712453,tikTok,America/Los_Angeles,False,closedApp,,,,
1752283800.1449609,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Relax,900.0
1752292294.486273,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1752292577.5293179,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752292621.421027,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752293399.608307,tikTok,America/Los_Angeles,False,closedApp,,,,
1752293962.890722,tikTok,America/Los_Angeles,False,closedApp,,,,
1752302252.556704,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752333818.976856,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752334342.275175,tikTok,America/Los_Angeles,False,closedApp,,,,
1752335082.17634,tikTok,America/Los_Angeles,False,closedApp,,,,
1752341826.0413,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752342016.85736,tikTok,America/Los_Angeles,False,closedApp,,,,
1752343222.0907202,tikTok,America/Los_Angeles,False,closedApp,,,,
1752365390.027612,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752366140.917757,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752367008.983687,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752367134.8137999,tikTok,America/Los_Angeles,False,closedApp,,,,
1752367363.284779,tikTok,America/Los_Angeles,False,closedApp,,,,
1752367841.245187,tikTok,America/Los_Angeles,False,closedApp,,,,
1752368238.188192,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752368275.1759748,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752368710.7295961,tikTok,America/Los_Angeles,False,closedApp,,,,
1752368898.5576138,tikTok,America/Los_Angeles,False,closedApp,,,,
1752370165.092727,tikTok,America/Los_Angeles,False,closedApp,,,,
1752370201.090569,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752370949.211034,tikTok,America/Los_Angeles,False,closedApp,,,,
1752371501.351064,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1752373495.300363,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752374659.016765,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752374772.30259,tikTok,America/Los_Angeles,False,closedApp,,,,
1752375515.287395,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752375665.706984,tikTok,America/Los_Angeles,False,closedApp,,,,
1752376064.876307,tikTok,America/Los_Angeles,False,closedApp,,,,
1752376113.028266,tikTok,America/Los_Angeles,False,closedApp,,,,
1752376140.931234,tikTok,America/Los_Angeles,False,closedApp,,,,
1752376555.519418,tikTok,America/Los_Angeles,False,closedApp,,,,
1752377320.656539,tikTok,America/Los_Angeles,False,closedApp,,,,
1752377726.995177,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752378447.162848,tikTok,America/Los_Angeles,False,closedApp,,,,
1752379259.485251,tikTok,America/Los_Angeles,False,closedApp,,,,
1752379958.9589128,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752416553.087162,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752416711.867585,tikTok,America/Los_Angeles,False,closedApp,,,,
1752417211.6557941,tikTok,America/Los_Angeles,False,closedApp,,,,
1752418011.368483,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752418407.247107,tikTok,America/Los_Angeles,False,closedApp,,,,
1752420579.0554461,tikTok,America/Los_Angeles,False,closedApp,,,,
1752420657.180289,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1752421426.210623,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752422626.130867,tikTok,America/Los_Angeles,False,closedApp,,,,
1752424544.025372,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752424579.809464,tikTok,America/Los_Angeles,False,closedApp,,,,
1752425103.397606,tikTok,America/Los_Angeles,False,closedApp,,,,
1752432856.452711,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752433475.9014668,tikTok,America/Los_Angeles,False,closedApp,,,,
1752433627.858786,tikTok,America/Los_Angeles,False,closedApp,,,,
1752433647.149733,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Search Info,
1752434146.5406861,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752434147.762487,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752434163.391257,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Search Info,
1752434538.644775,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1752435084.1352339,tikTok,America/Los_Angeles,False,closedApp,,,,
1752435337.224999,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752435950.236597,tikTok,America/Los_Angeles,False,closedApp,,,,
1752440566.002485,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1752440855.856374,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752441217.006515,tikTok,America/Los_Angeles,False,closedApp,,,,
1752441729.9249148,tikTok,America/Los_Angeles,False,closedApp,,,,
1752453173.6205559,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752456777.357853,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1752457369.3899078,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752457478.088893,tikTok,America/Los_Angeles,False,closedApp,,,,
1752457527.351509,tikTok,America/Los_Angeles,False,closedApp,,,,
1752461084.2961001,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1752470232.5440168,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Can’t sleep,1020.0
1752471072.7051091,tikTok,America/Los_Angeles,False,closedApp,,,,
1752471259.118312,tikTok,America/Los_Angeles,False,closedApp,,,,
1752471301.586968,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Can’t sleep,780.0
1752472085.326683,tikTok,America/Los_Angeles,False,closedApp,,,,
1752507104.3415918,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752514651.4946861,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752514990.3095179,tikTok,America/Los_Angeles,False,closedApp,,,,
1752515102.2859201,tikTok,America/Los_Angeles,False,closedApp,,,,
1752516468.8892698,tikTok,America/Los_Angeles,False,closedApp,,,,
1752516509.4890342,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752516531.6390262,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752516567.943228,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752516601.539888,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752517048.821404,tikTok,America/Los_Angeles,False,closedApp,,,,
1752517086.721294,tikTok,America/Los_Angeles,False,closedApp,,,,
1752517818.8396869,tikTok,America/Los_Angeles,False,closedApp,,,,
1752517955.806038,tikTok,America/Los_Angeles,False,closedApp,,,,
1752528252.445335,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752529678.70967,tikTok,America/Los_Angeles,False,closedApp,,,,
1752530005.5400882,tikTok,America/Los_Angeles,False,closedApp,,,,
1752530247.388974,tikTok,America/Los_Angeles,False,closedApp,,,,
1752530275.082707,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752530347.209574,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1752540820.863986,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752540837.684492,tikTok,America/Los_Angeles,False,closedApp,,,,
1752548404.022723,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752584915.965047,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752585247.724669,tikTok,America/Los_Angeles,False,closedApp,,,,
1752588838.238878,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752588988.612503,tikTok,America/Los_Angeles,False,closedApp,,,,
1752589351.482522,tikTok,America/Los_Angeles,False,closedApp,,,,
1752590370.255423,tikTok,America/Los_Angeles,False,closedApp,,,,
1752590614.5735722,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752590898.886483,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752590914.963589,tikTok,America/Los_Angeles,False,closedApp,,,,
1752591782.988236,tikTok,America/Los_Angeles,False,closedApp,,,,
1752591863.884356,tikTok,America/Los_Angeles,False,closedApp,,,,
1752592367.7274199,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752598892.482734,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752600676.7543368,tikTok,America/Los_Angeles,False,closedApp,,,,
1752612757.4148831,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752612798.4991899,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752613235.81709,tikTok,America/Los_Angeles,False,closedApp,,,,
1752613270.409327,tikTok,America/Los_Angeles,False,closedApp,,,,
1752614149.611758,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1752615072.6163921,tikTok,America/Los_Angeles,False,closedApp,,,,
1752615422.200323,tikTok,America/Los_Angeles,False,closedApp,,,,
1752615554.464201,tikTok,America/Los_Angeles,False,closedApp,,,,
1752618077.4317021,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1752621962.363501,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
