app,timezone,interventionDuration,timestamp,resolution,isReIntervention,interventionType,purpose,timeIntervalUntilReIntervention
instagram,America/Sao_Paulo,1.5,1750977535.7357779,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1750977595.1039438,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1750977901.3129091,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1750977934.702067,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1750978084.179548,openedApp,False,breathingExercise,Pesquisar informações,120.0
instagram,America/Sao_Paulo,1.5,1750983524.39204,openedApp,False,breathingExercise,Distração,60.0
youtube,America/Sao_Paulo,1.5,1750983548.199425,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751005220.7207708,openedApp,False,breathingExercise,Ficar por dentro,60.0
instagram,America/Sao_Paulo,1.5,1751009169.0909638,openedApp,False,breathingExercise,Ficar por dentro,120.0
youtube,America/Sao_Paulo,1.5,1751009299.4687371,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751011261.810852,openedApp,False,breathingExercise,Entediado,60.0
instagram,America/Sao_Paulo,1.5,1751011733.966636,openedApp,False,breathingExercise,Distração,60.0
youtube,America/Sao_Paulo,1.5,1751011817.8930712,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751011846.253004,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751011857.712698,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751015205.484843,openedApp,False,breathingExercise,Entretenimento,120.0
instagram,America/Sao_Paulo,1.5,1751015710.0013862,openedApp,False,breathingExercise,Distração,120.0
instagram,America/Sao_Paulo,1.5,1751015800.8326988,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751016054.1342611,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751016063.9121451,openedApp,False,breathingExercise,Distração,60.0
instagram,America/Sao_Paulo,1.5,1751016351.178081,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751016518.315839,openedApp,False,breathingExercise,Relaxar,
instagram,America/Sao_Paulo,1.5,1751023244.6655002,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751023782.139268,openedApp,False,breathingExercise,Entretenimento,60.0
instagram,America/Sao_Paulo,1.5,1751023863.794656,openedApp,True,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751024253.81094,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751024275.491725,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751026438.20334,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751030375.72106,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751032418.234758,openedApp,False,breathingExercise,Ficar por dentro,180.0
youtube,America/Sao_Paulo,1.5,1751032695.610074,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751033077.511028,openedApp,False,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751033339.272289,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751033390.042938,openedApp,False,breathingExercise,Ficar por dentro,180.0
instagram,America/Sao_Paulo,1.5,1751033824.568037,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751033826.807119,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751037631.413986,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751038118.926466,openedApp,False,breathingExercise,Distração,60.0
instagram,America/Sao_Paulo,1.5,1751039677.888682,openedApp,False,breathingExercise,Entretenimento,300.0
youtube,America/Sao_Paulo,1.5,1751040009.236548,openedApp,False,breathingExercise,Entretenimento,
instagram,America/Sao_Paulo,1.5,1751040743.8487458,openedApp,False,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751040761.035717,openedApp,True,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751040996.8220649,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751041608.23576,openedApp,False,breathingExercise,Relaxar,60.0
instagram,America/Sao_Paulo,1.5,1751041681.283201,openedApp,True,breathingExercise,Relaxar,300.0
youtube,America/Sao_Paulo,1.5,1751042001.938272,openedApp,False,breathingExercise,Relaxar,
instagram,America/Sao_Paulo,1.5,1751047332.623807,openedApp,False,breathingExercise,Entretenimento,60.0
youtube,America/Sao_Paulo,1.5,1751047408.802829,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751048004.852622,openedApp,False,breathingExercise,Ficar por dentro,60.0
instagram,America/Sao_Paulo,1.5,1751048129.202517,openedApp,False,breathingExercise,Distração,60.0
instagram,America/Sao_Paulo,1.5,1751048199.293549,openedApp,True,breathingExercise,Distração,180.0
instagram,America/Sao_Paulo,1.5,1751049264.928097,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751049295.326061,openedApp,False,breathingExercise,Entediado,
instagram,America/Sao_Paulo,1.5,1751050629.831022,openedApp,False,breathingExercise,Ficar por dentro,180.0
instagram,America/Sao_Paulo,1.5,1751056190.736933,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751058510.655007,openedApp,False,breathingExercise,Ficar por dentro,60.0
instagram,America/Sao_Paulo,1.5,1751060101.127342,openedApp,False,breathingExercise,Entretenimento,180.0
instagram,America/Sao_Paulo,1.5,1751060222.266376,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751060255.4414392,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751060433.4049401,openedApp,False,breathingExercise,Relaxar,60.0
instagram,America/Sao_Paulo,1.5,1751060562.0479841,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751062096.943243,openedApp,False,breathingExercise,Ficar por dentro,60.0
youtube,America/Sao_Paulo,1.5,1751062259.7305489,openedApp,False,breathingExercise,Postar algo,
youtube,America/Sao_Paulo,1.5,1751063155.39576,openedApp,False,breathingExercise,Relaxar,
youtube,America/Sao_Paulo,1.5,1751064555.491194,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751064576.019917,openedApp,False,breathingExercise,Relaxar,
youtube,America/Sao_Paulo,1.5,1751064654.134173,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751065916.23175,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751066353.328721,openedApp,False,breathingExercise,Entretenimento,
instagram,America/Sao_Paulo,1.5,1751073220.817709,openedApp,False,breathingExercise,Distração,60.0
youtube,America/Sao_Paulo,1.5,1751073295.3996902,openedApp,False,breathingExercise,Mensagem,
instagram,America/Sao_Paulo,1.5,1751075023.628483,openedApp,False,breathingExercise,Entretenimento,60.0
instagram,America/Sao_Paulo,1.5,1751113191.144353,openedApp,False,breathingExercise,Entretenimento,60.0
youtube,America/Sao_Paulo,1.5,1751113532.754822,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751115154.83062,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751116689.383712,openedApp,False,breathingExercise,Mensagem,
instagram,America/Sao_Paulo,1.5,1751117493.822351,openedApp,False,breathingExercise,Mensagem,60.0
instagram,America/Sao_Paulo,1.5,1751117567.816512,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751117875.560316,openedApp,True,breathingExercise,Relaxar,300.0
instagram,America/Sao_Paulo,1.5,1751117967.668322,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751118109.426003,openedApp,False,breathingExercise,Relaxar,
youtube,America/Sao_Paulo,1.5,1751121132.326645,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751123929.724819,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751124443.533708,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751129371.327421,openedApp,False,breathingExercise,Entretenimento,
instagram,America/Sao_Paulo,1.5,1751130531.821883,openedApp,False,breathingExercise,Entretenimento,120.0
instagram,America/Sao_Paulo,1.5,1751130656.020885,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751132357.171675,openedApp,False,breathingExercise,Mensagem,60.0
instagram,America/Sao_Paulo,1.5,1751132429.780951,openedApp,True,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751132737.798209,openedApp,True,breathingExercise,Relaxar,60.0
youtube,America/Sao_Paulo,1.5,1751132814.653808,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751133198.509851,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751136257.4180121,openedApp,True,breathingExercise,Mensagem,180.0
instagram,America/Sao_Paulo,1.5,1751136509.269584,openedApp,False,breathingExercise,Entediado,60.0
instagram,America/Sao_Paulo,1.5,1751136580.605853,openedApp,True,breathingExercise,Relaxar,60.0
youtube,America/Sao_Paulo,1.5,1751136703.218832,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751137614.926392,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751138636.560703,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751142376.4712539,openedApp,False,breathingExercise,Mensagem,60.0
instagram,America/Sao_Paulo,1.5,1751142449.878896,openedApp,True,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751142759.634567,openedApp,True,breathingExercise,Entretenimento,300.0
youtube,America/Sao_Paulo,1.5,1751143057.4025378,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751143060.4861178,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751145753.758062,openedApp,False,breathingExercise,Distração,60.0
youtube,America/Sao_Paulo,1.5,1751148437.467681,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751148966.017284,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751149406.3887901,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751149970.8858871,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751152645.563308,openedApp,False,breathingExercise,Mensagem,
youtube,America/Sao_Paulo,1.5,1751153242.5544848,openedApp,False,breathingExercise,Mensagem,
youtube,America/Sao_Paulo,1.5,1751154447.494514,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751155380.715642,openedApp,False,breathingExercise,Mensagem,60.0
instagram,America/Sao_Paulo,1.5,1751155459.57647,dismissedAppOpening,True,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751160035.918367,openedApp,False,breathingExercise,Mensagem,180.0
instagram,America/Sao_Paulo,1.5,1751160227.1081161,openedApp,True,breathingExercise,Mensagem,300.0
instagram,America/Sao_Paulo,1.5,1751197025.452227,openedApp,False,breathingExercise,Entediado,60.0
instagram,America/Sao_Paulo,1.5,1751197054.006571,openedApp,False,breathingExercise,Entretenimento,300.0
youtube,America/Sao_Paulo,1.5,1751197372.0337648,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751197597.434744,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751197839.1630201,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751197855.34413,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751198309.587136,openedApp,False,breathingExercise,Relaxar,
instagram,America/Sao_Paulo,1.5,1751198632.824115,openedApp,False,breathingExercise,Relaxar,180.0
instagram,America/Sao_Paulo,1.5,1751198799.955639,openedApp,False,breathingExercise,Ficar por dentro,240.0
youtube,America/Sao_Paulo,1.5,1751199075.678796,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751199408.1434731,openedApp,False,breathingExercise,Entediado,
youtube,America/Sao_Paulo,1.5,1751199644.893814,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751199948.250747,openedApp,False,breathingExercise,Ficar por dentro,120.0
instagram,America/Sao_Paulo,1.5,1751202969.442995,openedApp,False,breathingExercise,Mensagem,60.0
instagram,America/Sao_Paulo,1.5,1751203044.8586612,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751203348.0990682,dismissedAppOpening,True,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751203357.988721,openedApp,False,breathingExercise,Mensagem,
instagram,America/Sao_Paulo,1.5,1751209234.463282,openedApp,False,breathingExercise,Mensagem,60.0
instagram,America/Sao_Paulo,1.5,1751209337.3560262,openedApp,False,breathingExercise,Entediado,300.0
instagram,America/Sao_Paulo,1.5,1751210471.512978,openedApp,False,breathingExercise,Entediado,120.0
instagram,America/Sao_Paulo,1.5,1751212581.67524,openedApp,False,breathingExercise,Distração,120.0
instagram,America/Sao_Paulo,1.5,1751212714.008848,openedApp,True,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751213886.450624,openedApp,True,breathingExercise,Relaxar,300.0
instagram,America/Sao_Paulo,1.5,1751214238.010884,openedApp,False,breathingExercise,Entretenimento,120.0
instagram,America/Sao_Paulo,1.5,1751214370.121468,openedApp,True,breathingExercise,Relaxar,300.0
instagram,America/Sao_Paulo,1.5,1751215990.621258,openedApp,False,breathingExercise,Mensagem,300.0
instagram,America/Sao_Paulo,1.5,1751219191.924763,openedApp,True,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751219351.083027,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751219361.717988,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751219892.697651,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751223555.4342299,openedApp,False,breathingExercise,Mensagem,240.0
instagram,America/Sao_Paulo,1.5,1751223923.266519,openedApp,False,breathingExercise,Mensagem,180.0
instagram,America/Sao_Paulo,1.5,1751225087.193655,openedApp,False,breathingExercise,Distração,120.0
instagram,America/Sao_Paulo,1.5,1751225220.12083,openedApp,True,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751228692.081586,openedApp,False,breathingExercise,Ficar por dentro,180.0
instagram,America/Sao_Paulo,1.5,1751228826.701206,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751228832.19339,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751230107.2400122,openedApp,False,breathingExercise,Distração,120.0
youtube,America/Sao_Paulo,1.5,1751230556.0004091,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751232316.1407418,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751233570.595993,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751234546.129924,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751234831.523528,openedApp,False,breathingExercise,Mensagem,300.0
youtube,America/Sao_Paulo,1.5,1751235172.1413012,openedApp,False,breathingExercise,Entediado,
youtube,America/Sao_Paulo,1.5,1751235379.51995,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751238054.080102,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751238225.73906,openedApp,False,breathingExercise,Mensagem,300.0
instagram,America/Sao_Paulo,1.5,1751238443.23576,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751238678.23591,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751239411.3911061,openedApp,False,breathingExercise,Mensagem,
youtube,America/Sao_Paulo,1.5,1751240658.5661469,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751243149.763451,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751286050.571121,openedApp,False,breathingExercise,Distração,180.0
instagram,America/Sao_Paulo,1.5,1751286245.6650581,openedApp,True,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751287715.370312,openedApp,False,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751288026.1252909,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751288338.131,openedApp,True,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751288845.355063,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751289873.1804929,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751289886.26432,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751295586.591618,openedApp,False,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751298178.131819,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751299378.80374,openedApp,False,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751299699.4153938,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751300479.230657,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751301245.7504191,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751301488.484435,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751302889.025655,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751304239.1074739,openedApp,False,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751311117.046824,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751311508.2252522,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751311882.2544842,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751312707.2971559,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751312816.153538,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751313044.3821092,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751313242.674751,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751313554.258512,openedApp,True,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751314014.764565,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751314498.9847832,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751314610.9319282,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751314710.8734221,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751314997.810739,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751315199.443569,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751315456.274322,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751315862.849479,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751316993.4910522,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751317064.606975,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751317609.601488,openedApp,False,breathingExercise,Entretenimento,
instagram,America/Sao_Paulo,1.5,1751320503.678793,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751320822.163365,openedApp,True,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751321056.774911,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751321072.58244,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751321452.2732348,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751321481.3256888,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751321862.8403869,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751322400.0547628,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751322459.0003572,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751322532.5321379,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751322878.802092,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751323790.060097,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751324164.239665,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751326493.505789,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751326501.513711,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751329741.2231321,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751329824.499135,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751329833.7906651,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751332628.541503,dismissedAppOpening,True,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751332648.5272899,openedApp,False,breathingExercise,Entretenimento,
instagram,America/Sao_Paulo,1.5,1751333103.4091659,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751335986.751709,openedApp,False,breathingExercise,Distração,180.0
youtube,America/Sao_Paulo,1.5,1751336078.2681398,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751337562.216504,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751339185.286265,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751341349.724296,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751346934.259056,openedApp,False,breathingExercise,Mensagem,
instagram,America/Sao_Paulo,1.5,1751362501.63606,openedApp,False,breathingExercise,Distração,180.0
instagram,America/Sao_Paulo,1.5,1751364243.21178,openedApp,True,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751364359.6934772,openedApp,False,breathingExercise,Ficar por dentro,
youtube,America/Sao_Paulo,1.5,1751364402.965689,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751364432.6001039,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751367142.82902,openedApp,False,breathingExercise,Relaxar,300.0
instagram,America/Sao_Paulo,1.5,1751368856.93311,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751370245.6281672,openedApp,False,breathingExercise,Postar algo,300.0
instagram,America/Sao_Paulo,1.5,1751370374.371465,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751370623.439394,openedApp,False,breathingExercise,Relaxar,300.0
instagram,America/Sao_Paulo,1.5,1751371008.535439,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751372737.6414928,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751373180.0287728,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,1.5,1751373727.714992,openedApp,False,breathingExercise,Relaxar,60.0
instagram,America/Sao_Paulo,1.5,1751373799.192409,openedApp,True,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751374452.5423589,openedApp,False,breathingExercise,Relaxar,
instagram,America/Sao_Paulo,1.5,1751377776.006921,openedApp,False,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,1.5,1751381045.065709,openedApp,False,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751383881.750978,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751385132.7189121,openedApp,False,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751385485.2609,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751385883.0933828,openedApp,False,breathingExercise,Distração,180.0
instagram,America/Sao_Paulo,1.5,1751385895.983657,openedApp,True,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751385938.728455,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751386090.6877599,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751391445.475846,openedApp,False,breathingExercise,Ficar por dentro,120.0
youtube,America/Sao_Paulo,1.5,1751392332.9781651,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751400353.149036,openedApp,False,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751400781.056468,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751400795.690114,openedApp,False,breathingExercise,Mensagem,300.0
youtube,America/Sao_Paulo,1.5,1751400994.714236,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751401463.621994,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751403099.415447,openedApp,False,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751403422.614294,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751407576.193636,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,1.5,1751407932.1396031,dismissedAppOpening,False,breathingExercise,,
youtube,America/Sao_Paulo,1.5,1751412498.641519,openedApp,False,breathingExercise,Ficar por dentro,
instagram,America/Sao_Paulo,1.5,1751414636.772009,openedApp,False,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751420616.167234,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751421453.419148,openedApp,False,breathingExercise,Distração,300.0
youtube,America/Sao_Paulo,1.5,1751421494.412718,openedApp,False,breathingExercise,Entretenimento,
instagram,America/Sao_Paulo,1.5,1751421935.642638,openedApp,False,breathingExercise,Entretenimento,120.0
youtube,America/Sao_Paulo,1.5,1751422453.889151,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751425621.16516,openedApp,False,breathingExercise,Distração,
instagram,America/Sao_Paulo,1.5,1751455239.088083,openedApp,False,breathingExercise,Distração,180.0
instagram,America/Sao_Paulo,1.5,1751455430.170232,openedApp,True,breathingExercise,Entretenimento,300.0
youtube,America/Sao_Paulo,1.5,1751455738.700935,openedApp,False,breathingExercise,Distração,
youtube,America/Sao_Paulo,1.5,1751456632.7642,openedApp,False,breathingExercise,Entretenimento,
youtube,America/Sao_Paulo,1.5,1751458340.493125,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,1.5,1751458770.220623,openedApp,False,breathingExercise,Ficar por dentro,300.0
youtube,America/Sao_Paulo,1.5,1751458961.087803,openedApp,False,breathingExercise,Distração,
