interventionDuration,app,interventionType,resolution,isReIntervention,timestamp,timezone,purpose,timeIntervalUntilReIntervention
1.5,facebook,breathingExercise,dismissedAppOpening,False,1750838734.47266,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1750839049.5782351,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1750842492.456464,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1750851819.545837,Asia/Kuala_Lumpur,Work,180.0
1.5,facebook,breathingExercise,openedApp,False,1750851865.5123029,Asia/Kuala_Lumpur,Entertainment,180.0
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750852061.532655,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750862903.999347,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750906541.23399,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750907096.4696379,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750909748.1186671,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750949384.4380798,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750980694.560045,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750981580.552637,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1750989498.491323,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1750999809.772537,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,openedApp,False,1751000167.954976,Asia/Kuala_Lumpur,Search Info,180.0
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751001099.52723,Asia/Kuala_Lumpur,,
1.5,youtube,breathingExercise,dismissedAppOpening,False,1751002205.0620918,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751005568.865086,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751010059.160007,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751013610.170249,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751018749.746741,Asia/Kuala_Lumpur,Search Info,60.0
1.5,facebook,breathingExercise,openedApp,False,1751018826.556178,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,openedApp,False,1751020184.9352279,Asia/Kuala_Lumpur,Search Info,60.0
1.5,facebook,breathingExercise,openedApp,False,1751024686.345794,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751024832.386784,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751024883.694365,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751029895.579606,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,openedApp,False,1751030535.310996,Asia/Kuala_Lumpur,Search Info,420.0
1.5,facebook,breathingExercise,openedApp,False,1751036641.652216,Asia/Kuala_Lumpur,Search Info,60.0
1.5,youtube,breathingExercise,dismissedAppOpening,False,1751074281.027913,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751077447.133152,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751084427.526437,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,openedApp,False,1751084496.300986,Asia/Kuala_Lumpur,Search Info,600.0
1.5,facebook,breathingExercise,openedApp,False,1751085439.133188,Asia/Kuala_Lumpur,Search Info,180.0
1.5,tikTok,breathingExercise,openedApp,False,1751085536.108756,Asia/Kuala_Lumpur,Search Info,420.0
1.5,facebook,breathingExercise,openedApp,False,1751085802.379231,Asia/Kuala_Lumpur,Search Info,180.0
1.5,facebook,breathingExercise,openedApp,False,1751085899.831408,Asia/Kuala_Lumpur,Search Info,180.0
1.5,facebook,breathingExercise,openedApp,False,1751086108.098339,Asia/Kuala_Lumpur,Search Info,600.0
1.5,facebook,breathingExercise,openedApp,False,1751089047.382685,Asia/Kuala_Lumpur,Search Info,360.0
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751104755.759176,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751109864.825385,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751155256.219239,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751155558.5050778,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751159839.301825,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751160593.098701,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751161428.301045,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751170001.165623,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751170009.466819,Asia/Kuala_Lumpur,Search Info,300.0
1.5,facebook,breathingExercise,openedApp,False,1751170609.781242,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751170884.872396,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751170885.984349,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751173663.194561,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,openedApp,False,1751174963.512032,Asia/Kuala_Lumpur,Search Info,300.0
1.5,tikTok,breathingExercise,openedApp,False,1751175425.405686,Asia/Kuala_Lumpur,Search Info,180.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751180677.659311,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751180718.434958,Asia/Kuala_Lumpur,Search Info,180.0
1.5,facebook,breathingExercise,openedApp,False,1751182360.78357,Asia/Kuala_Lumpur,Search Info,240.0
1.5,tikTok,breathingExercise,openedApp,False,1751182457.2324471,Asia/Kuala_Lumpur,Search Info,240.0
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751182603.810916,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751182884.400326,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751184650.896297,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751185452.5362248,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751185584.586956,Asia/Kuala_Lumpur,Search Info,180.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751187104.5101418,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751187107.864366,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751187178.54206,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751187182.8829231,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751206164.778971,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751206220.53912,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,openedApp,False,1751210319.723798,Asia/Kuala_Lumpur,Search Info,180.0
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751210565.273324,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751261089.674644,Asia/Kuala_Lumpur,,
1.5,tikTok,breathingExercise,openedApp,False,1751261720.3066912,Asia/Kuala_Lumpur,Search Info,240.0
1.5,facebook,breathingExercise,openedApp,False,1751262116.799518,Asia/Kuala_Lumpur,Search Info,60.0
1.5,tikTok,breathingExercise,dismissedAppOpening,False,1751262475.19422,Asia/Kuala_Lumpur,,
1.5,facebook,breathingExercise,dismissedAppOpening,False,1751263216.278531,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751276185.197901,Asia/Kuala_Lumpur,Search Info,60.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751277055.525128,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1751278541.7657871,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751278825.311516,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751281136.395914,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751283451.616765,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751283883.795669,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751367946.903971,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751371133.11978,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751371177.189705,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751386121.327925,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751386271.8586268,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751386274.51229,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751386278.83514,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751386293.3740978,Asia/Kuala_Lumpur,Search Info,420.0
3.0,facebook,breathingExercise,openedApp,False,1751386387.617996,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751386729.099412,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751386911.853142,Asia/Kuala_Lumpur,Search Info,60.0
3.0,facebook,breathingExercise,openedApp,False,1751410389.823968,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751410606.940516,Asia/Kuala_Lumpur,Search Info,420.0
3.0,facebook,breathingExercise,openedApp,False,1751410629.092205,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751410704.237694,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1751410753.248911,Asia/Kuala_Lumpur,Search Info,420.0
3.0,facebook,breathingExercise,openedApp,False,1751413610.0312219,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751435875.23345,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751440103.693975,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1751463743.505202,Asia/Kuala_Lumpur,Search Info,300.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751518662.682869,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751521787.999392,Asia/Kuala_Lumpur,Search Info,60.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751522666.6380792,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751529732.968673,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751530780.284632,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751537872.48685,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751541541.893322,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751542531.5975451,Asia/Kuala_Lumpur,Search Info,300.0
3.0,tikTok,breathingExercise,openedApp,False,1751553567.598695,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,openedApp,False,1751601176.126025,Asia/Kuala_Lumpur,Search Info,360.0
3.0,tikTok,breathingExercise,openedApp,False,1751603294.994508,Asia/Kuala_Lumpur,Search Info,360.0
3.0,tikTok,breathingExercise,openedApp,False,1751603325.9132218,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751603622.972124,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,openedApp,False,1751686420.874395,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751687280.0797138,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751687287.889478,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751695213.010229,Asia/Kuala_Lumpur,Search Info,180.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751704529.8854132,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751704607.7258902,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751704696.245564,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751705919.917879,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751706007.549648,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,True,1751706318.463856,Asia/Kuala_Lumpur,Search Info,60.0
3.0,facebook,breathingExercise,openedApp,False,1751706406.224049,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1751709138.123623,Asia/Kuala_Lumpur,Search Info,300.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751714332.200089,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751714344.774194,Asia/Kuala_Lumpur,Search Info,60.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751715518.467582,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751765488.297474,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751782951.189151,Asia/Kuala_Lumpur,Search Info,540.0
3.0,facebook,breathingExercise,openedApp,False,1751785192.505499,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751789075.280524,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751789077.994101,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751789088.126062,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751789629.716888,Asia/Kuala_Lumpur,Stay In the Loop,240.0
3.0,facebook,breathingExercise,openedApp,False,1751800014.731295,Asia/Kuala_Lumpur,Stay In the Loop,300.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751811053.9537249,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1751814799.358145,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751815067.482224,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,openedApp,False,1751815265.30681,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751815517.3876219,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751815832.287384,Asia/Kuala_Lumpur,Escape / Avoid,600.0
3.0,facebook,breathingExercise,openedApp,False,1751841877.228366,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751850534.203078,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751851577.918524,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751852620.538208,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751855435.786437,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751855569.320729,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751855702.6017609,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751855865.4105191,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751875854.52088,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751876169.377163,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751876720.13768,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751876935.497044,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751876938.448926,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751878370.398038,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751880117.916739,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751880520.399417,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751881779.547052,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751881809.691257,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1751882922.145005,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1751886367.219092,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751886571.693646,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751886957.805237,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751887000.105908,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751896933.740092,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751897212.383747,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751897796.475998,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751899943.579185,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751900432.714117,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1751900523.784408,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,openedApp,False,1751959282.102103,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,openedApp,False,1751959360.424947,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,openedApp,False,1751959618.4611502,Asia/Kuala_Lumpur,Search Info,600.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751965999.0276341,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751966132.258463,Asia/Kuala_Lumpur,Search Info,480.0
3.0,facebook,breathingExercise,openedApp,False,1751970145.505643,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751970794.437191,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1751986041.454597,Asia/Kuala_Lumpur,Search Info,420.0
3.0,facebook,breathingExercise,openedApp,False,1751986539.838173,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,openedApp,False,1751986794.406918,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1751987522.352679,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1751987534.24912,Asia/Kuala_Lumpur,Search Info,480.0
3.0,facebook,breathingExercise,openedApp,False,1752016228.885251,Asia/Kuala_Lumpur,Search Info,540.0
3.0,facebook,breathingExercise,openedApp,False,1752031669.192124,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752031923.543587,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752031924.511652,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1752031928.865776,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752032844.3977098,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1752033118.367281,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752033528.951401,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752034528.5203562,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752035253.502415,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1752039658.6227698,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1752044542.387846,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1752048161.970748,Asia/Kuala_Lumpur,Search Info,420.0
3.0,tikTok,breathingExercise,openedApp,False,1752048328.966255,Asia/Kuala_Lumpur,Search Info,300.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1752055308.5804691,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1752061547.124148,Asia/Kuala_Lumpur,Search Info,240.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1752061626.121716,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1752110398.970686,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1752110417.258497,Asia/Kuala_Lumpur,Search Info,300.0
3.0,tikTok,breathingExercise,openedApp,False,1752110766.153716,Asia/Kuala_Lumpur,Search Info,420.0
3.0,facebook,breathingExercise,openedApp,False,1752110955.5613189,Asia/Kuala_Lumpur,Search Info,360.0
3.0,facebook,breathingExercise,openedApp,False,1752115078.437957,Asia/Kuala_Lumpur,Search Info,480.0
3.0,tikTok,breathingExercise,openedApp,False,1752115546.514848,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1752116674.689117,Asia/Kuala_Lumpur,Search Info,480.0
3.0,facebook,breathingExercise,openedApp,False,1752116989.445008,Asia/Kuala_Lumpur,Search Info,420.0
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1752117590.145811,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752117920.343566,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,dismissedAppOpening,False,1752122087.6875849,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752122100.7277641,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752122181.547391,Asia/Kuala_Lumpur,Post something,540.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752122359.406631,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752122369.6735768,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752122371.644913,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752123360.349722,Asia/Kuala_Lumpur,Search Info,480.0
3.0,facebook,breathingExercise,openedApp,False,1752124100.413516,Asia/Kuala_Lumpur,Search Info,300.0
3.0,tikTok,breathingExercise,openedApp,False,1752126436.478971,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752126817.402067,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1752126935.220348,Asia/Kuala_Lumpur,Search Info,600.0
3.0,facebook,breathingExercise,openedApp,False,1752128543.073777,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752128895.449192,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752129338.792201,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1752130078.051964,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1752130481.700593,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,openedApp,False,1752159146.646225,Asia/Kuala_Lumpur,Escape / Avoid,120.0
3.0,facebook,breathingExercise,openedApp,False,1752159289.890872,Asia/Kuala_Lumpur,Stay In the Loop,300.0
3.0,facebook,breathingExercise,openedApp,False,1752159604.574873,Asia/Kuala_Lumpur,Escape / Avoid,300.0
3.0,facebook,breathingExercise,openedApp,False,1752160093.0261269,Asia/Kuala_Lumpur,Escape / Avoid,180.0
3.0,facebook,breathingExercise,openedApp,False,1752160292.9167662,Asia/Kuala_Lumpur,Entertainment,300.0
3.0,tikTok,breathingExercise,openedApp,False,1752160617.317317,Asia/Kuala_Lumpur,Escape / Avoid,180.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752177576.22805,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752177686.6364121,Asia/Kuala_Lumpur,Search Info,240.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752186463.449356,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752186547.783531,Asia/Kuala_Lumpur,Search Info,120.0
3.0,facebook,breathingExercise,openedApp,False,1752186569.713856,Asia/Kuala_Lumpur,Search Info,180.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752186773.4298,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752186775.26001,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752186777.142997,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752186890.0165138,Asia/Kuala_Lumpur,Search Info,300.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752187861.7449121,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752189286.69594,Asia/Kuala_Lumpur,,
3.0,tikTok,breathingExercise,openedApp,False,1752205676.746321,Asia/Kuala_Lumpur,Search Info,540.0
3.0,tikTok,breathingExercise,openedApp,False,1752207035.133457,Asia/Kuala_Lumpur,Search Info,420.0
3.0,facebook,breathingExercise,openedApp,False,1752207598.946701,Asia/Kuala_Lumpur,Escape / Avoid,120.0
3.0,facebook,breathingExercise,openedApp,False,1752207735.1089911,Asia/Kuala_Lumpur,Escape / Avoid,180.0
3.0,tikTok,breathingExercise,openedApp,False,1752208019.1359801,Asia/Kuala_Lumpur,Escape / Avoid,240.0
3.0,facebook,breathingExercise,openedApp,False,1752210662.433381,Asia/Kuala_Lumpur,Search Info,120.0
3.0,facebook,breathingExercise,openedApp,False,1752213380.6869721,Asia/Kuala_Lumpur,Stay In the Loop,120.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752222753.108165,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752222755.5729,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752222778.4820452,Asia/Kuala_Lumpur,Post something,300.0
3.0,facebook,breathingExercise,dismissedAppOpening,False,1752222917.602634,Asia/Kuala_Lumpur,,
3.0,facebook,breathingExercise,openedApp,False,1752226522.723394,Asia/Kuala_Lumpur,Search Info,240.0
